"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that five links in Men's Deals section lead to the correct pages after click","1233","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sat Nov 30 02:23:59 GMT 2024","broken","Sat Nov 30 02:24:00 GMT 2024","TestSalePage","test_sale","",""
"Verify that text-3 in 'Save up to $24!' block correctly displayed","0","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","tests","Sat Nov 30 02:21:35 GMT 2024","skipped","Sat Nov 30 02:21:35 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check the 'Bottoms' subsection in 'Men' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed","7288","TC 01.03.23 display and interactivity of the ""Bottoms"" section of the ""Men"" section","tests","Sat Nov 30 01:49:57 GMT 2024","broken","Sat Nov 30 01:50:04 GMT 2024","TestHeader","test_header","",""
"Check Success Login with correct credentials","1291","TC 03.02.09 Verify login with valid mail containing trailing leading_spaces - Positive","tests","Sat Nov 30 02:28:53 GMT 2024","broken","Sat Nov 30 02:28:55 GMT 2024","TestLogin","test_sign_in","",""
"Check Success and Failed Login, no error validation","3419","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sat Nov 30 02:28:56 GMT 2024","broken","Sat Nov 30 02:28:59 GMT 2024","TestFailedLogin","test_sign_in","",""
"Verify the 'Compare Products' subtitle is visible","1897","TC 18.01.01 subtitle is displayed text compare products","tests","Sat Nov 30 02:30:35 GMT 2024","passed","Sat Nov 30 02:30:37 GMT 2024","TestTrainingVideoDownload","test_training_video_download","",""
"This test checks block-promo training-erin is displayed","0","TC 16.02.03 - Check the display of block 2 erin","tests","Sat Nov 30 02:30:31 GMT 2024","skipped","Sat Nov 30 02:30:31 GMT 2024","TestMainPage","test_training","",""
"Check 'Hoodies & Sweatshirts' subsection link click in 'Women' section redirects to the         Hoodies & Sweatshirts-women page and the 'Hoodies & Sweatshirts' header is displayed","6083","TC 01.03.08 correctness of the ""Hoodies & Sweatshirts"" link of the ""Women"" section","tests","Sat Nov 30 01:53:33 GMT 2024","passed","Sat Nov 30 01:53:39 GMT 2024","TestHeader","test_header","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","2711","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sat Nov 30 01:45:46 GMT 2024","passed","Sat Nov 30 01:45:49 GMT 2024","TestFooter","test_footer","",""
"Verify that the image in the block 'Luma tees' is displayed on the Men page","0","TC 14.06.28 Verify the visibility of the image in the 'Luma tees' promo block.","tests","Sat Nov 30 02:21:35 GMT 2024","skipped","Sat Nov 30 02:21:35 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check that link in section 2 block 4 'home-performance' is correct","5290","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","tests","Sat Nov 30 02:09:42 GMT 2024","passed","Sat Nov 30 02:09:47 GMT 2024","TestMainPage","test_main_page","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sat Nov 30 01:46:41 GMT 2024","skipped","Sat Nov 30 01:46:41 GMT 2024","TestFooter","test_footer","",""
"Verify that click 'Forgot your password?' link opens correct page","1876","TC 03.01.17 Verify Forgot Your Password link is functional","tests","Sat Nov 30 02:28:04 GMT 2024","passed","Sat Nov 30 02:28:06 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"Check that the 'Proceed to checkout' button is displayed and clickable.","0","tc 07.02.07 Verify that 'Proceed to checkout' button is displayed and clickable","tests","Sat Nov 30 02:25:53 GMT 2024","passed","Sat Nov 30 02:25:53 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if Search Terms link is underlined while hovering over it","1965","TC 02.01.06 Check if Search Terms link is interactive","tests","Sat Nov 30 01:44:39 GMT 2024","passed","Sat Nov 30 01:44:41 GMT 2024","TestFooter","test_footer","",""
"This test checks if the info block text in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page","2312","TC 13.01.24 - Check the display of the text in block 2 'home-t-shirts' in the Promo Block","tests","Sat Nov 30 01:57:12 GMT 2024","passed","Sat Nov 30 01:57:14 GMT 2024","TestMainPage","test_main_page","",""
"Check that five links in Men's Deals section lead to the correct pages after click","1184","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sat Nov 30 02:23:49 GMT 2024","broken","Sat Nov 30 02:23:50 GMT 2024","TestSalePage","test_sale","",""
" Verify that customer can't Create An Account with empty e-mail","610","test 04.02.04 create an account with empty e-mail","tests","Sat Nov 30 01:43:29 GMT 2024","passed","Sat Nov 30 01:43:29 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Check that six elements in Women's Deals section are displayed and enabled","39","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Sat Nov 30 02:22:32 GMT 2024","passed","Sat Nov 30 02:22:32 GMT 2024","TestSalePage","test_sale","",""
" Verify that Last name input field highlighted when clicked","773","TC 04_01_08 Verify Last name input field highlighting on click","tests","Sat Nov 30 01:42:31 GMT 2024","passed","Sat Nov 30 01:42:32 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Check the ""Search"" field is activated and the drop-down list appears with various product","3754","TC 01.02.02 functionality of the ""Search"" field","tests","Sat Nov 30 01:49:05 GMT 2024","passed","Sat Nov 30 01:49:09 GMT 2024","TestHeader","test_header","",""
" Verify presence of Password Strength hint and warning color of weak password ","552","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sat Nov 30 01:43:47 GMT 2024","passed","Sat Nov 30 01:43:47 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Sat Nov 30 01:46:12 GMT 2024","skipped","Sat Nov 30 01:46:12 GMT 2024","TestFooter","test_footer","",""
"This test checks if the info block title in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the Main Page","2079","TC 13.01.18 - Check the display of the title in block 1 'home-pants' in the Promo Block","tests","Sat Nov 30 01:56:47 GMT 2024","passed","Sat Nov 30 01:56:49 GMT 2024","TestMainPage","test_main_page","",""
