"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Fri Jan 10 01:43:29 GMT 2025","skipped","Fri Jan 10 01:43:29 GMT 2025","TestFooter","test_footer","",""
"This test checks if Subscribe Button is clickable on each page specified in DATA_1","0","TC 02.01.42 - Check if Subscribe Button is clickable on each page specified in DATA_1","tests","Fri Jan 10 01:43:29 GMT 2025","skipped","Fri Jan 10 01:43:29 GMT 2025","TestFooter","test_footer","",""
"Check that Search Terms link in footer is correct","0","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","tests","Fri Jan 10 01:43:29 GMT 2025","skipped","Fri Jan 10 01:43:29 GMT 2025","TestFooter","test_footer","",""
"Check that five links in Men's Deals section lead to the correct pages after click","644","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Fri Jan 10 01:57:53 GMT 2025","passed","Fri Jan 10 01:57:53 GMT 2025","TestSalePage","test_sale","",""
"Check 'Sign In' link is displayed and underlined","1574","TC 01.01.04 display and interactivity of the ""Sign In"" link","tests","Fri Jan 10 01:44:38 GMT 2025","passed","Fri Jan 10 01:44:39 GMT 2025","TestHeader","test_header","",""
"Check if 'Create an Account' button link opens correct page","882","TC 03.01.23 Verify Create an Account button is functional","tests","Fri Jan 10 02:02:27 GMT 2025","passed","Fri Jan 10 02:02:28 GMT 2025","TestNewCustomers","test_sign_in","",""
"Check that transfers between pages by clicking on links in the footer are correct","0","TC 02.03.01 - Check correct transfers by clicking on links in the footer","tests","Fri Jan 10 01:43:48 GMT 2025","skipped","Fri Jan 10 01:43:48 GMT 2025","TestFooter","test_footer","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Fri Jan 10 01:43:48 GMT 2025","skipped","Fri Jan 10 01:43:48 GMT 2025","TestFooter","test_footer","",""
"This test checks if 'Contact us' link is clickable on each page specified in DATA_1","0","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","tests","Fri Jan 10 01:43:09 GMT 2025","skipped","Fri Jan 10 01:43:09 GMT 2025","TestFooter","test_footer","",""
"Checks if 'Contact us' link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.23 - Check 'Contact us' link is present in the DOM tree on each page specified in DATA_1","tests","Fri Jan 10 01:43:09 GMT 2025","skipped","Fri Jan 10 01:43:09 GMT 2025","TestFooter","test_footer","",""
