"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that text-1 in 'Luma hoodies' block correctly displayed","0","TC 14.06.35 Verify that the 'Luma hoodies' text is visible.","tests","Sun May 17 03:12:24 UTC 2026","skipped","Sun May 17 03:12:24 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Verify that the link 'Shorts' correctly opens and redirects to a new webpage, the header 'Pants' is
              displayed","5175","TC 14.04.05 Verify the link 'Shorts' redirects to a correct page.","tests","Sun May 17 03:12:12 UTC 2026","broken","Sun May 17 03:12:17 UTC 2026","TestMenPage","test_men","",""
" Verify that the Create An Account page heading is present. ","266","TC 04_01_01 Verify Create An Account Page h1 Header","tests","Sun May 17 02:48:22 UTC 2026","failed","Sun May 17 02:48:22 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Check the 'Tops' subsection in 'Men' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Tanks' subsections is displayed","5181","TC 01.03.17 display and interactivity of the ""Tops"" section of the ""Men"" section","tests","Sun May 17 03:00:56 UTC 2026","broken","Sun May 17 03:01:01 UTC 2026","TestHeader","test_header","",""
"Check title of Gear Deals section","5087","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","tests","Sun May 17 03:16:06 UTC 2026","broken","Sun May 17 03:16:11 UTC 2026","TestSalePage","test_sale","",""
"Check that fitness_equipment link is correct","5174","test_TC_11_01_05","tests","Sun May 17 02:57:27 UTC 2026","broken","Sun May 17 02:57:32 UTC 2026","TestGearPage","test_gear","",""
"This test checks if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","0","TC 02.01.54 - Check if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","tests","Sun May 17 02:55:15 UTC 2026","skipped","Sun May 17 02:55:15 UTC 2026","TestFooter","test_footer","",""
"Checks if Privacy and Cookie Policy link is visible on each page in DATA_1","5175","TC 02.01.09 - Check display of Privacy and Cookie Policy link on each page specified in DATA_1","tests","Sun May 17 02:52:38 UTC 2026","broken","Sun May 17 02:52:43 UTC 2026","TestFooter","test_footer","",""
"Check the display of the dropdown list after clicking the button if the user is authorized","5190","TC 01.01.09 functionality of the dropdown list button","tests","Sun May 17 03:01:22 UTC 2026","broken","Sun May 17 03:01:27 UTC 2026","TestHeader","test_header","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun May 17 02:55:15 UTC 2026","skipped","Sun May 17 02:55:15 UTC 2026","TestFooter","test_footer","",""
"This test checks Order ID input field is visible","5086","TC 05.01.03 - Verify that 'Order ID' input field is visible","tests","Sun May 17 03:12:38 UTC 2026","broken","Sun May 17 03:12:43 UTC 2026","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Checks if Search Terms link is visible on each page in DATA_1","5176","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Sun May 17 02:51:45 UTC 2026","broken","Sun May 17 02:51:51 UTC 2026","TestFooter","test_footer","",""
