"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check the ""Search"" field is activated with a vertical flashing symbol ""|"" and highlighted","5197","TC 01.02.01 display and interactivity of the ""Search"" field","tests","Sun Jan 11 01:53:04 UTC 2026","broken","Sun Jan 11 01:53:09 UTC 2026","TestHeader","test_header","",""
"Check that two links in Gear Deals section lead to the correct pages after click","5115","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Jan 11 02:10:43 UTC 2026","broken","Sun Jan 11 02:10:48 UTC 2026","TestSalePage","test_sale","",""
"Check the dropdown button is displayed if the user is authorized","5189","TC 01.01.08 display of the dropdown list button ","tests","Sun Jan 11 01:55:33 UTC 2026","broken","Sun Jan 11 01:55:38 UTC 2026","TestHeader","test_header","",""
"Checks if Search Terms link is visible on each page in DATA_1","5189","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Sun Jan 11 01:46:05 UTC 2026","broken","Sun Jan 11 01:46:10 UTC 2026","TestFooter","test_footer","",""
"This test checks if Orders and Returns link is clickable on each page specified in DATA_1","5189","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","tests","Sun Jan 11 01:48:27 UTC 2026","broken","Sun Jan 11 01:48:32 UTC 2026","TestFooter","test_footer","",""
"Check that transfers between pages by clicking on links in the footer are correct","0","TC 02.03.01 - Check correct transfers by clicking on links in the footer","tests","Sun Jan 11 01:50:13 UTC 2026","skipped","Sun Jan 11 01:50:13 UTC 2026","TestFooter","test_footer","",""
"Check img existence of Men's Deals section","5109","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Sun Jan 11 02:11:02 UTC 2026","broken","Sun Jan 11 02:11:07 UTC 2026","TestSalePage","test_sale","",""
"Check 'Jackets' subsection link click in 'Women' section redirects to the Jackets-women page and         the 'Jackets' header is displayed","5192","TC 01.03.07 correctness of the ""Jackets"" link of the ""Women"" section","tests","Sun Jan 11 01:56:51 UTC 2026","broken","Sun Jan 11 01:56:57 UTC 2026","TestHeader","test_header","",""
"Verify 'Training - Video Download' link click redirected to the 'Video Download' page
            and the 'Video Download' header is displayed","5185","TC 01.03.34 correctly redirected the link ""Training Video Download""","tests","Sun Jan 11 01:53:23 UTC 2026","broken","Sun Jan 11 01:53:28 UTC 2026","TestHeader","test_header","",""
"Check that six elements in Women's Deals section are displayed and enabled","5102","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Sun Jan 11 02:08:20 UTC 2026","broken","Sun Jan 11 02:08:25 UTC 2026","TestSalePage","test_sale","",""
"Checks if the Search Terms link is present in the DOM tree on each page specified in DATA_1","5183","TC 02.01.03 - Check Search Terms link is present in the DOM tree on each page specified in DATA_1","tests","Sun Jan 11 01:45:52 UTC 2026","broken","Sun Jan 11 01:45:57 UTC 2026","TestFooter","test_footer","",""
"Checks if text on Subscribe Button is correct on each page in DATA_1","0","TC 02.01.46 - Check text on Subscribe Button on each page specified in DATA_1","tests","Sun Jan 11 01:49:34 UTC 2026","skipped","Sun Jan 11 01:49:34 UTC 2026","TestFooter","test_footer","",""
"Verify that the link ""here"" redirects to the main page.","5194","tc 07.01.04 Verify that here link leads to the main page","tests","Sun Jan 11 02:12:46 UTC 2026","broken","Sun Jan 11 02:12:51 UTC 2026","TestShoppingCart","test_shopping_cart","",""
"Check that watches link is correct","5197","test_TC_11_01_07","tests","Sun Jan 11 01:51:59 UTC 2026","broken","Sun Jan 11 01:52:04 UTC 2026","TestGearPage","test_gear","",""
"Verify that text-3 in 'Luma shorts' block correctly displayed","0","TC 14.06.25 Verify that the 'Shop Shorts' text is visible.","tests","Sun Jan 11 02:06:41 UTC 2026","skipped","Sun Jan 11 02:06:41 UTC 2026","TestMenPagePromoBlock","test_men","",""
" Verify presence of Password Strength hint and warning color of weak password ","5102","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Jan 11 01:45:32 UTC 2026","skipped","Sun Jan 11 01:45:37 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Check that Orders and Returns link in footer is correct","5184","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Jan 11 01:50:08 UTC 2026","broken","Sun Jan 11 01:50:13 UTC 2026","TestFooter","test_footer","",""
"Checks if Copyright text is present in the DOM tree on each page specified in DATA_1","5193","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","tests","Sun Jan 11 01:49:09 UTC 2026","broken","Sun Jan 11 01:49:14 UTC 2026","TestFooter","test_footer","",""
"Verify that text-1 in 'Last chance for pants' block correctly displayed","0","TC 14.06.17 Verify that the 'Last chance for pants' text is visible.","tests","Sun Jan 11 02:06:41 UTC 2026","skipped","Sun Jan 11 02:06:41 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Check Success and Failed Login, no error validation","5191","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Jan 11 02:18:05 UTC 2026","broken","Sun Jan 11 02:18:10 UTC 2026","TestFailedLogin","test_sign_in","",""
