"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that Write for us link in footer is correct","0","TC 02.02.06 - Check Write for us link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Jul 06 01:33:39 GMT 2025","skipped","Sun Jul 06 01:33:39 GMT 2025","TestFooter","test_footer","",""
"This test checks that button Add to Cart is visible on the product card when hover by product","3068","test_tc_06_01_08_check_btn_add_to_cart_is_visible","tests","Sun Jul 06 01:50:22 GMT 2025","passed","Sun Jul 06 01:50:25 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if the info block text in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page","2491","TC 13.01.29 - Check the display of the text in block 3 'home-erin' in the Promo Block","tests","Sun Jul 06 02:04:37 GMT 2025","broken","Sun Jul 06 02:04:39 GMT 2025","TestMainPage","test_main_page","",""
"Checks if Advanced Search link is visible on each page in DATA_1","2777","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","tests","Sun Jul 06 01:31:38 GMT 2025","passed","Sun Jul 06 01:31:41 GMT 2025","TestFooter","test_footer","",""
"This test checks if the info block title in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page","2317","TC 13.01.23 - Check the display of the title in block 2 'home-t-shirts' in the Promo Block","tests","Sun Jul 06 02:04:04 GMT 2025","broken","Sun Jul 06 02:04:06 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if info block in section 2 block 4 'home-performance' is displayed in the Promo Block
            under header on the Main Page","7664","TC 13.01.32 - Check the display of the info block in block 4 'home-performance' in the Promo Block","tests","Sun Jul 06 02:04:54 GMT 2025","broken","Sun Jul 06 02:05:02 GMT 2025","TestMainPage","test_main_page","",""
"Check if the captcha input field is present","0","TC 17.01.09 Verify FYP captcha input field is present","tests","Sun Jul 06 01:34:03 GMT 2025","skipped","Sun Jul 06 01:34:03 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check if items are visible","2302","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Jul 06 02:25:25 GMT 2025","passed","Sun Jul 06 02:25:28 GMT 2025","TestWomenPage","test_women","",""
" Verify that customer can't Create An Account with empty last name","550","test 04.02.03 create an account with empty last name","tests","Sun Jul 06 01:29:46 GMT 2025","passed","Sun Jul 06 01:29:47 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that link in section 2 block 5 'home-eco' is correct","7784","TC 13.02.06 - Check the link in section 2 block 5 'home-eco' in the Promo Block leads to the correct page","tests","Sun Jul 06 02:08:23 GMT 2025","broken","Sun Jul 06 02:08:30 GMT 2025","TestMainPage","test_main_page","",""
"Check img existence of Men's Deals section","99","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Sun Jul 06 02:13:13 GMT 2025","passed","Sun Jul 06 02:13:13 GMT 2025","TestSalePage","test_sale","",""
"Check if the password input field is of correct format (input-text) and clickable","59","TC 03.01.10 Verify Password field is correct format and clickable","tests","Sun Jul 06 02:16:34 GMT 2025","passed","Sun Jul 06 02:16:34 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Check Sidebar Category title has correct text and is visible","155","TC 16.01.06 Verify Sidebar panel title My Wish List is visible and contains text 'My Wish List'","tests","Sun Jul 06 02:24:42 GMT 2025","passed","Sun Jul 06 02:24:42 GMT 2025","TestMainPage","test_training","",""
"Verify the link 'Bags' redirected to the page and the 'Bags' header is displayed","3661","TC 01.03.29 correctly redirected the link ""Gear - Bags""","tests","Sun Jul 06 01:46:44 GMT 2025","failed","Sun Jul 06 01:46:48 GMT 2025","TestHeader","test_header","",""
