"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that fitness_equipment link is correct","2390","test_TC_11_01_05","tests","Tue Feb 04 01:40:00 GMT 2025","passed","Tue Feb 04 01:40:03 GMT 2025","TestGearPage","test_gear","",""
"Verify the link 'Gear' redirected to the page and the 'Gear' header is displayed","1959","TC 01.03.28 correctly redirected the link ""Gear""","tests","Tue Feb 04 01:41:29 GMT 2025","passed","Tue Feb 04 01:41:31 GMT 2025","TestHeader","test_header","",""
"Check that Advanced Search link in footer is correct","2101","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","tests","Tue Feb 04 01:39:14 GMT 2025","passed","Tue Feb 04 01:39:16 GMT 2025","TestFooter","test_footer","",""
"This test checks if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","0","TC 02.01.54 - Check if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","tests","Tue Feb 04 01:39:06 GMT 2025","skipped","Tue Feb 04 01:39:06 GMT 2025","TestFooter","test_footer","",""
"Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed","2032","TC 01.01.05 correctness of the ""Sign In"" link","tests","Tue Feb 04 01:40:19 GMT 2025","passed","Tue Feb 04 01:40:21 GMT 2025","TestHeader","test_header","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","1767","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Tue Feb 04 01:59:35 GMT 2025","passed","Tue Feb 04 01:59:36 GMT 2025","TestFailedLogin","test_sign_in","",""
"Checks if Footer is visible on each page specified in DATA_1","1352","TC 02.01.02 - Check Footer display on each page specified in DATA_1","tests","Tue Feb 04 01:37:30 GMT 2025","passed","Tue Feb 04 01:37:32 GMT 2025","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","2422","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Tue Feb 04 01:58:57 GMT 2025","passed","Tue Feb 04 01:58:59 GMT 2025","TestFailedLogin","test_sign_in","",""
"Check the dropdown button is displayed if the user is authorized","8284","TC 01.01.08 display of the dropdown list button ","tests","Tue Feb 04 01:42:09 GMT 2025","broken","Tue Feb 04 01:42:18 GMT 2025","TestHeader","test_header","",""
"Check that two links in Gear Deals section lead to the correct pages after click","550","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Tue Feb 04 01:54:13 GMT 2025","passed","Tue Feb 04 01:54:13 GMT 2025","TestSalePage","test_sale","",""
