"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5102","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Jan 25 02:21:02 UTC 2026","broken","Sun Jan 25 02:21:07 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check that five links in Men's Deals section lead to the correct pages after click","5100","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Jan 25 02:11:49 UTC 2026","broken","Sun Jan 25 02:11:54 UTC 2026","TestSalePage","test_sale","",""
"Check Success and Failed Login, no error validation","5211","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Jan 25 02:20:23 UTC 2026","broken","Sun Jan 25 02:20:28 UTC 2026","TestFailedLogin","test_sign_in","",""
"Checks if Privacy and Cookie Policy link is visible on each page in DATA_1","5198","TC 02.01.09 - Check display of Privacy and Cookie Policy link on each page specified in DATA_1","tests","Sun Jan 25 01:48:34 UTC 2026","broken","Sun Jan 25 01:48:39 UTC 2026","TestFooter","test_footer","",""
"This test checks if Promo Block is present in the DOM tree on the main page","5177","TC 13.01.41 - Check Promo Block is present in the DOM tree","tests","Sun Jan 25 02:03:51 UTC 2026","broken","Sun Jan 25 02:03:56 UTC 2026","TestMainPage","test_main_page","",""
"Verify that text-1 in 'Luma shorts' block correctly displayed","0","TC 14.06.23 Verify that the 'Luma shorts' text is visible.","tests","Sun Jan 25 02:08:19 UTC 2026","skipped","Sun Jan 25 02:08:19 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Checks if 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","0","TC 02.01.53 - Check 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","tests","Sun Jan 25 01:51:12 UTC 2026","skipped","Sun Jan 25 01:51:12 UTC 2026","TestFooter","test_footer","",""
"Verify that text-1 in 'Save up to $24!' block correctly displayed","0","TC 14.06.11 Verify that the 'Save up to $24!' text in the 'Save up to $24!' promo block is visible.","tests","Sun Jan 25 02:08:19 UTC 2026","skipped","Sun Jan 25 02:08:19 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Checks if 'Contact us' link is visible on each page in DATA_1","0","TC 02.01.24 - Check display of 'Contact us' link on each page specified in DATA_1","tests","Sun Jan 25 01:50:19 UTC 2026","skipped","Sun Jan 25 01:50:19 UTC 2026","TestFooter","test_footer","",""
"Check that link in section 2 block 2 'home-t-shirts' is correct","5175","TC 13.02.03 - Check the link in section 2 block 2 'home-t-shirts' in the Promo Block leads to the correct page","tests","Sun Jan 25 02:05:35 UTC 2026","broken","Sun Jan 25 02:05:40 UTC 2026","TestMainPage","test_main_page","",""
"Check that transfers between pages by clicking on links in the footer are correct","0","TC 02.03.01 - Check correct transfers by clicking on links in the footer","tests","Sun Jan 25 01:51:51 UTC 2026","skipped","Sun Jan 25 01:51:51 UTC 2026","TestFooter","test_footer","",""
"This test check the cursor change when hovering over the block training on demand","0","TC 16.02.08 Check the cursor change to block training on demand","tests","Sun Jan 25 02:21:53 UTC 2026","skipped","Sun Jan 25 02:21:53 UTC 2026","TestMainPage","test_training","",""
"Verify that the block 'Last chance for pants' is displayed on the Men page","0","TC 14.06.15 Verify the visibility of 'Last chance for pants' promo block.","tests","Sun Jan 25 02:08:19 UTC 2026","skipped","Sun Jan 25 02:08:19 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Check that remove button deletes item from the shipping page","0","tc 07.02.10 Verify that remove button deletes item from the shipping page","tests","Sun Jan 25 02:15:28 UTC 2026","broken","Sun Jan 25 02:15:28 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"Check that link in section 1 is correct","5185","TC 13.02.01 - Check the section 1 link in the Promo Block leads to the correct page","tests","Sun Jan 25 02:05:22 UTC 2026","broken","Sun Jan 25 02:05:27 UTC 2026","TestMainPage","test_main_page","",""
"Check that the price in list of items in the Shopping Cart
        contains item with correct price which was added from More Choices","0","TC 07.02.28 Verify that the price in list of items in the Shopping Cart is displayed correct","tests","Sun Jan 25 02:16:26 UTC 2026","broken","Sun Jan 25 02:16:26 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"Verify that the link ""here"" redirects to the main page.","5182","tc 07.01.04 Verify that here link leads to the main page","tests","Sun Jan 25 02:14:25 UTC 2026","broken","Sun Jan 25 02:14:30 UTC 2026","TestShoppingCart","test_shopping_cart","",""
"Verify that the link 'Tees' is displayed and clickable","5192","TC 14.03.06 Verify the link 'Tees' is visible and clickable.","tests","Sun Jan 25 02:07:15 UTC 2026","broken","Sun Jan 25 02:07:20 UTC 2026","TestMenPage","test_men","",""
"This test checks block-promo training-main is displayed","0","TC 16.02.02 - Check the display of block 1 main","tests","Sun Jan 25 02:21:53 UTC 2026","skipped","Sun Jan 25 02:21:53 UTC 2026","TestMainPage","test_training","",""
"Check if Email field is appropriately labeled ","0","TC 17.01.11 Verify FYP captcha input field is appropriately labeled","tests","Sun Jan 25 01:52:43 UTC 2026","skipped","Sun Jan 25 01:52:43 UTC 2026","TestForgotYourPassword","test_forgot_your_password","",""
"Checks if Copyright section is present in the DOM tree on each page specified in DATA_1","5195","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","tests","Sun Jan 25 01:50:27 UTC 2026","broken","Sun Jan 25 01:50:32 UTC 2026","TestFooter","test_footer","",""
"This test checks if the image in section 2 block 3 'home-erin' is correct","107","TC 13.01.26_01 - Check correctness of the image in block 3 'home-erin' in the Promo Block","tests","Sun Jan 25 02:03:04 UTC 2026","broken","Sun Jan 25 02:03:05 UTC 2026","TestMainPage","test_main_page","",""
"This test checks if 'Contact us' link is clickable on each page specified in DATA_1","0","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","tests","Sun Jan 25 01:50:19 UTC 2026","skipped","Sun Jan 25 01:50:19 UTC 2026","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","5180","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Jan 25 02:20:16 UTC 2026","broken","Sun Jan 25 02:20:21 UTC 2026","TestFailedLogin","test_sign_in","",""
"Verify that the subhead 'TOPS' is displayed","5181","TC 14.03.01 Verify the 'TOPS' subhead is displayed","tests","Sun Jan 25 02:06:27 UTC 2026","broken","Sun Jan 25 02:06:33 UTC 2026","TestMenPage","test_men","",""
"Check the dropdown button is displayed if the user is authorized","5205","TC 01.01.08 display of the dropdown list button ","tests","Sun Jan 25 01:57:11 UTC 2026","broken","Sun Jan 25 01:57:16 UTC 2026","TestHeader","test_header","",""
"Check Sidebar Shop By title has correct text and is visible","5110","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","Sun Jan 25 02:21:08 UTC 2026","broken","Sun Jan 25 02:21:13 UTC 2026","TestMainPage","test_training","",""
"Check that link in section 2 block 3 'home-erin' is correct","5217","TC 13.02.04 - Check the link in section 2 block 3 'home-erin' in the Promo Block leads to the correct page","tests","Sun Jan 25 02:05:42 UTC 2026","broken","Sun Jan 25 02:05:47 UTC 2026","TestMainPage","test_main_page","",""
"This test checks if block 2 'home-t-shirts' in section 2 in the Promo Block is present
            in the DOM tree on the main page","5192","TC 13.01.45 - Check block 2 'home-t-shirts' in section 2 of the Promo Block is present in the DOM tree","tests","Sun Jan 25 02:04:17 UTC 2026","broken","Sun Jan 25 02:04:22 UTC 2026","TestMainPage","test_main_page","",""
"This test checks if block 5 'home-eco' in section 2 in Promo Block under header is clickable","5180","TC 13.01.54 - Check if block 5 'home-eco' in section 2 is clickablein the Promo Block on the main page","tests","Sun Jan 25 02:05:16 UTC 2026","broken","Sun Jan 25 02:05:21 UTC 2026","TestMainPage","test_main_page","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5108","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Jan 25 02:20:42 UTC 2026","broken","Sun Jan 25 02:20:47 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check title of Men's Deals section","5106","TC 10.02.01 - Verify 'MEN'S DEALS' title is correct","tests","Sun Jan 25 02:10:50 UTC 2026","skipped","Sun Jan 25 02:10:55 UTC 2026","TestSalePage","test_sale","",""
"Verify subtotal for items: subtotal = price * qty and displayed correctly.","0","tc 07.02.21 Verify subtotal for items: subtotal = price * qty and displayed correctly.","tests","Sun Jan 25 02:15:08 UTC 2026","broken","Sun Jan 25 02:15:08 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"Checks if Orders and Returns link is visible on each page in DATA_1","5193","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","tests","Sun Jan 25 01:49:52 UTC 2026","broken","Sun Jan 25 01:49:57 UTC 2026","TestFooter","test_footer","",""
"This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page","5191","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","tests","Sun Jan 25 02:04:30 UTC 2026","broken","Sun Jan 25 02:04:35 UTC 2026","TestMainPage","test_main_page","",""
"This test checks block-promo training-erin is displayed","0","TC 16.02.03 - Check the display of block 2 erin","tests","Sun Jan 25 02:21:53 UTC 2026","skipped","Sun Jan 25 02:21:53 UTC 2026","TestMainPage","test_training","",""
"Check that Contact Us link in footer is correct","0","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Jan 25 01:51:51 UTC 2026","skipped","Sun Jan 25 01:51:51 UTC 2026","TestFooter","test_footer","",""
"This test checks if the image in section 2 block 5 'home-eco' is correct","93","TC 13.01.36_01 - Check correctness of the image in block 5 'home-eco' in the Promo Block","tests","Sun Jan 25 02:03:39 UTC 2026","broken","Sun Jan 25 02:03:39 UTC 2026","TestMainPage","test_main_page","",""
"Check Registered Customers note is present ","5107","TC 17.01.02 Verify Forgot Your Password note","tests","Sun Jan 25 01:51:58 UTC 2026","broken","Sun Jan 25 01:52:04 UTC 2026","TestForgotYourPassword","test_forgot_your_password","",""
"Verify that the link 'Tanks' is displayed and clickable","5195","TC 14.03.08 Verify the link 'Tanks' is visible and clickable.","tests","Sun Jan 25 02:07:28 UTC 2026","broken","Sun Jan 25 02:07:33 UTC 2026","TestMenPage","test_men","",""
"Checks if text of 'Contact us' link is correct on each page in DATA_1","0","TC 02.01.27 - Check text of 'Contact us' link on each page specified in DATA_1","tests","Sun Jan 25 01:50:19 UTC 2026","skipped","Sun Jan 25 01:50:19 UTC 2026","TestFooter","test_footer","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5110","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Jan 25 02:20:55 UTC 2026","broken","Sun Jan 25 02:21:00 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'Sign Out' redirects to the account page with the header 'You are signed out' displayed         and redirected to the Main Page after 5 seconds","5182","TC 01.01.12 functionality of the ""Sign In"" section in the dropdown list","tests","Sun Jan 25 01:58:10 UTC 2026","broken","Sun Jan 25 01:58:15 UTC 2026","TestHeader","test_header","",""
"Check that five links in Men's Deals section lead to the correct pages after click","5095","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Jan 25 02:11:29 UTC 2026","broken","Sun Jan 25 02:11:34 UTC 2026","TestSalePage","test_sale","",""
