"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the link 'Women' correctly opens and redirects to a new webpage, the header 'Women' is
        displayed","5245","TC 01.03.04 correct redirection of the link ""Women""","tests","Sun Sep 14 01:29:12 UTC 2025","broken","Sun Sep 14 01:29:17 UTC 2025","TestHeader","test_header","",""
"Check Login Page Heading is present ","5103","TC 17.01.01 Verify Forgot Your Password Page h1 Header","tests","Sun Sep 14 01:25:33 UTC 2025","broken","Sun Sep 14 01:25:38 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check title-text and content-text in 3-columns block - sale-20-off","5101","TC 10.04.11 - Verify the text in 3-columns block- sale-20-off","tests","Sun Sep 14 01:48:03 UTC 2025","broken","Sun Sep 14 01:48:08 UTC 2025","TestSalePage","test_sale","",""
"Check the ""Search"" field in the header contains the placeholder 'Search entire store here...'","5248","TC 01.02.03 presence of a  placeholder in the ""Search"" field","tests","Sun Sep 14 01:28:12 UTC 2025","broken","Sun Sep 14 01:28:17 UTC 2025","TestHeader","test_header","",""
"Check Shopping Cart title is displayed correctly","0","tc 07.02.01 Verify that title Shopping Cart is displayed correctly when it is full","tests","Sun Sep 14 01:48:42 UTC 2025","broken","Sun Sep 14 01:48:42 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Checks if Write for us link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.28 - Check Write for us link is present in the DOM tree on each page specified in DATA_1","tests","Sun Sep 14 01:23:58 UTC 2025","skipped","Sun Sep 14 01:23:58 UTC 2025","TestFooter","test_footer","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","5257","Check the display of the add to wish and add to compare buttons","tests","Sun Sep 14 01:34:33 UTC 2025","skipped","Sun Sep 14 01:34:38 UTC 2025","TestMainPage","test_main_page","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Sep 14 01:25:31 UTC 2025","skipped","Sun Sep 14 01:25:31 UTC 2025","TestFooter","test_footer","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","0","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Sun Sep 14 01:49:01 UTC 2025","broken","Sun Sep 14 01:49:01 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5097","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Sep 14 01:55:16 UTC 2025","broken","Sun Sep 14 01:55:21 UTC 2025","TestFailedLogin","test_sign_in","",""
"Check that six links in Women's Deals section lead to the correct pages after click","5101","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Sep 14 01:44:31 UTC 2025","broken","Sun Sep 14 01:44:36 UTC 2025","TestSalePage","test_sale","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","5239","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Sun Sep 14 01:22:40 UTC 2025","broken","Sun Sep 14 01:22:46 UTC 2025","TestFooter","test_footer","",""
