"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that text-3 in 'Last chance for pants' block correctly displayed","0","TC 14.06.19 Verify that the 'Shop Pants' text is visible.","tests","Sun Jan 19 01:56:40 GMT 2025","skipped","Sun Jan 19 01:56:40 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check if the 'Reload captcha' button is present","0","TC 17.01.19 Verify Reset My Password button is present","tests","Sun Jan 19 01:44:48 GMT 2025","skipped","Sun Jan 19 01:44:48 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun Jan 19 01:44:10 GMT 2025","skipped","Sun Jan 19 01:44:10 GMT 2025","TestFooter","test_footer","",""
"Check Sidebar Category title has correct text and is visible","46","TC 16.01.06 Verify Sidebar panel title My Wish List is visible and contains text 'My Wish List'","tests","Sun Jan 19 02:04:23 GMT 2025","passed","Sun Jan 19 02:04:23 GMT 2025","TestMainPage","test_training","",""
" Verify that customer can't Create An Account with empty first name","446","test 04.02.02 create an account with empty first name","tests","Sun Jan 19 01:42:04 GMT 2025","passed","Sun Jan 19 01:42:05 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","616","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Sun Jan 19 02:00:06 GMT 2025","passed","Sun Jan 19 02:00:06 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check img existence of Men's Deals section","62","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Sun Jan 19 01:59:02 GMT 2025","passed","Sun Jan 19 01:59:02 GMT 2025","TestSalePage","test_sale","",""
"Verify that text-2 in 'Last chance for pants' block correctly displayed","0","TC 14.06.18 Verify that the 'Take 20% OFF' text is visible.","tests","Sun Jan 19 01:56:40 GMT 2025","skipped","Sun Jan 19 01:56:40 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Verify the 'My Wish List' subtitle is visible","776","TC 18.01.02 subtitle is displayed text My Wish List","tests","Sun Jan 19 02:04:31 GMT 2025","passed","Sun Jan 19 02:04:32 GMT 2025","TestTrainingVideoDownload","test_training_video_download","",""
"Check Sidebar Category title has correct text and is visible","44","TC 16.01.02 Verify Sidebar panel title Category is visible and contains text 'Category'","tests","Sun Jan 19 02:04:15 GMT 2025","passed","Sun Jan 19 02:04:15 GMT 2025","TestMainPage","test_training","",""
"Checks if placeholder in Subscribe Email Field is visible on each page in DATA_1","0","TC 02.01.50 - Check display of placeholder in Subscribe Email Field on each page specified in DATA_1","tests","Sun Jan 19 01:44:10 GMT 2025","skipped","Sun Jan 19 01:44:10 GMT 2025","TestFooter","test_footer","",""
