"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check title-text and content-text in 2 columns block - Gear Deals","100","TC 10.04.08 - Verify the text in 2 columns block - Gear Deals","tests","Tue Jan 14 01:45:55 GMT 2025","passed","Tue Jan 14 01:45:55 GMT 2025","TestSalePage","test_sale","",""
"Check img existence of 3rd column in 3-columns Promo Block section","46","TC 10.04.14 - Verify that the sale-women-t-shirts contains an image","tests","Tue Jan 14 01:46:10 GMT 2025","passed","Tue Jan 14 01:46:10 GMT 2025","TestSalePage","test_sale","",""
"Check if 'Create an Account' button is present","50","TC 03.01.21 Verify presence of Create an Account button ","tests","Tue Jan 14 01:49:55 GMT 2025","passed","Tue Jan 14 01:49:55 GMT 2025","TestNewCustomers","test_sign_in","",""
"Check that the list of items in the Shopping Cart contains title item which was added from More Choices","4461","TC 07.02.27 Verify that the list of items in the Shopping Cart is displayed correct","tests","Tue Jan 14 01:48:47 GMT 2025","passed","Tue Jan 14 01:48:52 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check that link in section 1 is correct","1857","TC 13.02.01 - Check the section 1 link in the Promo Block leads to the correct page","tests","Tue Jan 14 01:41:40 GMT 2025","passed","Tue Jan 14 01:41:42 GMT 2025","TestMainPage","test_main_page","",""
"Check that five links in Men's Deals section lead to the correct pages after click","646","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Tue Jan 14 01:45:17 GMT 2025","passed","Tue Jan 14 01:45:18 GMT 2025","TestSalePage","test_sale","",""
"Checks if text of Search Terms link is correct on each page in DATA_1","0","TC 02.01.07 - Check text of Search Terms link on each page specified in DATA_1","tests","Tue Jan 14 01:29:15 GMT 2025","skipped","Tue Jan 14 01:29:15 GMT 2025","TestFooter","test_footer","",""
"Check that watches link is correct","1385","test_TC_11_01_07","tests","Tue Jan 14 01:31:33 GMT 2025","passed","Tue Jan 14 01:31:34 GMT 2025","TestGearPage","test_gear","",""
"Check error message for incorrect email format in email field","231","TC 03.01.18 Verify Email field for correct email format","tests","Tue Jan 14 01:49:48 GMT 2025","passed","Tue Jan 14 01:49:48 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","972","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Tue Jan 14 01:29:38 GMT 2025","passed","Tue Jan 14 01:29:39 GMT 2025","TestFooter","test_footer","",""
"Check title of Women's Deals section","62","TC 10.01.01 - Verify 'WOMEN'S DEALS' title is correct","tests","Tue Jan 14 01:44:31 GMT 2025","failed","Tue Jan 14 01:44:31 GMT 2025","TestSalePage","test_sale","",""
"Verify the 'My Wish List' subtitle is visible","787","TC 18.01.02 subtitle is displayed text My Wish List","tests","Tue Jan 14 01:51:32 GMT 2025","passed","Tue Jan 14 01:51:33 GMT 2025","TestTrainingVideoDownload","test_training_video_download","",""
"This test checks if block 4 'home-performance' in section 2 in Promo Block under header is clickable","6465","TC 13.01.53 - Check if block 4 'home-performance' in section 2 is clickablein the Promo Block on the main page","tests","Tue Jan 14 01:41:24 GMT 2025","broken","Tue Jan 14 01:41:30 GMT 2025","TestMainPage","test_main_page","",""
"Check 'Tops' subsection link click in 'Women' section redirects to the Tops-women page and         the 'Tops' header is displayed","2269","TC 01.03.06 correctness of the ""Tops"" link of the ""Women"" section","tests","Tue Jan 14 01:34:44 GMT 2025","passed","Tue Jan 14 01:34:46 GMT 2025","TestHeader","test_header","",""
"Check Training title has correct text and is visible","45","TC 16.02.01 Verify title Training is visible and contains text 'Training'","tests","Tue Jan 14 01:51:27 GMT 2025","passed","Tue Jan 14 01:51:27 GMT 2025","TestMainPage","test_training","",""
"Check if items are visible","915","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Tue Jan 14 01:51:48 GMT 2025","passed","Tue Jan 14 01:51:49 GMT 2025","TestWomenPage","test_women","",""
"This test checks that the card is interactive","1545","TC 06.01.02 - verify the card is interactive on hover","tests","Tue Jan 14 01:35:19 GMT 2025","passed","Tue Jan 14 01:35:21 GMT 2025","TestMainPage","test_main_page","",""
