"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if the info block title in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","2391","TC 13.01.38 - Check the display of the title in block 5 'home-eco' in the Promo Block","tests","Fri Dec 06 02:00:40 GMT 2024","passed","Fri Dec 06 02:00:42 GMT 2024","TestMainPage","test_main_page","",""
"Verify that the block 'Save up to $24!' is displayed on the Men page","0","TC 14.06.09 Verify the visibility of 'Save up to $24!' promo block.","tests","Fri Dec 06 02:03:46 GMT 2024","skipped","Fri Dec 06 02:03:46 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","0","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Fri Dec 06 02:07:49 GMT 2024","broken","Fri Dec 06 02:07:49 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if Promo Block under header is displayed on the Main Page","2036","TC 13.01.01 - Check the display of the Promo Block under header on the Main Page","tests","Fri Dec 06 01:58:15 GMT 2024","passed","Fri Dec 06 01:58:17 GMT 2024","TestMainPage","test_main_page","",""
"This test checks if block 4 'home-performance' in section 2 in Promo Block under header is clickable","1866","TC 13.01.53 - Check if block 4 'home-performance' in section 2 is clickablein the Promo Block on the main page","tests","Fri Dec 06 02:01:29 GMT 2024","passed","Fri Dec 06 02:01:31 GMT 2024","TestMainPage","test_main_page","",""
"This test checks if the image in section 2 block 5 'home-eco' is correct","2039","TC 13.01.36_01 - Check correctness of the image in block 5 'home-eco' in the Promo Block","tests","Fri Dec 06 02:00:33 GMT 2024","passed","Fri Dec 06 02:00:35 GMT 2024","TestMainPage","test_main_page","",""
"Checks if Privacy and Cookie Policy link is visible on each page in DATA_1","2164","TC 02.01.09 - Check display of Privacy and Cookie Policy link on each page specified in DATA_1","tests","Fri Dec 06 01:48:32 GMT 2024","passed","Fri Dec 06 01:48:34 GMT 2024","TestFooter","test_footer","",""
"Check that two links in Gear Deals section lead to the correct pages after click","1283","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Fri Dec 06 02:06:23 GMT 2024","broken","Fri Dec 06 02:06:25 GMT 2024","TestSalePage","test_sale","",""
"Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page","2019","TC 01.02.04 display and interactivity of the logo","tests","Fri Dec 06 01:52:09 GMT 2024","passed","Fri Dec 06 01:52:11 GMT 2024","TestHeader","test_header","",""
"Check that quantity field is displayed and clickable.","0","tc 07.02.03 Verify that quantity field is displayed and clickable","tests","Fri Dec 06 02:07:40 GMT 2024","broken","Fri Dec 06 02:07:40 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check that button 'Apply Discount' is displayed correct","0","tc 07.02.26 Verify the button 'Apply Discount' is displayed correct","tests","Fri Dec 06 02:09:00 GMT 2024","broken","Fri Dec 06 02:09:00 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Checks if Subscribe section is visible on each page in DATA_1","0","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","tests","Fri Dec 06 01:50:13 GMT 2024","skipped","Fri Dec 06 01:50:13 GMT 2024","TestFooter","test_footer","",""
"Verify that the image in the block 'Luma hoodies' is displayed on the Men page","0","TC 14.06.34 Verify the visibility of the image in the 'Luma hoodies' promo block.","tests","Fri Dec 06 02:03:46 GMT 2024","skipped","Fri Dec 06 02:03:46 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Fri Dec 06 01:50:13 GMT 2024","skipped","Fri Dec 06 01:50:13 GMT 2024","TestFooter","test_footer","",""
"Verify the link 'Training' is visible and interactive and link 'Video Download' is visible","2590","TC_01_03_32_visible_and_interactive_the_link_""Training""","tests","Fri Dec 06 01:52:47 GMT 2024","passed","Fri Dec 06 01:52:49 GMT 2024","TestHeader","test_header","",""
"Verify that text-3 in 'Save up to $24!' block correctly displayed","0","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","tests","Fri Dec 06 02:03:46 GMT 2024","skipped","Fri Dec 06 02:03:46 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check that five elements in Men's Deals section are displayed and enabled","72","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Fri Dec 06 02:05:32 GMT 2024","passed","Fri Dec 06 02:05:32 GMT 2024","TestSalePage","test_sale","",""
