"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that Search Terms link in footer is correct","0","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"This test checks if info block in section 2 block 5 'home-eco' is displayed
            in the Promo Block under header on the Main Page","5318","TC 13.01.37 - Check the display of the info block in block 5 'home-eco' in the Promo Block","tests","Sun Dec 14 01:48:38 UTC 2025","broken","Sun Dec 14 01:48:43 UTC 2025","TestMainPage","test_main_page","",""
"This test checks if section 1 in Promo Block under header is clickable","5286","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","tests","Sun Dec 14 01:49:42 UTC 2025","broken","Sun Dec 14 01:49:47 UTC 2025","TestMainPage","test_main_page","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","0","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Sun Dec 14 01:59:59 UTC 2025","broken","Sun Dec 14 01:59:59 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check Success and Failed Login, no error validation","5289","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Dec 14 02:05:27 UTC 2025","broken","Sun Dec 14 02:05:32 UTC 2025","TestFailedLogin","test_sign_in","",""
"Verify that the section Women in the header is visible and interactive","5109","TC 01.03.03 display and interactivity of the ""Women"" section","tests","Sun Dec 14 01:40:07 UTC 2025","broken","Sun Dec 14 01:40:12 UTC 2025","TestHeader","test_header","",""
"This test checks for the same titles after clicking on the product card and going to the product page","5250","test_check_for_duplicate_titles_after_clicking_on_the_card","tests","Sun Dec 14 01:44:26 UTC 2025","broken","Sun Dec 14 01:44:31 UTC 2025","TestMainPage","test_main_page","",""
"This test checks if Promo Block is present in the DOM tree on the main page","5292","TC 13.01.41 - Check Promo Block is present in the DOM tree","tests","Sun Dec 14 01:48:49 UTC 2025","broken","Sun Dec 14 01:48:54 UTC 2025","TestMainPage","test_main_page","",""
"Verify that the link 'Pants' is displayed and clickable","5315","TC 14.04.02 Verify the link 'Pants' is visible and clickable.","tests","Sun Dec 14 01:52:50 UTC 2025","broken","Sun Dec 14 01:52:55 UTC 2025","TestMenPage","test_men","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5105","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Dec 14 02:06:07 UTC 2025","broken","Sun Dec 14 02:06:12 UTC 2025","TestFailedLogin","test_sign_in","",""
"Checks if text of Orders and Returns link is correct on each page in DATA_1","194","TC 02.01.22 - Check text of Orders and Returns link on each page specified in DATA_1","tests","Sun Dec 14 01:35:01 UTC 2025","broken","Sun Dec 14 01:35:01 UTC 2025","TestFooter","test_footer","",""
"Verify the message 'You have no items in your wish list.' is visible","5408","TC 18.01.04 message no items to compare is displayed","tests","Sun Dec 14 02:07:34 UTC 2025","broken","Sun Dec 14 02:07:40 UTC 2025","TestTrainingVideoDownload","test_training_video_download","",""
"This test check the cursor change when hovering over the cart buttons","5475","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_compare]","tests","Sun Dec 14 01:45:07 UTC 2025","broken","Sun Dec 14 01:45:12 UTC 2025","TestMainPage","test_main_page","",""
"Check Login Page Heading is present ","66","TC 03.01.01 Verify Sign In Page h1 Header","tests","Sun Dec 14 02:01:46 UTC 2025","failed","Sun Dec 14 02:01:46 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
" Verify that First name input field highlighted when clicked","5104","TC 04_01_05 Verify First name input field highlighting on click","tests","Sun Dec 14 01:29:14 UTC 2025","broken","Sun Dec 14 01:29:19 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Verify subtotal for items: subtotal = price * qty and displayed correctly.","0","tc 07.02.21 Verify subtotal for items: subtotal = price * qty and displayed correctly.","tests","Sun Dec 14 02:00:19 UTC 2025","broken","Sun Dec 14 02:00:19 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Checks if Search Terms link is visible on each page in DATA_1","5269","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Sun Dec 14 01:32:26 UTC 2025","broken","Sun Dec 14 01:32:32 UTC 2025","TestFooter","test_footer","",""
"Check 'Sign In' link is displayed and underlined","5269","TC 01.01.04 display and interactivity of the ""Sign In"" link","tests","Sun Dec 14 01:38:41 UTC 2025","broken","Sun Dec 14 01:38:46 UTC 2025","TestHeader","test_header","",""
"Verify that the link 'Jackets' is displayed and clickable","5294","TC 14.03.04 Verify the link 'Jackets' is visible and clickable.","tests","Sun Dec 14 01:52:03 UTC 2025","broken","Sun Dec 14 01:52:09 UTC 2025","TestMenPage","test_men","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5108","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Dec 14 02:06:13 UTC 2025","broken","Sun Dec 14 02:06:18 UTC 2025","TestFailedLogin","test_sign_in","",""
"Check the ""Search"" field in the header contains the placeholder 'Search entire store here...'","5275","TC 01.02.03 presence of a  placeholder in the ""Search"" field","tests","Sun Dec 14 01:39:14 UTC 2025","broken","Sun Dec 14 01:39:19 UTC 2025","TestHeader","test_header","",""
"Verify that the link 'Pants' correctly opens and redirects to a new webpage, the header 'Pants' is
              displayed","5264","TC 14.04.03 Verify the link 'Pants' redirects to a correct page.","tests","Sun Dec 14 01:52:56 UTC 2025","broken","Sun Dec 14 01:53:02 UTC 2025","TestMenPage","test_men","",""
"Checks if Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1","5365","TC 02.01.08 - Check Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:33:00 UTC 2025","broken","Sun Dec 14 01:33:05 UTC 2025","TestFooter","test_footer","",""
"Check the 'Tops' & 'Bottoms' subsections in 'Men' section is displayed","5310","TC 01.03.15 display and interactivity of the ""Men"" section","tests","Sun Dec 14 01:41:00 UTC 2025","broken","Sun Dec 14 01:41:05 UTC 2025","TestHeader","test_header","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","5297","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:34:19 UTC 2025","broken","Sun Dec 14 01:34:25 UTC 2025","TestFooter","test_footer","",""
"Check 'Tees' subsection link click in 'Women' section redirects to the Tees-women page and         the 'Tees' header is displayed","5380","TC 01.03.09 correctness of the ""Tees"" link of the ""Women"" section","tests","Sun Dec 14 01:43:33 UTC 2025","broken","Sun Dec 14 01:43:38 UTC 2025","TestHeader","test_header","",""
"This test checks if block 2 'home-t-shirts' is displayed in section 2 of Promo Block under header
             on the Main Page","5302","TC 13.01.11 - Check display of block 2 'home-t-shirts' in section 2 in the Promo Block","tests","Sun Dec 14 01:46:43 UTC 2025","broken","Sun Dec 14 01:46:48 UTC 2025","TestMainPage","test_main_page","",""
"Verify that text-1 in 'Luma shorts' block correctly displayed","0","TC 14.06.23 Verify that the 'Luma shorts' text is visible.","tests","Sun Dec 14 01:53:22 UTC 2025","skipped","Sun Dec 14 01:53:22 UTC 2025","TestMenPagePromoBlock","test_men","",""
"","5286","TC 14.02.04 Verify the link 'Bottoms' is visible and clickable.","tests","Sun Dec 14 01:51:15 UTC 2025","broken","Sun Dec 14 01:51:20 UTC 2025","TestMenPage","test_men","",""
"Checks if 'Subscribe to our mailing list' link is present in the DOM tree on each page
        specified in DATA_1","0","TC 02.01.52 - Check 'Subscribe to our mailing list' link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Check error message on attempt to log in with empty email","5120","TC 03.02.04 Verify error on attempting to log in with empty email - Negative","tests","Sun Dec 14 02:04:20 UTC 2025","broken","Sun Dec 14 02:04:25 UTC 2025","TestLogin","test_sign_in","",""
"Verify 'Sale' link click redirected to the page and the 'Sale' header is displayed","5313","TC 01.03.36 correctly redirected the link sale","tests","Sun Dec 14 01:39:00 UTC 2025","broken","Sun Dec 14 01:39:06 UTC 2025","TestHeader","test_header","",""
"This test checks if section 2 in the Promo Block is present in the DOM tree on the main page","5306","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","tests","Sun Dec 14 01:49:02 UTC 2025","broken","Sun Dec 14 01:49:07 UTC 2025","TestMainPage","test_main_page","",""
"Checks if Subscribe Button is visible on each page in DATA_1","0","TC 02.01.41 - Check display of Subscribe Button on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Check that five links in Men's Deals section lead to the correct pages after click","5100","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Dec 14 01:56:49 UTC 2025","broken","Sun Dec 14 01:56:54 UTC 2025","TestSalePage","test_sale","",""
"This test checks if the sign in info block in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page","278","TC 13.01.25 - Check the display of the sign in block 2 'home-t-shirts' in the Promo Block","tests","Sun Dec 14 01:47:57 UTC 2025","broken","Sun Dec 14 01:47:57 UTC 2025","TestMainPage","test_main_page","",""
"Check 'Hoodies & Sweatshirts' subsection link click in 'Men' section redirects to the         Hoodies & Sweatshirts-men page and the 'Hoodies & Sweatshirts' header is displayed","5312","TC 01.03.20 correctness of the ""Hoodies & Sweatshirts"" link of the ""Men"" section","tests","Sun Dec 14 01:42:26 UTC 2025","broken","Sun Dec 14 01:42:32 UTC 2025","TestHeader","test_header","",""
"Checking title of the Shopping Options section","5319","test_tc_19_01_01","tests","Sun Dec 14 01:53:43 UTC 2025","broken","Sun Dec 14 01:53:48 UTC 2025","TestPromotionPantsPage","test_promotion_pants","",""
"Check the 'Create an account' link is not displayed if the user is authorized","5312","TC 01.01.06 absence of the ""Create an account"" link display","tests","Sun Dec 14 01:41:46 UTC 2025","broken","Sun Dec 14 01:41:52 UTC 2025","TestHeader","test_header","",""
"Checks if Subscribe Email Field is visible on each page in DATA_1","0","TC 02.01.48 - Check display of Subscribe Email Field on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Check 'Jackets' subsection link click in 'Men' section redirects to the Jackets-men page and         the 'Jackets' header is displayed","5320","TC 01.03.19 correctness of the ""Jackets"" link of the ""Men"" section","tests","Sun Dec 14 01:42:20 UTC 2025","broken","Sun Dec 14 01:42:25 UTC 2025","TestHeader","test_header","",""
"Verify that text-2 in 'Last chance for pants' block correctly displayed","0","TC 14.06.18 Verify that the 'Take 20% OFF' text is visible.","tests","Sun Dec 14 01:53:22 UTC 2025","skipped","Sun Dec 14 01:53:22 UTC 2025","TestMenPagePromoBlock","test_men","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Check img existence of Men's Deals section","5103","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Sun Dec 14 01:57:48 UTC 2025","broken","Sun Dec 14 01:57:54 UTC 2025","TestSalePage","test_sale","",""
"Verify that the link 'Shorts' correctly opens and redirects to a new webpage, the header 'Pants' is
              displayed","5283","TC 14.04.05 Verify the link 'Shorts' redirects to a correct page.","tests","Sun Dec 14 01:53:09 UTC 2025","broken","Sun Dec 14 01:53:15 UTC 2025","TestMenPage","test_men","",""
"Check Success and Failed Login, no error validation","5442","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Dec 14 02:04:53 UTC 2025","broken","Sun Dec 14 02:04:59 UTC 2025","TestFailedLogin","test_sign_in","",""
"Checks if Orders and Returns link is visible on each page in DATA_1","5331","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","tests","Sun Dec 14 01:34:33 UTC 2025","broken","Sun Dec 14 01:34:38 UTC 2025","TestFooter","test_footer","",""
"This test checks ""Orders and Returns"" header is visible and has correct text","5101","TC 05.01.01 - Verify that 'Order and Returns' Page Heading is present","tests","Sun Dec 14 01:53:23 UTC 2025","broken","Sun Dec 14 01:53:28 UTC 2025","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Check that Apply Discount Code is displayed.","0","tc 07.02.24 Verify the Apply Discount Code is displayed","tests","Sun Dec 14 02:01:12 UTC 2025","broken","Sun Dec 14 02:01:12 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if the image in section 2 block 2 'home-t-shirts' is correct","208","TC 13.01.21_01 - Check correctness of the image in block 2 'home-t-shirts' in the Promo Block","tests","Sun Dec 14 01:47:46 UTC 2025","broken","Sun Dec 14 01:47:46 UTC 2025","TestMainPage","test_main_page","",""
"Verify that the click on the block 'Luma shorts' correctly redirects to a new webpage","0","TC 14.06.26 Verify the click on the block 'Luma shorts' redirects to a correct page.","tests","Sun Dec 14 01:53:22 UTC 2025","skipped","Sun Dec 14 01:53:22 UTC 2025","TestMenPagePromoBlock","test_men","",""
" Verify presence of Confirm Password label and the required asterisk ","5104","TC 04_01_16 Verify presence of Confirm Password label and the required asterisk","tests","Sun Dec 14 01:30:20 UTC 2025","broken","Sun Dec 14 01:30:26 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks if the info block title in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page","232","TC 13.01.23 - Check the display of the title in block 2 'home-t-shirts' in the Promo Block","tests","Sun Dec 14 01:47:54 UTC 2025","broken","Sun Dec 14 01:47:54 UTC 2025","TestMainPage","test_main_page","",""
"This test checks if the image in section 2 block 5 'home-eco' is correct","195","TC 13.01.36_01 - Check correctness of the image in block 5 'home-eco' in the Promo Block","tests","Sun Dec 14 01:48:36 UTC 2025","broken","Sun Dec 14 01:48:36 UTC 2025","TestMainPage","test_main_page","",""
"Verify that the link 'Tanks' correctly opens and redirects to a new webpage,         the header 'Tanks' is displayed","5354","TC 14.03.09 Verify the link 'Tanks' redirects to a correct page.","tests","Sun Dec 14 01:52:36 UTC 2025","broken","Sun Dec 14 01:52:42 UTC 2025","TestMenPage","test_men","",""
"Check hovering over the shopping cart icon changes the cursor to a ""hand,"" indicating that the cart is a         clickable element, click on it and the message ""You have no items in your shopping cart."" appears","5367","TC 01.02.05 display and interactivity of the cart icon","tests","Sun Dec 14 01:39:07 UTC 2025","broken","Sun Dec 14 01:39:12 UTC 2025","TestHeader","test_header","",""
"Check if 'Create an Account' button is present","5106","TC 03.01.21 Verify presence of Create an Account button ","tests","Sun Dec 14 02:03:54 UTC 2025","broken","Sun Dec 14 02:03:59 UTC 2025","TestNewCustomers","test_sign_in","",""
"Check that the 'Proceed to checkout' button is displayed and clickable.","0","tc 07.02.07 Verify that 'Proceed to checkout' button is displayed and clickable","tests","Sun Dec 14 02:00:06 UTC 2025","broken","Sun Dec 14 02:00:06 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","5358","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:34:26 UTC 2025","broken","Sun Dec 14 01:34:31 UTC 2025","TestFooter","test_footer","",""
"Checks if 'Contact us' link is visible on each page in DATA_1","0","TC 02.01.24 - Check display of 'Contact us' link on each page specified in DATA_1","tests","Sun Dec 14 01:35:01 UTC 2025","skipped","Sun Dec 14 01:35:01 UTC 2025","TestFooter","test_footer","",""
"Check that six links in Women's Deals section lead to the correct pages after click","5103","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Dec 14 01:55:22 UTC 2025","broken","Sun Dec 14 01:55:28 UTC 2025","TestSalePage","test_sale","",""
"Checks if Orders and Returns link is visible on each page in DATA_1","5289","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","tests","Sun Dec 14 01:34:39 UTC 2025","broken","Sun Dec 14 01:34:44 UTC 2025","TestFooter","test_footer","",""
"This test checks if Subscribe Button is clickable on each page specified in DATA_1","0","TC 02.01.42 - Check if Subscribe Button is clickable on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"Verify that text-1 in 'Luma tees' block correctly displayed","0","TC 14.06.29 Verify that the 'Luma tees' text is visible.","tests","Sun Dec 14 01:53:22 UTC 2025","skipped","Sun Dec 14 01:53:22 UTC 2025","TestMenPagePromoBlock","test_men","",""
"Verify that the click on the block 'Luma hoodies' correctly redirects to a new webpage","0","TC 14.06.38 Verify the click on the block 'Luma hoodies' redirects to a correct page.","tests","Sun Dec 14 01:53:22 UTC 2025","skipped","Sun Dec 14 01:53:22 UTC 2025","TestMenPagePromoBlock","test_men","",""
"Check that two links in Gear Deals section lead to the correct pages after click","5108","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Dec 14 01:57:35 UTC 2025","broken","Sun Dec 14 01:57:40 UTC 2025","TestSalePage","test_sale","",""
"Checks if the Search Terms link is present in the DOM tree on each page specified in DATA_1","5299","TC 02.01.03 - Check Search Terms link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:32:06 UTC 2025","broken","Sun Dec 14 01:32:12 UTC 2025","TestFooter","test_footer","",""
"This test checks if Orders and Returns link is clickable on each page specified in DATA_1","5329","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","tests","Sun Dec 14 01:34:46 UTC 2025","broken","Sun Dec 14 01:34:51 UTC 2025","TestFooter","test_footer","",""
"Checks if 'Subscribe to our mailing list' link is present in the DOM tree on each page
        specified in DATA_1","0","TC 02.01.52 - Check 'Subscribe to our mailing list' link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:35:54 UTC 2025","skipped","Sun Dec 14 01:35:54 UTC 2025","TestFooter","test_footer","",""
"This test checks if an image in section 1 'home-main' is visible","5277","TC 13.01.03 - Check the display of an image in section 1 'home-main' in the Promo Block","tests","Sun Dec 14 01:46:08 UTC 2025","broken","Sun Dec 14 01:46:13 UTC 2025","TestMainPage","test_main_page","",""
"Verify the 'My Wish List' subtitle is visible","5290","TC 18.01.02 subtitle is displayed text My Wish List","tests","Sun Dec 14 02:07:21 UTC 2025","broken","Sun Dec 14 02:07:26 UTC 2025","TestTrainingVideoDownload","test_training_video_download","",""
" Verify presence of Password Strength hint and warning color of weak password ","5121","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Dec 14 01:31:40 UTC 2025","skipped","Sun Dec 14 01:31:45 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"This test check the color change when hovering over the Add to Cart button","5237","TC 06.01.09 - check the color change to add to cart button","tests","Sun Dec 14 01:44:47 UTC 2025","broken","Sun Dec 14 01:44:52 UTC 2025","TestMainPage","test_main_page","",""
"Verify 'Training' link click redirected to the page and the 'Training' header is displayed","5311","TC 01.03.33 correctly redirected the link ""Training""","tests","Sun Dec 14 01:39:40 UTC 2025","broken","Sun Dec 14 01:39:45 UTC 2025","TestHeader","test_header","",""
"This test checks if the image in section 2 block 1 'home-pants' is correct","226","TC 13.01.16 - Check correctness of the image in block 1 'home-pants' in the Promo Block","tests","Sun Dec 14 01:47:16 UTC 2025","broken","Sun Dec 14 01:47:16 UTC 2025","TestMainPage","test_main_page","",""
"Check that two links in Gear Deals section lead to the correct pages after click","5118","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Dec 14 01:57:28 UTC 2025","broken","Sun Dec 14 01:57:34 UTC 2025","TestSalePage","test_sale","",""
"This test checks if the image in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","5286","TC 13.01.36 - Check the display of the image in block 5 'home-eco' in the Promo Block","tests","Sun Dec 14 01:48:28 UTC 2025","broken","Sun Dec 14 01:48:33 UTC 2025","TestMainPage","test_main_page","",""
"Check img existence of Gear Deals section","5103","TC 10.04.07 - Verify that the Gear Deals contains an image","tests","Sun Dec 14 01:57:55 UTC 2025","broken","Sun Dec 14 01:58:00 UTC 2025","TestSalePage","test_sale","",""
"Check that link in section 2 block 2 'home-t-shirts' is correct","5303","TC 13.02.03 - Check the link in section 2 block 2 'home-t-shirts' in the Promo Block leads to the correct page","tests","Sun Dec 14 01:50:35 UTC 2025","broken","Sun Dec 14 01:50:40 UTC 2025","TestMainPage","test_main_page","",""
"Check if the Email input is of correct format (input-text) and clickable","5107","TC 03.01.05 Verify Email field is correct format and clickable","tests","Sun Dec 14 02:02:08 UTC 2025","broken","Sun Dec 14 02:02:13 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 14 01:31:52 UTC 2025","skipped","Sun Dec 14 01:31:52 UTC 2025","TestFooter","test_footer","",""
"Checks if text of Write for us link is correct on each page in DATA_1","0","TC 02.01.32 - Check text of Write for us link on each page specified in DATA_1","tests","Sun Dec 14 01:35:01 UTC 2025","skipped","Sun Dec 14 01:35:01 UTC 2025","TestFooter","test_footer","",""
"Checks if 'Contact us' link is visible on each page in DATA_1","0","TC 02.01.24 - Check display of 'Contact us' link on each page specified in DATA_1","tests","Sun Dec 14 01:35:01 UTC 2025","skipped","Sun Dec 14 01:35:01 UTC 2025","TestFooter","test_footer","",""
