"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","1137","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Fri Feb 07 01:39:57 GMT 2025","passed","Fri Feb 07 01:39:58 GMT 2025","TestFooter","test_footer","",""
"Check if all the fields are getting cleared after failed attempt to reset password with invalid captcha","0","TC 17.01.27 Verify all fields got cleared after the failed attempt to reset password","tests","Fri Feb 07 01:42:06 GMT 2025","skipped","Fri Feb 07 01:42:06 GMT 2025","TestForgotYourPasswordFunctionality","test_forgot_your_password","",""
"Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage","0","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","tests","Fri Feb 07 01:55:05 GMT 2025","skipped","Fri Feb 07 01:55:05 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check if 'Create an Account' button has correct link and is clickable","53","TC 03.01.22 Verify Create an Account button link","tests","Fri Feb 07 02:01:53 GMT 2025","passed","Fri Feb 07 02:01:53 GMT 2025","TestNewCustomers","test_sign_in","",""
"This test check the cursor change when hovering over the cart buttons","2560","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_card]","tests","Fri Feb 07 01:46:57 GMT 2025","passed","Fri Feb 07 01:46:59 GMT 2025","TestMainPage","test_main_page","",""
"Verify the message 'You have no items in your wish list.' is visible","1045","TC 18.01.04 message no items to compare is displayed","tests","Fri Feb 07 02:04:31 GMT 2025","passed","Fri Feb 07 02:04:32 GMT 2025","TestTrainingVideoDownload","test_training_video_download","",""
"Check that link in section 1 is correct","3003","TC 13.02.01 - Check the section 1 link in the Promo Block leads to the correct page","tests","Fri Feb 07 01:53:23 GMT 2025","passed","Fri Feb 07 01:53:26 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page","6714","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","tests","Fri Feb 07 01:52:21 GMT 2025","broken","Fri Feb 07 01:52:28 GMT 2025","TestMainPage","test_main_page","",""
" Verify that customer can't Create An Account with registered email before ","1578","test 04.02.08 create an account with registered email","tests","Fri Feb 07 01:38:43 GMT 2025","passed","Fri Feb 07 01:38:44 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
" Verify that customer can't Create An Account with empty e-mail","409","test 04.02.04 create an account with empty e-mail","tests","Fri Feb 07 01:38:53 GMT 2025","passed","Fri Feb 07 01:38:53 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
