"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if 'Contact us' link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.23 - Check 'Contact us' link is present in the DOM tree on each page specified in DATA_1","tests","Sun Aug 31 01:23:12 UTC 2025","skipped","Sun Aug 31 01:23:12 UTC 2025","TestFooter","test_footer","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","2255","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Aug 31 01:48:37 UTC 2025","passed","Sun Aug 31 01:48:39 UTC 2025","TestFailedLogin","test_sign_in","",""
"Verify that the subhead 'TOPS' is displayed","1890","TC 14.03.01 Verify the 'TOPS' subhead is displayed","tests","Sun Aug 31 01:37:59 UTC 2025","passed","Sun Aug 31 01:38:01 UTC 2025","TestMenPage","test_men","",""
"Verify the link 'Sale' is visible and interactive","2285","TC 01.03.35 visible and interactive the link ""Sale""","tests","Sun Aug 31 01:25:54 UTC 2025","passed","Sun Aug 31 01:25:56 UTC 2025","TestHeader","test_header","",""
"This test checks if section 1 in Promo Block under header is clickable","2116","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","tests","Sun Aug 31 01:36:07 UTC 2025","passed","Sun Aug 31 01:36:09 UTC 2025","TestMainPage","test_main_page","",""
"Check that two links in Gear Deals section lead to the correct pages after click","310","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Aug 31 01:41:54 UTC 2025","failed","Sun Aug 31 01:41:55 UTC 2025","TestSalePage","test_sale","",""
" Verify that First name input field highlighted when clicked","740","TC 04_01_05 Verify First name input field highlighting on click","tests","Sun Aug 31 01:19:52 UTC 2025","passed","Sun Aug 31 01:19:53 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks if Subscribe Button is clickable on each page specified in DATA_1","0","TC 02.01.42 - Check if Subscribe Button is clickable on each page specified in DATA_1","tests","Sun Aug 31 01:23:37 UTC 2025","skipped","Sun Aug 31 01:23:37 UTC 2025","TestFooter","test_footer","",""
"Checks if Write for us link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.28 - Check Write for us link is present in the DOM tree on each page specified in DATA_1","tests","Sun Aug 31 01:23:12 UTC 2025","skipped","Sun Aug 31 01:23:12 UTC 2025","TestFooter","test_footer","",""
"Verify that text-1 in 'Save up to $24!' block correctly displayed","0","TC 14.06.11 Verify that the 'Save up to $24!' text in the 'Save up to $24!' promo block is visible.","tests","Sun Aug 31 01:38:54 UTC 2025","skipped","Sun Aug 31 01:38:54 UTC 2025","TestMenPagePromoBlock","test_men","",""
"Check that table headers in item cart are visible","147","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header2]","tests","Sun Aug 31 01:44:53 UTC 2025","passed","Sun Aug 31 01:44:53 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"
        Check that the 'Reload captcha' button generates a new captcha image
        and ensure the new image source is different from the original image source
        ","0","TC 17.01.16 Verify click Reload captcha button generates a new captcha image","tests","Sun Aug 31 01:24:39 UTC 2025","skipped","Sun Aug 31 01:24:39 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check that five links in Men's Deals section lead to the correct pages after click","168","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Aug 31 01:41:19 UTC 2025","failed","Sun Aug 31 01:41:20 UTC 2025","TestSalePage","test_sale","",""
"Check that entered quantity displayed correctly after changing.","607","tc 07.02.04 Verify that entered quantity displayed correctly after changing","tests","Sun Aug 31 01:43:19 UTC 2025","passed","Sun Aug 31 01:43:20 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check Success and Failed Login, no error validation","4346","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Aug 31 01:47:45 UTC 2025","passed","Sun Aug 31 01:47:49 UTC 2025","TestFailedLogin","test_sign_in","",""
"Check if 'Create an Account' button link opens correct page","233","TC 03.01.23 Verify Create an Account button is functional","tests","Sun Aug 31 01:47:20 UTC 2025","failed","Sun Aug 31 01:47:20 UTC 2025","TestNewCustomers","test_sign_in","",""
"Check the 'Create an account' link is not displayed if the user is authorized","10440","TC 01.01.06 absence of the ""Create an account"" link display","tests","Sun Aug 31 01:27:18 UTC 2025","broken","Sun Aug 31 01:27:28 UTC 2025","TestHeader","test_header","",""
"Verify that the click on the block 'Last chance for pants' correctly redirects to a new webpage","0","TC 14.06.20 Verify the click on the block 'Last chance for pants' redirects to a correct page.","tests","Sun Aug 31 01:38:54 UTC 2025","skipped","Sun Aug 31 01:38:54 UTC 2025","TestMenPagePromoBlock","test_men","",""
"This test checks if the image in section 2 block 5 'home-eco' is visible","1513","TC 13.01.36 - Check the display of an image in block 5 'home-eco' in the Promo Block","tests","Sun Aug 31 01:34:44 UTC 2025","broken","Sun Aug 31 01:34:46 UTC 2025","TestMainPage","test_main_page","",""
"Verify that the block 'Last chance for pants' is displayed on the Men page","0","TC 14.06.15 Verify the visibility of 'Last chance for pants' promo block.","tests","Sun Aug 31 01:38:54 UTC 2025","skipped","Sun Aug 31 01:38:54 UTC 2025","TestMenPagePromoBlock","test_men","",""
