"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if block 3 'home-erin' in section 2 in Promo Block under header is clickable","6433","TC 13.01.52 - Check if block 3 'home-erin' in section 2 is clickablein the Promo Block on the main page","tests","Mon Dec 30 01:53:50 GMT 2024","broken","Mon Dec 30 01:53:56 GMT 2024","TestMainPage","test_main_page","",""
"Checks if text of Copyright section is correct on each page in DATA_1","0","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","tests","Mon Dec 30 01:44:00 GMT 2024","skipped","Mon Dec 30 01:44:00 GMT 2024","TestFooter","test_footer","",""
"Check that Contact Us link in footer is correct","0","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Dec 30 01:44:17 GMT 2024","skipped","Mon Dec 30 01:44:17 GMT 2024","TestFooter","test_footer","",""
"Check the 'Men' section click redirects to the Men page and the 'Men' header is displayed","1777","TC 01.03.16 correctness of the ""Men"" section link","tests","Mon Dec 30 01:46:25 GMT 2024","passed","Mon Dec 30 01:46:26 GMT 2024","TestHeader","test_header","",""
"Verify the 'Compare Products' subtitle is visible","1007","TC 18.01.01 subtitle is displayed text compare products","tests","Mon Dec 30 02:04:09 GMT 2024","passed","Mon Dec 30 02:04:10 GMT 2024","TestTrainingVideoDownload","test_training_video_download","",""
"Verify that the click on the block 'Last chance for pants' correctly redirects to a new webpage","0","TC 14.06.20 Verify the click on the block 'Last chance for pants' redirects to a correct page.","tests","Mon Dec 30 01:55:48 GMT 2024","skipped","Mon Dec 30 01:55:48 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check that the 'Proceed to checkout' button is displayed and clickable.","0","tc 07.02.07 Verify that 'Proceed to checkout' button is displayed and clickable","tests","Mon Dec 30 01:59:33 GMT 2024","passed","Mon Dec 30 01:59:33 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page","6326","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","tests","Mon Dec 30 01:53:16 GMT 2024","broken","Mon Dec 30 01:53:22 GMT 2024","TestMainPage","test_main_page","",""
"This test checks for the same titles after clicking on the product card and going to the product page","1979","test_check_for_duplicate_titles_after_clicking_on_the_card","tests","Mon Dec 30 01:48:40 GMT 2024","passed","Mon Dec 30 01:48:42 GMT 2024","TestMainPage","test_main_page","",""
"Check that five links in Men's Deals section lead to the correct pages after click","664","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Mon Dec 30 01:57:53 GMT 2024","passed","Mon Dec 30 01:57:54 GMT 2024","TestSalePage","test_sale","",""
