"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check 'Tanks' subsection link click in 'Men' section redirects to the Tanks-men page and         the 'Tanks' header is displayed","2722","TC 01.03.22 correctness of the ""Tanks"" link of the ""Men"" section","tests","Mon Jan 20 01:48:29 GMT 2025","passed","Mon Jan 20 01:48:32 GMT 2025","TestHeader","test_header","",""
"Check 'Bottoms' subsection link in 'Men' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed","2898","TC 01.03.24 correctness of the ""Bottoms"" link of the ""Men"" section","tests","Mon Jan 20 01:45:16 GMT 2025","passed","Mon Jan 20 01:45:19 GMT 2025","TestHeader","test_header","",""
"Verify that text-2 in 'Luma tees' block correctly displayed","0","TC 14.06.30 Verify that the 'Grab a tee or two!' text is visible.","tests","Mon Jan 20 01:56:59 GMT 2025","skipped","Mon Jan 20 01:56:59 GMT 2025","TestMenPagePromoBlock","test_men","",""
"This test checks if Section 2 in Promo Block under header is displayed on the Main Page","6243","TC 13.01.09 - Check the display of Section 2 in the Promo Block","tests","Mon Jan 20 01:50:43 GMT 2025","broken","Mon Jan 20 01:50:49 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if block 5 'home-eco' is displayed in section 2
            of Promo Block under header on the main page","6262","TC 13.01.14 - Check display of block 5 'home-eco' in section 2 in the Promo Block","tests","Mon Jan 20 01:51:23 GMT 2025","broken","Mon Jan 20 01:51:29 GMT 2025","TestMainPage","test_main_page","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Mon Jan 20 01:38:49 GMT 2025","skipped","Mon Jan 20 01:38:49 GMT 2025","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","1314","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Mon Jan 20 02:04:12 GMT 2025","passed","Mon Jan 20 02:04:13 GMT 2025","TestFailedLogin","test_sign_in","",""
"This test checks if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","0","TC 02.01.54 - Check if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","tests","Mon Jan 20 01:40:55 GMT 2025","skipped","Mon Jan 20 01:40:55 GMT 2025","TestFooter","test_footer","",""
"This test checks if Write for us link is clickable on each page specified in DATA_1","0","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","tests","Mon Jan 20 01:40:28 GMT 2025","skipped","Mon Jan 20 01:40:28 GMT 2025","TestFooter","test_footer","",""
"Check title of Gear Deals section","58","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","tests","Mon Jan 20 01:59:19 GMT 2025","failed","Mon Jan 20 01:59:19 GMT 2025","TestSalePage","test_sale","",""
"Verify that the link 'Bottoms' correctly opens and redirects to a new webpage, the header 'Bottoms' is
          displayed","1660","TC 14.02.05 Verify the link 'Bottoms' redirects to a correct page.","tests","Mon Jan 20 01:56:15 GMT 2025","passed","Mon Jan 20 01:56:17 GMT 2025","TestMenPage","test_men","",""
"Checks if Subscribe Email Field is visible on each page in DATA_1","0","TC 02.01.48 - Check display of Subscribe Email Field on each page specified in DATA_1","tests","Mon Jan 20 01:40:55 GMT 2025","skipped","Mon Jan 20 01:40:55 GMT 2025","TestFooter","test_footer","",""
"Verify that the click on the block 'Luma shorts' correctly redirects to a new webpage","0","TC 14.06.26 Verify the click on the block 'Luma shorts' redirects to a correct page.","tests","Mon Jan 20 01:56:59 GMT 2025","skipped","Mon Jan 20 01:56:59 GMT 2025","TestMenPagePromoBlock","test_men","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","1060","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Mon Jan 20 01:39:28 GMT 2025","passed","Mon Jan 20 01:39:29 GMT 2025","TestFooter","test_footer","",""
"Check the 'Sign In' link is not displayed if the user is authorized","8457","TC 01.01.07 absence of the ""Sign In"" link display","tests","Mon Jan 20 01:47:21 GMT 2025","broken","Mon Jan 20 01:47:30 GMT 2025","TestHeader","test_header","",""
"This test checks if block 2 'home-t-shirts' in section 2 in Promo Block under header is clickable","6597","TC 13.01.51 - Check if block 2 'home-t-shirts' in section 2 is clickablein the Promo Block on the main page","tests","Mon Jan 20 01:54:52 GMT 2025","broken","Mon Jan 20 01:54:59 GMT 2025","TestMainPage","test_main_page","",""
