"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the click on the block 'Luma tees' correctly redirects to a new webpage","0","TC 14.06.32 Verify the click on the block 'Luma tees' redirects to a correct page.","tests","Thu Jan 16 01:50:17 GMT 2025","skipped","Thu Jan 16 01:50:17 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check that Search Terms link in footer is correct","0","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","tests","Thu Jan 16 01:37:50 GMT 2025","skipped","Thu Jan 16 01:37:50 GMT 2025","TestFooter","test_footer","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","591","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Thu Jan 16 01:53:53 GMT 2025","passed","Thu Jan 16 01:53:54 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check Sidebar Shop By title has correct text and is visible","41","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","Thu Jan 16 01:58:12 GMT 2025","passed","Thu Jan 16 01:58:12 GMT 2025","TestMainPage","test_training","",""
"Check if the displayed email matches the entered email in Email field","212","TC 03.01.08 Verify displayed email matches the entered email in Email field","tests","Thu Jan 16 01:56:19 GMT 2025","passed","Thu Jan 16 01:56:19 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Check title-text and content-text in 3-columns block - sale-women-t-shirts","89","TC 10.04.15 - Verify the text in 3-columns block - sale-women-t-shirts","tests","Thu Jan 16 01:53:17 GMT 2025","passed","Thu Jan 16 01:53:17 GMT 2025","TestSalePage","test_sale","",""
"Verify that text-3 in 'Luma hoodies' block correctly displayed","0","TC 14.06.37 Verify that the 'Shop Hoodies' text is visible.","tests","Thu Jan 16 01:50:17 GMT 2025","skipped","Thu Jan 16 01:50:17 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage","0","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","tests","Thu Jan 16 01:50:17 GMT 2025","skipped","Thu Jan 16 01:50:17 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Verify that text-3 in 'Last chance for pants' block correctly displayed","0","TC 14.06.19 Verify that the 'Shop Pants' text is visible.","tests","Thu Jan 16 01:50:17 GMT 2025","skipped","Thu Jan 16 01:50:17 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Checks if text of 'Contact us' link is correct on each page in DATA_1","0","TC 02.01.27 - Check text of 'Contact us' link on each page specified in DATA_1","tests","Thu Jan 16 01:37:31 GMT 2025","skipped","Thu Jan 16 01:37:31 GMT 2025","TestFooter","test_footer","",""
