"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check Success Login with correct credentials","5104","TC 03.02.01 Verify login with valid email valid password - Positive","tests","Sun Mar 29 02:42:26 UTC 2026","broken","Sun Mar 29 02:42:31 UTC 2026","TestLogin","test_sign_in","",""
"This test checks if block 4 'home-performance' is displayed in section 2 of Promo Block under header
            on the Main Page","5193","TC 13.01.13 - Check display of block 4 'home-performance' in section 2 in the Promo Block","tests","Sun Mar 29 02:25:26 UTC 2026","broken","Sun Mar 29 02:25:31 UTC 2026","TestMainPage","test_main_page","",""
"Check 'Shorts' subsection link click in 'Women' section redirects to the Shorts page and         the 'Shorts' header is displayed","5204","TC 01.03.14 correctness of the ""Shorts"" link of the ""Women"" section","tests","Sun Mar 29 02:22:38 UTC 2026","broken","Sun Mar 29 02:22:43 UTC 2026","TestHeader","test_header","",""
"Verify that the image in the block 'Save up to $24!' is displayed on the Men page","0","TC 14.06.10 Verify the visibility of the image in the 'Save up to $24!' promo block.","tests","Sun Mar 29 02:31:44 UTC 2026","skipped","Sun Mar 29 02:31:44 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Check if the Email input is of correct format (input-text) and clickable","5109","TC 03.01.05 Verify Email field is correct format and clickable","tests","Sun Mar 29 02:40:21 UTC 2026","broken","Sun Mar 29 02:40:27 UTC 2026","TestRegisteredCustomers","test_sign_in","",""
"Verify that the link 'Tees' correctly opens and redirects to a new webpage, the header 'Tees' is
        displayed","5192","TC 14.03.07 Verify the link 'Tees' redirects to a correct page.","tests","Sun Mar 29 02:30:47 UTC 2026","broken","Sun Mar 29 02:30:52 UTC 2026","TestMenPage","test_men","",""
"Check that the price in list of items in the Shopping Cart
        contains item with correct price which was added from More Choices","0","TC 07.02.28 Verify that the price in list of items in the Shopping Cart is displayed correct","tests","Sun Mar 29 02:39:53 UTC 2026","broken","Sun Mar 29 02:39:53 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5109","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Mar 29 02:44:04 UTC 2026","broken","Sun Mar 29 02:44:09 UTC 2026","TestFailedLogin","test_sign_in","",""
"Verify that text-3 in 'Save up to $24!' block correctly displayed","0","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","tests","Sun Mar 29 02:31:44 UTC 2026","skipped","Sun Mar 29 02:31:44 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Checks if Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.40 - Check Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Sun Mar 29 02:14:33 UTC 2026","skipped","Sun Mar 29 02:14:33 UTC 2026","TestFooter","test_footer","",""
" Verify presence of Password Strength hint and warning color of weak password ","5107","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Mar 29 02:10:30 UTC 2026","skipped","Sun Mar 29 02:10:35 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Check 'Pants' subsection link click in 'Women' section redirects to the Pants page and         the 'Pants' header is displayed","5194","TC 01.03.13 correctness of the ""Pants"" link of the ""Women"" section","tests","Sun Mar 29 02:22:31 UTC 2026","broken","Sun Mar 29 02:22:37 UTC 2026","TestHeader","test_header","",""
