"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if Search Terms link is visible on each page in DATA_1","1377","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Mon Dec 09 01:51:37 GMT 2024","passed","Mon Dec 09 01:51:38 GMT 2024","TestFooter","test_footer","",""
"Check New Customers Heading is present ","62","TC 03.01.19 Verify New Customers Heading","tests","Mon Dec 09 02:11:26 GMT 2024","passed","Mon Dec 09 02:11:26 GMT 2024","TestNewCustomers","test_sign_in","",""
"Checks if Orders and Returns link is visible on each page in DATA_1","1274","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","tests","Mon Dec 09 01:52:38 GMT 2024","passed","Mon Dec 09 01:52:39 GMT 2024","TestFooter","test_footer","",""
"Check Shopping Cart title is displayed correctly","2809","tc 07.02.01 Verify that title Shopping Cart is displayed correctly when it is full","tests","Mon Dec 09 02:07:49 GMT 2024","passed","Mon Dec 09 02:07:52 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page","1621","TC 01.02.04 display and interactivity of the logo","tests","Mon Dec 09 01:54:41 GMT 2024","passed","Mon Dec 09 01:54:43 GMT 2024","TestHeader","test_header","",""
"","44","TC 03.01.14 Verify Sign in button is present","tests","Mon Dec 09 02:11:11 GMT 2024","passed","Mon Dec 09 02:11:11 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"This test checks if the sign in info block in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page","1258","TC 13.01.30 - Check the display of the sign in block 3 'home-erin' in the Promo Block","tests","Mon Dec 09 02:01:16 GMT 2024","passed","Mon Dec 09 02:01:17 GMT 2024","TestMainPage","test_main_page","",""
"Check img existence of Gear Deals section","51","TC 10.04.07 - Verify that the Gear Deals contains an image","tests","Mon Dec 09 02:06:56 GMT 2024","passed","Mon Dec 09 02:06:57 GMT 2024","TestSalePage","test_sale","",""
"Check title-text and content-text in 3-columns block - sale-20-off","96","TC 10.04.11 - Verify the text in 3-columns block- sale-20-off","tests","Mon Dec 09 02:07:26 GMT 2024","passed","Mon Dec 09 02:07:27 GMT 2024","TestSalePage","test_sale","",""
"This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","1323","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","tests","Mon Dec 09 02:01:50 GMT 2024","passed","Mon Dec 09 02:01:52 GMT 2024","TestMainPage","test_main_page","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Mon Dec 09 01:51:25 GMT 2024","skipped","Mon Dec 09 01:51:25 GMT 2024","TestFooter","test_footer","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Mon Dec 09 01:52:53 GMT 2024","skipped","Mon Dec 09 01:52:53 GMT 2024","TestFooter","test_footer","",""
