"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","89","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","tests","Sun Feb 08 02:34:12 UTC 2026","broken","Sun Feb 08 02:34:12 UTC 2026","TestMainPage","test_main_page","",""
"Verify the link 'Fitness Equipment' redirected to the page and the 'Fitness Equipment' header is displayed","5225","TC 01.03.30 correctly redirected the link ""Gear - Fitness Equipment""","tests","Sun Feb 08 02:26:51 UTC 2026","broken","Sun Feb 08 02:26:56 UTC 2026","TestHeader","test_header","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Sun Feb 08 02:21:31 UTC 2026","skipped","Sun Feb 08 02:21:31 UTC 2026","TestFooter","test_footer","",""
"Check 'Pants' subsection link click in 'Women' section redirects to the Pants page and         the 'Pants' header is displayed","5182","TC 01.03.13 correctness of the ""Pants"" link of the ""Women"" section","tests","Sun Feb 08 02:29:29 UTC 2026","broken","Sun Feb 08 02:29:34 UTC 2026","TestHeader","test_header","",""
"This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page","5254","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","tests","Sun Feb 08 02:34:52 UTC 2026","broken","Sun Feb 08 02:34:58 UTC 2026","TestMainPage","test_main_page","",""
"Verify that the block 'Luma hoodies' is displayed on the Men page","0","TC 14.06.33 Verify the visibility of 'Luma hoodies' promo block.","tests","Sun Feb 08 02:38:42 UTC 2026","skipped","Sun Feb 08 02:38:42 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Checks if Write for us link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.28 - Check Write for us link is present in the DOM tree on each page specified in DATA_1","tests","Sun Feb 08 02:20:39 UTC 2026","skipped","Sun Feb 08 02:20:39 UTC 2026","TestFooter","test_footer","",""
"Check 'Tops' subsection link click in 'Men' section redirects to the Tops-men page and         the 'Tops' header is displayed","5224","TC 01.03.18 correctness of the ""Tops"" link of the ""Men"" section","tests","Sun Feb 08 02:27:44 UTC 2026","broken","Sun Feb 08 02:27:49 UTC 2026","TestHeader","test_header","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun Feb 08 02:21:31 UTC 2026","skipped","Sun Feb 08 02:21:31 UTC 2026","TestFooter","test_footer","",""
"This test checks if block 5 'home-eco' in section 2 in Promo Block under header is clickable","5177","TC 13.01.54 - Check if block 5 'home-eco' in section 2 is clickablein the Promo Block on the main page","tests","Sun Feb 08 02:35:38 UTC 2026","broken","Sun Feb 08 02:35:43 UTC 2026","TestMainPage","test_main_page","",""
"Check that six links in Women's Deals section lead to the correct pages after click","5101","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Feb 08 02:40:42 UTC 2026","broken","Sun Feb 08 02:40:47 UTC 2026","TestSalePage","test_sale","",""
"Check error message on attempt to log in with empty password","5107","TC 03.02.05 Verify error on attempting to log in with empty email - Negative","tests","Sun Feb 08 02:49:35 UTC 2026","broken","Sun Feb 08 02:49:41 UTC 2026","TestLogin","test_sign_in","",""
"Check 'Bottoms' subsection link in 'Women' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed","5181","TC 01.03.12 correctness of the ""Bottoms"" link of the ""Women"" section","tests","Sun Feb 08 02:29:22 UTC 2026","broken","Sun Feb 08 02:29:27 UTC 2026","TestHeader","test_header","",""
"Check if items are visible","5178","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Feb 08 02:53:18 UTC 2026","broken","Sun Feb 08 02:53:23 UTC 2026","TestWomenPage","test_women","",""
"Check title of Gear Deals section","5109","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","tests","Sun Feb 08 02:42:26 UTC 2026","broken","Sun Feb 08 02:42:31 UTC 2026","TestSalePage","test_sale","",""
"This test checks if the info block text in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page","100","TC 13.01.29 - Check the display of the text in block 3 'home-erin' in the Promo Block","tests","Sun Feb 08 02:33:36 UTC 2026","broken","Sun Feb 08 02:33:36 UTC 2026","TestMainPage","test_main_page","",""
"This test checks if Section 1 in Promo Block under header is displayed on the Main Page","5222","TC 13.01.02 - Check the display of Section 1 in the Promo Block","tests","Sun Feb 08 02:31:29 UTC 2026","broken","Sun Feb 08 02:31:34 UTC 2026","TestMainPage","test_main_page","",""
"Check 'Pants' subsection link click in 'Men' section redirects to the Pants page and         the 'Pants' header is displayed","5180","TC 01.03.25 correctness of the ""Pants"" link of the ""Men"" section","tests","Sun Feb 08 02:26:19 UTC 2026","broken","Sun Feb 08 02:26:24 UTC 2026","TestHeader","test_header","",""
"Check that table headers in item cart are visible","0","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header0]","tests","Sun Feb 08 02:45:59 UTC 2026","broken","Sun Feb 08 02:45:59 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if the sign in info block in section 2 block 4 'home-performance' is correct
            in the Promo Block under header on the main page","107","TC 13.01.35 - Check the display of the sign in block 4 'home-performance' in the Promo Block","tests","Sun Feb 08 02:33:51 UTC 2026","broken","Sun Feb 08 02:33:51 UTC 2026","TestMainPage","test_main_page","",""
"Check error message on attempt to log in with empty email","5101","TC 03.02.04 Verify error on attempting to log in with empty email - Negative","tests","Sun Feb 08 02:49:29 UTC 2026","broken","Sun Feb 08 02:49:34 UTC 2026","TestLogin","test_sign_in","",""
"This test checks that if a product has a review, then the product card has a rating","78","test_check_card_rating","tests","Sun Feb 08 02:30:08 UTC 2026","passed","Sun Feb 08 02:30:08 UTC 2026","TestMainPage","test_main_page","",""
"Check Sidebar Shop By title has correct text and is visible","5103","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","Sun Feb 08 02:51:33 UTC 2026","broken","Sun Feb 08 02:51:38 UTC 2026","TestMainPage","test_training","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Account' redirects to the account page with the header 'My Account' displayed","5193","TC 01.01.10 functionality of the ""My account"" section in the dropdown list","tests","Sun Feb 08 02:28:17 UTC 2026","broken","Sun Feb 08 02:28:22 UTC 2026","TestHeader","test_header","",""
"Verify the message 'You have no items in your wish list.' is visible","5191","TC 18.01.04 message no items to compare is displayed","tests","Sun Feb 08 02:52:39 UTC 2026","broken","Sun Feb 08 02:52:44 UTC 2026","TestTrainingVideoDownload","test_training_video_download","",""
"Checks if Subscribe section is visible on each page in DATA_1","0","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","tests","Sun Feb 08 02:21:31 UTC 2026","skipped","Sun Feb 08 02:21:31 UTC 2026","TestFooter","test_footer","",""
"Check that six elements in Women's Deals section are displayed and enabled","5111","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Sun Feb 08 02:40:02 UTC 2026","broken","Sun Feb 08 02:40:07 UTC 2026","TestSalePage","test_sale","",""
"Verify that the link 'Pants' is displayed and clickable","5228","TC 14.04.02 Verify the link 'Pants' is visible and clickable.","tests","Sun Feb 08 02:38:10 UTC 2026","broken","Sun Feb 08 02:38:15 UTC 2026","TestMenPage","test_men","",""
"Check Success and Failed Login, no error validation","5180","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Feb 08 02:50:21 UTC 2026","broken","Sun Feb 08 02:50:26 UTC 2026","TestFailedLogin","test_sign_in","",""
"Verify that text-3 in 'Luma hoodies' block correctly displayed","0","TC 14.06.37 Verify that the 'Shop Hoodies' text is visible.","tests","Sun Feb 08 02:38:42 UTC 2026","skipped","Sun Feb 08 02:38:42 UTC 2026","TestMenPagePromoBlock","test_men","",""
" Verify that customer can't Create An Account with empty password","5111","test 04.02.05 create an account with empty password","tests","Sun Feb 08 02:16:42 UTC 2026","broken","Sun Feb 08 02:16:47 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Check 'Shorts' subsection link in 'Men' section click redirects to the Shorts page and             the 'Shorts' header is displayed","5182","TC 01.03.26 correctness ""Shorts"" link","tests","Sun Feb 08 02:26:25 UTC 2026","broken","Sun Feb 08 02:26:30 UTC 2026","TestHeader","test_header","",""
"Verify that the link 'Women' correctly opens and redirects to a new webpage, the header 'Women' is
        displayed","5193","TC 01.03.04 correct redirection of the link ""Women""","tests","Sun Feb 08 02:25:46 UTC 2026","broken","Sun Feb 08 02:25:51 UTC 2026","TestHeader","test_header","",""
