"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if Search Terms link is clickable on each page specified in DATA_1","1606","TC 02.01.05 - Check if Search Terms link is clickable on each page specified in DATA_1","tests","Sun Nov 10 01:43:16 GMT 2024","passed","Sun Nov 10 01:43:18 GMT 2024","TestFooter","test_footer","",""
"This test checks if Advanced Search link is clickable on each page specified in DATA_1","1361","TC 02.01.15 - Check if Advanced Search link is clickable on each page specified in DATA_1","tests","Sun Nov 10 01:44:02 GMT 2024","passed","Sun Nov 10 01:44:03 GMT 2024","TestFooter","test_footer","",""
"Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed","3911","TC 01.01.05 correctness of the ""Sign In"" link","tests","Sun Nov 10 01:46:37 GMT 2024","passed","Sun Nov 10 01:46:41 GMT 2024","TestHeader","test_header","",""
"Check 'Tanks' subsection link click in 'Men' section redirects to the Tanks-men page and         the 'Tanks' header is displayed","3876","TC 01.03.22 correctness of the ""Tanks"" link of the ""Men"" section","tests","Sun Nov 10 01:49:37 GMT 2024","passed","Sun Nov 10 01:49:41 GMT 2024","TestHeader","test_header","",""
"Checks if Search Terms link is visible on each page in DATA_1","1678","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Sun Nov 10 01:43:13 GMT 2024","passed","Sun Nov 10 01:43:15 GMT 2024","TestFooter","test_footer","",""
" Verify presence of Password Strength hint and warning color of weak password ","363","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Nov 10 01:42:56 GMT 2024","passed","Sun Nov 10 01:42:57 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"This test check the cursor change when hovering over the block training erin","0","TC 16.02.07 Check the cursor change to block training erin","tests","Sun Nov 10 02:06:35 GMT 2024","skipped","Sun Nov 10 02:06:35 GMT 2024","TestMainPage","test_training","",""
"Check if items are visible","1571","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Nov 10 02:07:11 GMT 2024","passed","Sun Nov 10 02:07:13 GMT 2024","TestWomenPage","test_women","",""
"Verify that the link 'Bottoms' correctly opens and redirects to a new webpage, the header 'Bottoms' is
          displayed","3991","TC 14.02.05 Verify the link 'Bottoms' redirects to a correct page.","tests","Sun Nov 10 01:55:57 GMT 2024","passed","Sun Nov 10 01:56:01 GMT 2024","TestMenPage","test_men","",""
"Check that Write for us link in footer is correct","0","TC 02.02.06 - Check Write for us link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Nov 10 01:45:27 GMT 2024","skipped","Sun Nov 10 01:45:27 GMT 2024","TestFooter","test_footer","",""
