"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if Write for us link is clickable on each page specified in DATA_1","0","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","tests","Sun Feb 23 01:16:06 GMT 2025","skipped","Sun Feb 23 01:16:06 GMT 2025","TestFooter","test_footer","",""
"Check that watches link is correct","1337","test_TC_11_01_07","tests","Sun Feb 23 01:17:21 GMT 2025","passed","Sun Feb 23 01:17:23 GMT 2025","TestGearPage","test_gear","",""
"This test checks if the info block text in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the Main Page","6114","TC 13.01.19 - Check the display of the text in block 1 'home-pants' in the Promo Block","tests","Sun Feb 23 01:23:25 GMT 2025","broken","Sun Feb 23 01:23:31 GMT 2025","TestMainPage","test_main_page","",""
"Checks if Advanced Search link is visible on each page in DATA_1","853","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","tests","Sun Feb 23 01:15:37 GMT 2025","passed","Sun Feb 23 01:15:38 GMT 2025","TestFooter","test_footer","",""
"Check if Email field is appropriately labeled ","71","TC 17.01.05 Verify FYP Email field is appropriately labeled","tests","Sun Feb 23 01:16:53 GMT 2025","passed","Sun Feb 23 01:16:54 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check 'Tanks' subsection link click in 'Men' section redirects to the Tanks-men page and         the 'Tanks' header is displayed","2702","TC 01.03.22 correctness of the ""Tanks"" link of the ""Men"" section","tests","Sun Feb 23 01:19:52 GMT 2025","passed","Sun Feb 23 01:19:55 GMT 2025","TestHeader","test_header","",""
"Verify the link 'Sale' is visible and interactive","1257","TC 01.03.35 visible and interactive the link ""Sale""","tests","Sun Feb 23 01:17:53 GMT 2025","passed","Sun Feb 23 01:17:55 GMT 2025","TestHeader","test_header","",""
"Checks if text of Copyright section is correct on each page in DATA_1","0","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","tests","Sun Feb 23 01:16:25 GMT 2025","skipped","Sun Feb 23 01:16:25 GMT 2025","TestFooter","test_footer","",""
"Check if the captcha input is of correct format (input-text) and clickable","0","TC 17.01.10 Verify FYP captcha input field is correct format and clickable","tests","Sun Feb 23 01:17:01 GMT 2025","skipped","Sun Feb 23 01:17:01 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Verify that the subhead 'TOPS' is displayed","893","TC 14.03.01 Verify the 'TOPS' subhead is displayed","tests","Sun Feb 23 01:27:57 GMT 2025","passed","Sun Feb 23 01:27:58 GMT 2025","TestMenPage","test_men","",""
"Check that five elements in Men's Deals section are displayed and enabled","27","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Sun Feb 23 01:30:25 GMT 2025","passed","Sun Feb 23 01:30:25 GMT 2025","TestSalePage","test_sale","",""
"Check title of Women's Deals section","40","TC 10.01.01 - Verify 'WOMEN'S DEALS' title is correct","tests","Sun Feb 23 01:29:48 GMT 2025","failed","Sun Feb 23 01:29:48 GMT 2025","TestSalePage","test_sale","",""
"Check 'Create an account' link click redirects to the account’s registration page and         the ""Create New Customer Account"" header is displayed","1707","TC 01.01.03 correctness of the ""Create an account"" link","tests","Sun Feb 23 01:17:27 GMT 2025","passed","Sun Feb 23 01:17:29 GMT 2025","TestHeader","test_header","",""
"Verify that the link 'Bottoms' correctly opens and redirects to a new webpage, the header 'Bottoms' is
          displayed","1457","TC 14.02.05 Verify the link 'Bottoms' redirects to a correct page.","tests","Sun Feb 23 01:27:55 GMT 2025","passed","Sun Feb 23 01:27:56 GMT 2025","TestMenPage","test_men","",""
" Verify presence of Password Strength hint and warning color of weak password ","275","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Feb 23 01:14:39 GMT 2025","passed","Sun Feb 23 01:14:39 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
" Verify that customer can't Create An Account with empty first name","419","test 04.02.02 create an account with empty first name","tests","Sun Feb 23 01:14:20 GMT 2025","passed","Sun Feb 23 01:14:21 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks ""Orders and Returns"" form header is visible and has correct text","39","TC 05.01.02 - Verify that 'Order and Returns' form header is present","tests","Sun Feb 23 01:28:40 GMT 2025","passed","Sun Feb 23 01:28:40 GMT 2025","TestOrdersAndReturnsPage","test_orders_and_returns","",""
