"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if Search Terms link is clickable on each page specified in DATA_1","1173","TC 02.01.05 - Check if Search Terms link is clickable on each page specified in DATA_1","tests","Wed Jan 15 01:37:21 GMT 2025","passed","Wed Jan 15 01:37:22 GMT 2025","TestFooter","test_footer","",""
"Verify that the link 'Tees' is displayed and clickable","1415","TC 14.03.06 Verify the link 'Tees' is visible and clickable.","tests","Wed Jan 15 01:50:53 GMT 2025","passed","Wed Jan 15 01:50:54 GMT 2025","TestMenPage","test_men","",""
"Verify that the image in the block 'Last chance for pants' is displayed on the Men page","0","TC 14.06.16 Verify the visibility of the image in the 'Last chance for pants' promo block.","tests","Wed Jan 15 01:51:19 GMT 2025","skipped","Wed Jan 15 01:51:19 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check Registered Customers note is present ","44","TC 17.01.02 Verify Forgot Your Password note","tests","Wed Jan 15 01:39:06 GMT 2025","passed","Wed Jan 15 01:39:06 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check if 'Create an Account' button has correct link and is clickable","52","TC 03.01.22 Verify Create an Account button link","tests","Wed Jan 15 01:58:01 GMT 2025","passed","Wed Jan 15 01:58:01 GMT 2025","TestNewCustomers","test_sign_in","",""
"This test checks if block 4 'home-performance' is displayed in section 2 of Promo Block under header
            on the Main Page","6342","TC 13.01.13 - Check display of block 4 'home-performance' in section 2 in the Promo Block","tests","Wed Jan 15 01:45:33 GMT 2025","broken","Wed Jan 15 01:45:39 GMT 2025","TestMainPage","test_main_page","",""
"Check that six links in Women's Deals section lead to the correct pages after click","761","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Wed Jan 15 01:53:02 GMT 2025","passed","Wed Jan 15 01:53:03 GMT 2025","TestSalePage","test_sale","",""
"Check the 'Tops' subsection in 'Men' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Tanks' subsections is displayed","1826","TC 01.03.17 display and interactivity of the ""Tops"" section of the ""Men"" section","tests","Wed Jan 15 01:41:17 GMT 2025","passed","Wed Jan 15 01:41:19 GMT 2025","TestHeader","test_header","",""
"Checks if Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.40 - Check Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Wed Jan 15 01:38:42 GMT 2025","skipped","Wed Jan 15 01:38:42 GMT 2025","TestFooter","test_footer","",""
"Check if Password field is appropriately labeled ","88","TC 03.01.11 Verify Password field is appropriately labeled","tests","Wed Jan 15 01:57:33 GMT 2025","passed","Wed Jan 15 01:57:33 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Account' redirects to the account page with the header 'My Account' displayed","8336","TC 01.01.10 functionality of the ""My account"" section in the dropdown list","tests","Wed Jan 15 01:42:20 GMT 2025","broken","Wed Jan 15 01:42:29 GMT 2025","TestHeader","test_header","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Wed Jan 15 01:38:42 GMT 2025","skipped","Wed Jan 15 01:38:42 GMT 2025","TestFooter","test_footer","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Wed Jan 15 01:38:42 GMT 2025","skipped","Wed Jan 15 01:38:42 GMT 2025","TestFooter","test_footer","",""
"This test checks if section 2 in the Promo Block is present in the DOM tree on the main page","6321","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","tests","Wed Jan 15 01:48:12 GMT 2025","broken","Wed Jan 15 01:48:19 GMT 2025","TestMainPage","test_main_page","",""
"Check title of Gear Deals section","41","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","tests","Wed Jan 15 01:53:36 GMT 2025","failed","Wed Jan 15 01:53:36 GMT 2025","TestSalePage","test_sale","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","1808","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Wed Jan 15 01:59:07 GMT 2025","passed","Wed Jan 15 01:59:08 GMT 2025","TestFailedLogin","test_sign_in","",""
"Check Shopping Cart title is displayed correctly","1514","tc 07.02.01 Verify that title Shopping Cart is displayed correctly when it is full","tests","Wed Jan 15 01:54:36 GMT 2025","passed","Wed Jan 15 01:54:37 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check that Advanced Search link in footer is correct","1831","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","tests","Wed Jan 15 01:38:50 GMT 2025","passed","Wed Jan 15 01:38:52 GMT 2025","TestFooter","test_footer","",""
"Check error message on attempt to log in with empty email","562","TC 03.02.04 Verify error on attempting to log in with empty email - Negative","tests","Wed Jan 15 01:58:10 GMT 2025","passed","Wed Jan 15 01:58:11 GMT 2025","TestLogin","test_sign_in","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","962","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Wed Jan 15 01:37:41 GMT 2025","passed","Wed Jan 15 01:37:42 GMT 2025","TestFooter","test_footer","",""
"Check that the captcha image is present by default","0","TC 17.01.17 Verify captcha image is present by default","tests","Wed Jan 15 01:39:21 GMT 2025","skipped","Wed Jan 15 01:39:21 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
" Verify that Confirm Password input field highlighted when clicked","706","TC 04_01_17 Verify Confirm Password input field highlighting on click","tests","Wed Jan 15 01:36:30 GMT 2025","passed","Wed Jan 15 01:36:31 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks if the sign in info block in section 2 block 4 'home-performance' is correct
            in the Promo Block under header on the main page","1240","TC 13.01.35 - Check the display of the sign in block 4 'home-performance' in the Promo Block","tests","Wed Jan 15 01:47:35 GMT 2025","broken","Wed Jan 15 01:47:36 GMT 2025","TestMainPage","test_main_page","",""
" Verify presence of Password label and the required asterisk ","726","TC 04_01_13 Verify presence of Password label and the required asterisk","tests","Wed Jan 15 01:36:20 GMT 2025","passed","Wed Jan 15 01:36:20 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that Apply Discount Code is displayed.","1673","tc 07.02.24 Verify the Apply Discount Code is displayed","tests","Wed Jan 15 01:56:27 GMT 2025","passed","Wed Jan 15 01:56:28 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if block 5 'home-eco' is displayed in section 2
            of Promo Block under header on the main page","6509","TC 13.01.14 - Check display of block 5 'home-eco' in section 2 in the Promo Block","tests","Wed Jan 15 01:45:41 GMT 2025","broken","Wed Jan 15 01:45:48 GMT 2025","TestMainPage","test_main_page","",""
"Check that table headers in item cart are visible","33","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header1]","tests","Wed Jan 15 01:56:09 GMT 2025","passed","Wed Jan 15 01:56:09 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check if the Email input field is present","54","TC 03.01.04 Verify Email field is present","tests","Wed Jan 15 01:57:16 GMT 2025","passed","Wed Jan 15 01:57:16 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Check that link in section 2 block 5 'home-eco' is correct","6200","TC 13.02.06 - Check the link in section 2 block 5 'home-eco' in the Promo Block leads to the correct page","tests","Wed Jan 15 01:50:21 GMT 2025","broken","Wed Jan 15 01:50:27 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if the info block title in section 2 block 4 'home-performance' is correct
            in the Promo Block under header on the main page","1304","TC 13.01.33 - Check the display of the title in block 4 'home-performance' in the Promo Block","tests","Wed Jan 15 01:47:29 GMT 2025","broken","Wed Jan 15 01:47:30 GMT 2025","TestMainPage","test_main_page","",""
"Check 'Tees' subsection link click in 'Men' section redirects to the Tees-men page and         the 'Tees' header is displayed","3390","TC 01.03.21 correctness of the ""Tees"" link of the ""Men"" section","tests","Wed Jan 15 01:42:11 GMT 2025","passed","Wed Jan 15 01:42:15 GMT 2025","TestHeader","test_header","",""
"Check title of Men's Deals section","44","TC 10.02.01 - Verify 'MEN'S DEALS' title is correct","tests","Wed Jan 15 01:53:08 GMT 2025","skipped","Wed Jan 15 01:53:08 GMT 2025","TestSalePage","test_sale","",""
"Check that six links in Women's Deals section lead to the correct pages after click","635","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Wed Jan 15 01:52:56 GMT 2025","passed","Wed Jan 15 01:52:57 GMT 2025","TestSalePage","test_sale","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","Wed Jan 15 01:38:42 GMT 2025","skipped","Wed Jan 15 01:38:42 GMT 2025","TestFooter","test_footer","",""
"Verify that the block 'Last chance for pants' is displayed on the Men page","0","TC 14.06.15 Verify the visibility of 'Last chance for pants' promo block.","tests","Wed Jan 15 01:51:19 GMT 2025","skipped","Wed Jan 15 01:51:19 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check the 'Bottoms' subsection in 'Women' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed","1886","TC 01.03.11 display and interactivity of the ""Bottoms"" section of the ""Women"" section","tests","Wed Jan 15 01:43:12 GMT 2025","passed","Wed Jan 15 01:43:14 GMT 2025","TestHeader","test_header","",""
"This test checks ""Orders and Returns"" form header is visible and has correct text","68","TC 05.01.02 - Verify that 'Order and Returns' form header is present","tests","Wed Jan 15 01:51:23 GMT 2025","passed","Wed Jan 15 01:51:23 GMT 2025","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Check that six elements in Women's Deals section are displayed and enabled","28","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Wed Jan 15 01:52:46 GMT 2025","passed","Wed Jan 15 01:52:47 GMT 2025","TestSalePage","test_sale","",""
"Verify that text-1 in 'Last chance for pants' block correctly displayed","0","TC 14.06.17 Verify that the 'Last chance for pants' text is visible.","tests","Wed Jan 15 01:51:19 GMT 2025","skipped","Wed Jan 15 01:51:19 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Checks if Copyright section is present in the DOM tree on each page specified in DATA_1","993","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","tests","Wed Jan 15 01:38:27 GMT 2025","passed","Wed Jan 15 01:38:28 GMT 2025","TestFooter","test_footer","",""
"This test checks if Orders and Returns link is clickable on each page specified in DATA_1","1257","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","tests","Wed Jan 15 01:38:15 GMT 2025","passed","Wed Jan 15 01:38:16 GMT 2025","TestFooter","test_footer","",""
"This test checks that the card is interactive","1446","TC 06.01.02 - verify the card is interactive on hover","tests","Wed Jan 15 01:43:27 GMT 2025","passed","Wed Jan 15 01:43:28 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if Advanced Search link is clickable on each page specified in DATA_1","1000","TC 02.01.15 - Check if Advanced Search link is clickable on each page specified in DATA_1","tests","Wed Jan 15 01:37:57 GMT 2025","passed","Wed Jan 15 01:37:58 GMT 2025","TestFooter","test_footer","",""
