"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'Sign Out' redirects to the account page with the header 'You are signed out' displayed         and redirected to the Main Page after 5 seconds","5485","TC 01.01.12 functionality of the ""Sign In"" section in the dropdown list","tests","Sun Nov 09 01:37:10 UTC 2025","broken","Sun Nov 09 01:37:16 UTC 2025","TestHeader","test_header","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","5552","Check the display of the add to wish and add to compare buttons","tests","Sun Nov 09 01:39:44 UTC 2025","skipped","Sun Nov 09 01:39:50 UTC 2025","TestMainPage","test_main_page","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","6022","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Sun Nov 09 01:26:24 UTC 2025","broken","Sun Nov 09 01:26:30 UTC 2025","TestFooter","test_footer","",""
" Verify that Confirm Password input field highlighted when clicked","5108","TC 04_01_17 Verify Confirm Password input field highlighting on click","tests","Sun Nov 09 01:23:24 UTC 2025","broken","Sun Nov 09 01:23:29 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","6225","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Nov 09 01:28:06 UTC 2025","broken","Sun Nov 09 01:28:12 UTC 2025","TestFooter","test_footer","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Nov 09 01:30:31 UTC 2025","skipped","Sun Nov 09 01:30:31 UTC 2025","TestFooter","test_footer","",""
"This test checks that button Add to Cart is visible on the product card when hover by product","5393","test_tc_06_01_08_check_btn_add_to_cart_is_visible","tests","Sun Nov 09 01:38:55 UTC 2025","broken","Sun Nov 09 01:39:01 UTC 2025","TestMainPage","test_main_page","",""
"This test checks ""Orders and Returns"" form header is visible and has correct text","5105","TC 05.01.02 - Verify that 'Order and Returns' form header is present","tests","Sun Nov 09 01:48:10 UTC 2025","broken","Sun Nov 09 01:48:16 UTC 2025","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Check Category title is visible","5601","TC 12.02.01 Check side panel title Category is visible","tests","Sun Nov 09 02:03:25 UTC 2025","broken","Sun Nov 09 02:03:31 UTC 2025","TestWomenPage","test_women","",""
"Checks if text of 'Subscribe to our mailing list' link is correct on each page in DATA_1","0","TC 02.01.56 - Check text of 'Subscribe to our mailing list' link on each page specified in DATA_1","tests","Sun Nov 09 01:29:50 UTC 2025","skipped","Sun Nov 09 01:29:50 UTC 2025","TestFooter","test_footer","",""
"Checks if Copyright text is visible on each page in DATA_1","5362","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","tests","Sun Nov 09 01:29:44 UTC 2025","broken","Sun Nov 09 01:29:49 UTC 2025","TestFooter","test_footer","",""
" Verify that Last name input field highlighted when clicked","5111","TC 04_01_08 Verify Last name input field highlighting on click","tests","Sun Nov 09 01:22:29 UTC 2025","broken","Sun Nov 09 01:22:34 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Verify that the link 'Shorts' is displayed and clickable","5406","TC 14.04.04 Verify the link 'Shorts' is visible and clickable.","tests","Sun Nov 09 01:47:43 UTC 2025","broken","Sun Nov 09 01:47:48 UTC 2025","TestMenPage","test_men","",""
"This test checks if the image in section 2 block 4 'home-performance' is correct","368","TC 13.01.31_01 - Check correctness of the image in block 4 'home-performance' in the Promo Block","tests","Sun Nov 09 01:42:40 UTC 2025","broken","Sun Nov 09 01:42:41 UTC 2025","TestMainPage","test_main_page","",""
"Check that the 'Reset My Password' button is clickable","5108","TC 17.01.20 Verify Reset My Password button is clickable","tests","Sun Nov 09 01:31:27 UTC 2025","broken","Sun Nov 09 01:31:33 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
"This test check the cursor change when hovering over the block training on demand","0","TC 16.02.08 Check the cursor change to block training on demand","tests","Sun Nov 09 02:02:34 UTC 2025","skipped","Sun Nov 09 02:02:34 UTC 2025","TestMainPage","test_training","",""
"Check img existence of Men's Deals section","5105","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Sun Nov 09 01:52:41 UTC 2025","broken","Sun Nov 09 01:52:47 UTC 2025","TestSalePage","test_sale","",""
"Check that fitness_equipment is displayed and enabled","5378","test_tc_11_01_04","tests","Sun Nov 09 01:32:01 UTC 2025","broken","Sun Nov 09 01:32:07 UTC 2025","TestGearPage","test_gear","",""
" Verify presence of First name label and the required asterisk ","5108","TC 04_01_03 Verify presence of First name label and the required asterisk","tests","Sun Nov 09 01:21:55 UTC 2025","broken","Sun Nov 09 01:22:00 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks if info block in section 2 block 3 'home-erin' is displayed in the Promo Block
             under header on the Main Page","5466","TC 13.01.27 - Check the display of the info block in block 3 'home-erin' in the Promo Block","tests","Sun Nov 09 01:42:26 UTC 2025","broken","Sun Nov 09 01:42:32 UTC 2025","TestMainPage","test_main_page","",""
"Check img existence of 3rd column in 3-columns Promo Block section","5109","TC 10.04.14 - Verify that the sale-women-t-shirts contains an image","tests","Sun Nov 09 01:53:51 UTC 2025","broken","Sun Nov 09 01:53:56 UTC 2025","TestSalePage","test_sale","",""
"Check that five links in Men's Deals section lead to the correct pages after click","5105","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Nov 09 01:51:46 UTC 2025","broken","Sun Nov 09 01:51:52 UTC 2025","TestSalePage","test_sale","",""
" Verify that customer can't Create An Account with empty first name","5106","test 04.02.02 create an account with empty first name","tests","Sun Nov 09 01:23:38 UTC 2025","broken","Sun Nov 09 01:23:43 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Check if the password input field is of correct format (input-text) and clickable","5109","TC 03.01.10 Verify Password field is correct format and clickable","tests","Sun Nov 09 01:57:45 UTC 2025","broken","Sun Nov 09 01:57:51 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Checks if Copyright section is visible on each page in DATA_1","5510","TC 02.01.34 - Check display of Copyright section on each page specified in DATA_1","tests","Sun Nov 09 01:29:17 UTC 2025","broken","Sun Nov 09 01:29:22 UTC 2025","TestFooter","test_footer","",""
"Verify the link 'Gear' is visible and interactive","5481","TC 01.03.27 visible and interactive the link ""Gear""","tests","Sun Nov 09 01:34:32 UTC 2025","broken","Sun Nov 09 01:34:38 UTC 2025","TestHeader","test_header","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","5873","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Sun Nov 09 01:26:44 UTC 2025","broken","Sun Nov 09 01:26:50 UTC 2025","TestFooter","test_footer","",""
"This test checks if block 1 'home-pants' in section 2 in Promo Block under header is clickable","5784","TC 13.01.50 - Check if block 1 'home-pants' in section 2 is clickablein the Promo Block on the main page","tests","Sun Nov 09 01:44:20 UTC 2025","broken","Sun Nov 09 01:44:26 UTC 2025","TestMainPage","test_main_page","",""
"Check that six links in Women's Deals section lead to the correct pages after click","5108","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Nov 09 01:50:11 UTC 2025","broken","Sun Nov 09 01:50:16 UTC 2025","TestSalePage","test_sale","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","5946","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Nov 09 01:28:14 UTC 2025","broken","Sun Nov 09 01:28:20 UTC 2025","TestFooter","test_footer","",""
"Check if the captcha input is of correct format (input-text) and clickable","0","TC 17.01.10 Verify FYP captcha input field is correct format and clickable","tests","Sun Nov 09 01:31:26 UTC 2025","skipped","Sun Nov 09 01:31:26 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
