"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if Copyright text is visible on each page in DATA_1","1452","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","tests","Sun Jul 13 01:43:26 GMT 2025","passed","Sun Jul 13 01:43:27 GMT 2025","TestFooter","test_footer","",""
"Verify 'Training - Video Download' link click redirected to the 'Video Download' page
            and the 'Video Download' header is displayed","3273","TC 01.03.34 correctly redirected the link ""Training Video Download""","tests","Sun Jul 13 01:45:32 GMT 2025","passed","Sun Jul 13 01:45:35 GMT 2025","TestHeader","test_header","",""
"Verify that the 'Proceed to checkout' button redirects to the shipping page.","6083","tc 07.02.08 Verify that 'Proceed to checkout' button redirects to the shipping page","tests","Sun Jul 13 02:02:16 GMT 2025","passed","Sun Jul 13 02:02:22 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check Sidebar Category title has correct text and is visible","164","TC 16.01.02 Verify Sidebar panel title Category is visible and contains text 'Category'","tests","Sun Jul 13 02:07:31 GMT 2025","passed","Sun Jul 13 02:07:31 GMT 2025","TestMainPage","test_training","",""
"Check if the password input field is of correct format (input-text) and clickable","176","TC 03.01.10 Verify Password field is correct format and clickable","tests","Sun Jul 13 02:05:08 GMT 2025","passed","Sun Jul 13 02:05:08 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Checks if Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.40 - Check Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Sun Jul 13 01:43:27 GMT 2025","skipped","Sun Jul 13 01:43:27 GMT 2025","TestFooter","test_footer","",""
" Verify presence of Password Strength note ","188","TC 04_01_15 Verify presence of password strength hint","tests","Sun Jul 13 01:40:42 GMT 2025","passed","Sun Jul 13 01:40:42 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check 'Pants' subsection link click in 'Women' section redirects to the Pants page and         the 'Pants' header is displayed","3885","TC 01.03.13 correctness of the ""Pants"" link of the ""Women"" section","tests","Sun Jul 13 01:49:08 GMT 2025","passed","Sun Jul 13 01:49:12 GMT 2025","TestHeader","test_header","",""
"Check if Email field is appropriately labeled ","70","TC 17.01.05 Verify FYP Email field is appropriately labeled","tests","Sun Jul 13 01:44:07 GMT 2025","passed","Sun Jul 13 01:44:07 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun Jul 13 01:43:27 GMT 2025","skipped","Sun Jul 13 01:43:27 GMT 2025","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","3319","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Jul 13 02:06:37 GMT 2025","passed","Sun Jul 13 02:06:40 GMT 2025","TestFailedLogin","test_sign_in","",""
