"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check 'Pants' subsection link click in 'Men' section redirects to the Pants page and         the 'Pants' header is displayed","5258","TC 01.03.25 correctness of the ""Pants"" link of the ""Men"" section","tests","Sun May 03 02:50:24 UTC 2026","broken","Sun May 03 02:50:30 UTC 2026","TestHeader","test_header","",""
" Verify that Sign in Information heading is present","5109","TC 04_01_10 Verify Sign in Information heading","tests","Sun May 03 02:39:23 UTC 2026","broken","Sun May 03 02:39:28 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Checks if Copyright text is visible on each page in DATA_1","5217","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","tests","Sun May 03 02:45:21 UTC 2026","broken","Sun May 03 02:45:27 UTC 2026","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","5238","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun May 03 03:15:13 UTC 2026","broken","Sun May 03 03:15:19 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check error message for incorrect email format in email field","5115","TC 03.01.18 Verify Email field for correct email format","tests","Sun May 03 03:13:02 UTC 2026","broken","Sun May 03 03:13:07 UTC 2026","TestRegisteredCustomers","test_sign_in","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","5251","Check the display of the add to wish and add to compare buttons","tests","Sun May 03 02:55:16 UTC 2026","skipped","Sun May 03 02:55:21 UTC 2026","TestMainPage","test_main_page","",""
"Check Registered Customers Heading is present ","5110","TC 03.01.02 Verify Registered Customers Heading","tests","Sun May 03 03:11:16 UTC 2026","broken","Sun May 03 03:11:22 UTC 2026","TestRegisteredCustomers","test_sign_in","",""
"This test checks if info block in section 2 block 3 'home-erin' is displayed in the Promo Block
             under header on the Main Page","5209","TC 13.01.27 - Check the display of the info block in block 3 'home-erin' in the Promo Block","tests","Sun May 03 02:57:37 UTC 2026","broken","Sun May 03 02:57:42 UTC 2026","TestMainPage","test_main_page","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5115","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun May 03 03:15:40 UTC 2026","broken","Sun May 03 03:15:45 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check Success and Failed Login, no error validation","5207","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun May 03 03:14:34 UTC 2026","broken","Sun May 03 03:14:39 UTC 2026","TestFailedLogin","test_sign_in","",""
"Checks if 'Contact us' link is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.23 - Check 'Contact us' link is present in the DOM tree on each page specified in DATA_1","tests","Sun May 03 02:44:41 UTC 2026","skipped","Sun May 03 02:44:41 UTC 2026","TestFooter","test_footer","",""
"Checks if text of Copyright section is correct on each page in DATA_1","0","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","tests","Sun May 03 02:45:33 UTC 2026","skipped","Sun May 03 02:45:33 UTC 2026","TestFooter","test_footer","",""
"Check Sidebar Category title has correct text and is visible","5108","TC 16.01.05 Verify Sidebar panel title Compare Products is visible and contains text 'Compare Products'","tests","Sun May 03 03:16:19 UTC 2026","broken","Sun May 03 03:16:25 UTC 2026","TestMainPage","test_training","",""
"Verify that text-1 in 'Luma tees' block correctly displayed","0","TC 14.06.29 Verify that the 'Luma tees' text is visible.","tests","Sun May 03 03:02:54 UTC 2026","skipped","Sun May 03 03:02:54 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Check that Apply Discount Code is displayed.","0","tc 07.02.24 Verify the Apply Discount Code is displayed","tests","Sun May 03 03:10:41 UTC 2026","broken","Sun May 03 03:10:41 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
