"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the link 'Hoodies&Sweatshirts' correctly opens and redirects to a new webpage, the header         'Hoodies&Sweatshirt' is displayed","20586","TC 14.03.03 Verify the link 'Hoodies&Sweatshirts' redirects to a correct page.","tests","2026-05-31","broken","2026-05-31","TestMenPage","test_men","",""
"Check that Privacy and Cookie Policy link in footer is correct","5275","TC 02.02.02 - Check Privacy and Cookie Policy link in footer leads to the correct page from each page specified in DATA_1","tests","2026-05-31","broken","2026-05-31","TestFooter","test_footer","",""
"This test checks Order ID input field is visible","5087","TC 05.01.03 - Verify that 'Order ID' input field is visible","tests","2026-05-31","broken","2026-05-31","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Check 'Tees' subsection link click in 'Men' section redirects to the Tees-men page and         the 'Tees' header is displayed","5269","TC 01.03.21 correctness of the ""Tees"" link of the ""Men"" section","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"Verify that text-1 in 'Luma tees' block correctly displayed","0","TC 14.06.29 Verify that the 'Luma tees' text is visible.","tests","2026-05-31","skipped","2026-05-31","TestMenPagePromoBlock","test_men","",""
"Check that two elements in Gear Deals section are displayed and enabled","5090","TC 10.03.02, 10.02.04 - Verify 2 links in Gear Deals section are visible and clickable","tests","2026-05-31","broken","2026-05-31","TestSalePage","test_sale","",""
"This test check the title page","8","TC 16.02.08 Check the title page","tests","2026-05-31","failed","2026-05-31","TestMainPage","test_training","",""
"Check error message on attempt to reset password with empty email field","5088","TC 17.01.25 Verify error on resetting My Password with empty email","tests","2026-05-31","skipped","2026-05-31","TestForgotYourPasswordFunctionality","test_forgot_your_password","",""
"Check Sidebar Shop By title has correct text and is visible","5092","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_training","",""
"This test checks that the card has title","5272","test_verify_the_card_has_title","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Checks if 'Contact us' link is visible on each page in DATA_1","0","TC 02.01.24 - Check display of 'Contact us' link on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Checks if text of Advanced Search link is correct on each page in DATA_1","225","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","tests","2026-05-31","broken","2026-05-31","TestFooter","test_footer","",""
"Check error message on attempt to reset password with invalid captcha","0","TC 17.01.24 Verify Error on resetting My Password with invalid captcha","tests","2026-05-31","skipped","2026-05-31","TestForgotYourPasswordFunctionality","test_forgot_your_password","",""
"Verify that the image in the block 'Luma tees' is displayed on the Men page","0","TC 14.06.28 Verify the visibility of the image in the 'Luma tees' promo block.","tests","2026-05-31","skipped","2026-05-31","TestMenPagePromoBlock","test_men","",""
"Check if items are visible","5254","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","2026-05-31","broken","2026-05-31","TestWomenPage","test_women","",""
"Checks if Copyright text is present in the DOM tree on each page specified in DATA_1","5271","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","tests","2026-05-31","broken","2026-05-31","TestFooter","test_footer","",""
"Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed","5268","TC 01.01.05 correctness of the ""Sign In"" link","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"Check that link in section 2 block 5 'home-eco' is correct","5274","TC 13.02.06 - Check the link in section 2 block 5 'home-eco' in the Promo Block leads to the correct page","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Check that five elements in Men's Deals section are displayed and enabled","5087","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","2026-05-31","broken","2026-05-31","TestSalePage","test_sale","",""
"Check title-text and content-text in main block - Women's Deals","5088","TC 10.04.02 - Verify the text in main block - Women's Deals","tests","2026-05-31","broken","2026-05-31","TestSalePage","test_sale","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5089","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","2026-05-31","broken","2026-05-31","TestFailedLogin","test_sign_in","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Check if the Email input field is present","5088","TC 17.01.03 Verify FYP Email field is present","tests","2026-05-31","broken","2026-05-31","TestForgotYourPassword","test_forgot_your_password","",""
"This test check the cursor change when hovering over the cart buttons","5269","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_compare]","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Checks if text of 'Contact us' link is correct on each page in DATA_1","0","TC 02.01.27 - Check text of 'Contact us' link on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Verify that the block 'Luma tees' is displayed on the Men page","0","TC 14.06.27 Verify the visibility of 'Luma tees' promo block.","tests","2026-05-31","skipped","2026-05-31","TestMenPagePromoBlock","test_men","",""
"Verify the link 'Training' is visible and interactive and link 'Video Download' is visible","5255","TC_01_03_32_visible_and_interactive_the_link_""Training""","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage","0","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","tests","2026-05-31","skipped","2026-05-31","TestMenPagePromoBlock","test_men","",""
"Check that the 'Reload captcha' button is clickable","0","TC 17.01.15 Verify Reload captcha button is clickable","tests","2026-05-31","skipped","2026-05-31","TestForgotYourPassword","test_forgot_your_password","",""
"This test checks if the image in section 2 block 2 'home-t-shirts' is visible","192","TC 13.01.21 - Check the display of an image in block 2 'home-t-shirts' in the Promo Block","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Verify 'Sale' link click redirected to the page and the 'Sale' header is displayed","5284","TC 01.03.36 correctly redirected the link sale","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"Verify that text-1 in 'Save up to $24!' block correctly displayed","0","TC 14.06.11 Verify that the 'Save up to $24!' text in the 'Save up to $24!' promo block is visible.","tests","2026-05-31","skipped","2026-05-31","TestMenPagePromoBlock","test_men","",""
"Checks if Subscribe Button is visible on each page in DATA_1","0","TC 02.01.41 - Check display of Subscribe Button on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Check if Note is present under New Customers Heading","5089","TC 03.01.20 Verify New Customers note","tests","2026-05-31","broken","2026-05-31","TestNewCustomers","test_sign_in","",""
"Verify that the link 'Tees' correctly opens and redirects to a new webpage, the header 'Tees' is
        displayed","5267","TC 14.03.07 Verify the link 'Tees' redirects to a correct page.","tests","2026-05-31","broken","2026-05-31","TestMenPage","test_men","",""
"Check that link in section 2 block 1 'home-pants' is correct","5265","TC 13.02.02 - Check the link in section 2 block 1 'home-pants' in the Promo Block leads to the correct page","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Check that table headers in item cart are visible","0","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header2]","tests","2026-05-31","broken","2026-05-31","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if section 2 in the Promo Block is present in the DOM tree on the main page","5271","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
"Check 'Create an account' link click redirects to the account’s registration page and         the ""Create New Customer Account"" header is displayed","5280","TC 01.01.03 correctness of the ""Create an account"" link","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"This test checks if the image in section 2 block 4 'home-performance' is visible","193","TC 13.01.31 - Check the display of an image in block 4 'home-performance' in the Promo Block","tests","2026-05-31","broken","2026-05-31","TestMainPage","test_main_page","",""
"Checks if 'Subscribe to our mailing list' link is present in the DOM tree on each page
        specified in DATA_1","0","TC 02.01.52 - Check 'Subscribe to our mailing list' link is present in the DOM tree on each page specified in DATA_1","tests","2026-05-31","skipped","2026-05-31","TestFooter","test_footer","",""
" Verify presence of Password Strength hint and warning color of weak password ","5095","TC 04_02_09_13 Verify presence of strong password strength hint","tests","2026-05-31","skipped","2026-05-31","TestCreateAnAccount","test_create_an_account","",""
"This test checks block-promo training-on-demand is displayed","0","TC 16.02.04 - Check the display of block 3 on demand","tests","2026-05-31","skipped","2026-05-31","TestMainPage","test_training","",""
"Check that five links in Men's Deals section lead to the correct pages after click","5098","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","2026-05-31","broken","2026-05-31","TestSalePage","test_sale","",""
"Check Success and Failed Login, no error validation","5268","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","2026-05-31","broken","2026-05-31","TestFailedLogin","test_sign_in","",""
"Check that two links in Gear Deals section lead to the correct pages after click","5088","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","2026-05-31","broken","2026-05-31","TestSalePage","test_sale","",""
"Verify the link 'What's new' is visible and interactive","5274","TC 01.03.01 visible and interactive the link ""What is New""","tests","2026-05-31","broken","2026-05-31","TestHeader","test_header","",""
"Check Success and Failed Login, no error validation","5421","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","2026-05-31","broken","2026-05-31","TestFailedLogin","test_sign_in","",""
" Verify presence of Password Strength hint and warning color of weak password ","5100","TC 04_02_09_13 Verify presence of strong password strength hint","tests","2026-05-31","skipped","2026-05-31","TestCreateAnAccount","test_create_an_account","",""
