"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check the cursor change when hovering over the block training main","0","TC 16.02.06 Check the cursor change to block training main ","tests","Sun Sep 28 01:59:20 UTC 2025","skipped","Sun Sep 28 01:59:20 UTC 2025","TestMainPage","test_training","",""
"This test checks if Write for us link is clickable on each page specified in DATA_1","0","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","tests","Sun Sep 28 01:26:33 UTC 2025","skipped","Sun Sep 28 01:26:33 UTC 2025","TestFooter","test_footer","",""
"Check 'Bottoms' subsection link in 'Men' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed","5411","TC 01.03.24 correctness of the ""Bottoms"" link of the ""Men"" section","tests","Sun Sep 28 01:32:18 UTC 2025","broken","Sun Sep 28 01:32:23 UTC 2025","TestHeader","test_header","",""
" Verify that Confirm Password input field highlighted when clicked","5104","TC 04_01_17 Verify Confirm Password input field highlighting on click","tests","Sun Sep 28 01:21:55 UTC 2025","broken","Sun Sep 28 01:22:00 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Check Registered Customers note is present ","5100","TC 03.01.03 Verify Registered Customers note","tests","Sun Sep 28 01:53:58 UTC 2025","broken","Sun Sep 28 01:54:03 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Checks if Subscribe section is visible on each page in DATA_1","0","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","tests","Sun Sep 28 01:27:27 UTC 2025","skipped","Sun Sep 28 01:27:27 UTC 2025","TestFooter","test_footer","",""
" Verify that customer can't Create An Account with empty confirm password","5100","test 04.02.06 create an account with empty confirm password","tests","Sun Sep 28 01:22:35 UTC 2025","broken","Sun Sep 28 01:22:40 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
" Verify presence of Last name label and the required asterisk ","5102","TC 04_01_06 Verify presence of Last name label and the required asterisk","tests","Sun Sep 28 01:20:47 UTC 2025","broken","Sun Sep 28 01:20:52 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"Check 'Jackets' subsection link click in 'Women' section redirects to the Jackets-women page and         the 'Jackets' header is displayed","5292","TC 01.03.07 correctness of the ""Jackets"" link of the ""Women"" section","tests","Sun Sep 28 01:35:00 UTC 2025","broken","Sun Sep 28 01:35:06 UTC 2025","TestHeader","test_header","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5097","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Sep 28 01:58:28 UTC 2025","broken","Sun Sep 28 01:58:33 UTC 2025","TestFailedLogin","test_sign_in","",""
