"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Check that the 'Reload captcha' button generates a new captcha image
        and ensure the new image source is different from the original image source
        ","0","TC 17.01.16 Verify click Reload captcha button generates a new captcha image","tests","Sun Mar 22 02:08:32 UTC 2026","skipped","Sun Mar 22 02:08:32 UTC 2026","TestForgotYourPassword","test_forgot_your_password","",""
"Verify the link 'What's new' is visible and interactive","5288","TC 01.03.01 visible and interactive the link ""What is New""","tests","Sun Mar 22 02:11:06 UTC 2026","broken","Sun Mar 22 02:11:12 UTC 2026","TestHeader","test_header","",""
"Check error message on attempt to log in with empty email","5115","TC 03.02.04 Verify error on attempting to log in with empty email - Negative","tests","Sun Mar 22 02:35:31 UTC 2026","broken","Sun Mar 22 02:35:36 UTC 2026","TestLogin","test_sign_in","",""
"Check that the list of items in the Shopping Cart contains title item which was added from More Choices","0","TC 07.02.27 Verify that the list of items in the Shopping Cart is displayed correct","tests","Sun Mar 22 02:32:42 UTC 2026","broken","Sun Mar 22 02:32:42 UTC 2026","TestShoppingCartFull","test_shopping_cart","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","5297","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Sun Mar 22 02:04:40 UTC 2026","broken","Sun Mar 22 02:04:46 UTC 2026","TestFooter","test_footer","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","5300","Check the display of the add to wish and add to compare buttons","tests","Sun Mar 22 02:16:34 UTC 2026","skipped","Sun Mar 22 02:16:39 UTC 2026","TestMainPage","test_main_page","",""
"Check the 'Tops' subsection in 'Men' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Tanks' subsections is displayed","5303","TC 01.03.17 display and interactivity of the ""Tops"" section of the ""Men"" section","tests","Sun Mar 22 02:12:46 UTC 2026","broken","Sun Mar 22 02:12:52 UTC 2026","TestHeader","test_header","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","5118","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun Mar 22 02:37:24 UTC 2026","broken","Sun Mar 22 02:37:29 UTC 2026","TestFailedLogin","test_sign_in","",""
"Check that link in section 2 block 1 'home-pants' is correct","5297","TC 13.02.02 - Check the link in section 2 block 1 'home-pants' in the Promo Block leads to the correct page","tests","Sun Mar 22 02:21:37 UTC 2026","broken","Sun Mar 22 02:21:43 UTC 2026","TestMainPage","test_main_page","",""
"Check if the captcha input field is present","0","TC 17.01.09 Verify FYP captcha input field is present","tests","Sun Mar 22 02:08:32 UTC 2026","skipped","Sun Mar 22 02:08:32 UTC 2026","TestForgotYourPassword","test_forgot_your_password","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Wish List' redirects to the account page with the header 'My Wish List' displayed","5294","TC 01.01.11 functionality of the ""My Wish List"" section in the dropdown list","tests","Sun Mar 22 02:13:59 UTC 2026","broken","Sun Mar 22 02:14:05 UTC 2026","TestHeader","test_header","",""
"This test checks if the image in section 2 block 3 'home-erin' is correct","219","TC 13.01.26_01 - Check correctness of the image in block 3 'home-erin' in the Promo Block","tests","Sun Mar 22 02:19:08 UTC 2026","broken","Sun Mar 22 02:19:08 UTC 2026","TestMainPage","test_main_page","",""
"Verify that the link 'Hoodies&Sweatshirts' is displayed and clickable","5315","TC 14.03.02 Verify the link 'Hoodies&Sweatshirts' is visible and clickable.","tests","Sun Mar 22 02:22:44 UTC 2026","broken","Sun Mar 22 02:22:49 UTC 2026","TestMenPage","test_men","",""
"Check that six links in Women's Deals section lead to the correct pages after click","5112","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Mar 22 02:26:46 UTC 2026","broken","Sun Mar 22 02:26:51 UTC 2026","TestSalePage","test_sale","",""
"This test checks if the info block text in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the Main Page","5308","TC 13.01.19 - Check the display of the text in block 1 'home-pants' in the Promo Block","tests","Sun Mar 22 02:18:39 UTC 2026","broken","Sun Mar 22 02:18:44 UTC 2026","TestMainPage","test_main_page","",""
"Check greeting message == 'Default welcome msg!' and is visible","0","TC 01.01.01 greeting message is visible","tests","Sun Mar 22 02:09:32 UTC 2026","skipped","Sun Mar 22 02:09:32 UTC 2026","TestHeader","test_header","",""
"This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","207","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","tests","Sun Mar 22 02:19:56 UTC 2026","broken","Sun Mar 22 02:19:56 UTC 2026","TestMainPage","test_main_page","",""
"Check if the Email input field is present","5126","TC 17.01.03 Verify FYP Email field is present","tests","Sun Mar 22 02:07:53 UTC 2026","broken","Sun Mar 22 02:07:59 UTC 2026","TestForgotYourPassword","test_forgot_your_password","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'Sign Out' redirects to the account page with the header 'You are signed out' displayed         and redirected to the Main Page after 5 seconds","5306","TC 01.01.12 functionality of the ""Sign In"" section in the dropdown list","tests","Sun Mar 22 02:14:06 UTC 2026","broken","Sun Mar 22 02:14:11 UTC 2026","TestHeader","test_header","",""
"Check that link in section 2 block 4 'home-performance' is correct","5302","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","tests","Sun Mar 22 02:21:57 UTC 2026","broken","Sun Mar 22 02:22:03 UTC 2026","TestMainPage","test_main_page","",""
" Verify that customer can't Create An Account with empty first name","5112","test 04.02.02 create an account with empty first name","tests","Sun Mar 22 02:01:44 UTC 2026","broken","Sun Mar 22 02:01:49 UTC 2026","TestCreateAnAccount","test_create_an_account","",""
"Checks if 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","0","TC 02.01.53 - Check 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","tests","Sun Mar 22 02:06:59 UTC 2026","skipped","Sun Mar 22 02:06:59 UTC 2026","TestFooter","test_footer","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Sun Mar 22 02:06:59 UTC 2026","skipped","Sun Mar 22 02:06:59 UTC 2026","TestFooter","test_footer","",""
"Check 'Tops' subsection link click in 'Women' section redirects to the Tops-women page and         the 'Tops' header is displayed","5269","TC 01.03.06 correctness of the ""Tops"" link of the ""Women"" section","tests","Sun Mar 22 02:14:19 UTC 2026","broken","Sun Mar 22 02:14:25 UTC 2026","TestHeader","test_header","",""
"Verify that the link ""here"" redirects to the main page.","5294","tc 07.01.04 Verify that here link leads to the main page","tests","Sun Mar 22 02:30:45 UTC 2026","broken","Sun Mar 22 02:30:50 UTC 2026","TestShoppingCart","test_shopping_cart","",""
"Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage","0","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","tests","Sun Mar 22 02:24:31 UTC 2026","skipped","Sun Mar 22 02:24:31 UTC 2026","TestMenPagePromoBlock","test_men","",""
"Verify that the link 'Tanks' correctly opens and redirects to a new webpage,         the header 'Tanks' is displayed","5304","TC 14.03.09 Verify the link 'Tanks' redirects to a correct page.","tests","Sun Mar 22 02:23:46 UTC 2026","broken","Sun Mar 22 02:23:51 UTC 2026","TestMenPage","test_men","",""
"Checks if Subscribe section is visible on each page in DATA_1","0","TC 02.01.39 - Check display of Subscribe section on each page specified in DATA_1","tests","Sun Mar 22 02:06:59 UTC 2026","skipped","Sun Mar 22 02:06:59 UTC 2026","TestFooter","test_footer","",""
