"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","1440","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Thu Oct 31 02:23:03 GMT 2024","broken","Thu Oct 31 02:23:04 GMT 2024","TestFailedLogin","test_sign_in","",""
"This test checks if Subscribe Button is clickable on each page specified in DATA_1","0","TC 02.01.42 - Check if Subscribe Button is clickable on each page specified in DATA_1","tests","Thu Oct 31 01:49:37 GMT 2024","skipped","Thu Oct 31 01:49:37 GMT 2024","TestFooter","test_footer","",""
"Check if all the fields are getting cleared after failed attempt to reset password with invalid captcha","0","TC 17.01.27 Verify all fields got cleared after the failed attempt to reset password","tests","Thu Oct 31 01:55:45 GMT 2024","skipped","Thu Oct 31 01:55:45 GMT 2024","TestForgotYourPasswordFunctionality","test_forgot_your_password","",""
"Check that table headers in item cart are visible","83","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header3]","tests","Thu Oct 31 02:19:34 GMT 2024","passed","Thu Oct 31 02:19:34 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page","2524","TC 01.02.04 display and interactivity of the logo","tests","Thu Oct 31 01:56:32 GMT 2024","passed","Thu Oct 31 01:56:35 GMT 2024","TestHeader","test_header","",""
"Verify the link 'What's new' is visible and interactive","2333","TC 01.03.01 visible and interactive the link ""What is New""","tests","Thu Oct 31 01:57:23 GMT 2024","passed","Thu Oct 31 01:57:26 GMT 2024","TestHeader","test_header","",""
"This test checks if the info block text in section 1 'home-main' is correct
            in the Promo Block under header on the Main Page","2380","TC 13.01.06 - Check the display of the info block text in section 1 'home-main' in the Promo Block","tests","Thu Oct 31 02:03:05 GMT 2024","passed","Thu Oct 31 02:03:08 GMT 2024","TestMainPage","test_main_page","",""
"Check that five elements in Men's Deals section are displayed and enabled","33","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Thu Oct 31 02:10:20 GMT 2024","passed","Thu Oct 31 02:10:20 GMT 2024","TestSalePage","test_sale","",""
"Checks if Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.38 - Check Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Thu Oct 31 01:49:37 GMT 2024","skipped","Thu Oct 31 01:49:37 GMT 2024","TestFooter","test_footer","",""
"Check title-text and content-text in 2 columns block - Men's Deals","301","TC 10.04.05 - Verify the text in 2 columns block - Men's Deals","tests","Thu Oct 31 02:11:40 GMT 2024","passed","Thu Oct 31 02:11:41 GMT 2024","TestSalePage","test_sale","",""
"Check that six elements in Women's Deals section are displayed and enabled","61","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Thu Oct 31 02:09:22 GMT 2024","passed","Thu Oct 31 02:09:23 GMT 2024","TestSalePage","test_sale","",""
"This test checks if the image in section 2 block 3 'home-erin' is visible","1933","TC 13.01.26 - Check the display of an image in block 3 'home-erin' in the Promo Block","tests","Thu Oct 31 02:04:21 GMT 2024","passed","Thu Oct 31 02:04:23 GMT 2024","TestMainPage","test_main_page","",""
"Verify Order Total in Summary: Order Total = Subtotal - Discount + Tax and displayed correctly.","13925","tc 07.02.23 Verify Order Total in Summury displayed correctly.","tests","Thu Oct 31 02:18:39 GMT 2024","passed","Thu Oct 31 02:18:53 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Checks if text of Privacy and Cookie Policy link matches expected on each page in DATA_1","1783","TC 02.01.12 - Check text of Privacy and Cookie Policy link on each page specified in DATA_1","tests","Thu Oct 31 01:48:12 GMT 2024","passed","Thu Oct 31 01:48:13 GMT 2024","TestFooter","test_footer","",""
"This test checks if Promo Block under header is displayed on the Main Page","2056","TC 13.01.01 - Check the display of the Promo Block under header on the Main Page","tests","Thu Oct 31 02:02:51 GMT 2024","passed","Thu Oct 31 02:02:54 GMT 2024","TestMainPage","test_main_page","",""
