"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that six links in Women's Deals section lead to the correct pages after click","166","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Jul 27 02:02:49 GMT 2025","failed","Sun Jul 27 02:02:50 GMT 2025","TestSalePage","test_sale","",""
"Check if Sign In button is clickable","123","TC 03.01.15 Verify Sign in button is clickable","tests","Sun Jul 27 02:08:53 GMT 2025","passed","Sun Jul 27 02:08:53 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Check that five links in Men's Deals section lead to the correct pages after click","1373","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Sun Jul 27 02:03:23 GMT 2025","passed","Sun Jul 27 02:03:25 GMT 2025","TestSalePage","test_sale","",""
"Check if items are visible","1688","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Jul 27 02:11:50 GMT 2025","passed","Sun Jul 27 02:11:52 GMT 2025","TestWomenPage","test_women","",""
"
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is authorized
            ","0","Check the transition to the page my wish after clicking on the button. User is authorized","tests","Sun Jul 27 01:53:38 GMT 2025","skipped","Sun Jul 27 01:53:38 GMT 2025","TestMainPage","test_main_page","",""
"This test checks if 'Contact us' link is clickable on each page specified in DATA_1","0","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","tests","Sun Jul 27 01:45:40 GMT 2025","skipped","Sun Jul 27 01:45:40 GMT 2025","TestFooter","test_footer","",""
"Check that Advanced Search link in footer is correct","2895","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Jul 27 01:46:14 GMT 2025","passed","Sun Jul 27 01:46:17 GMT 2025","TestFooter","test_footer","",""
"Check the 'Tops' subsection in 'Women' section is displayed and the 'Jackets', 'Shorts',         'Hoodies & Sweatshirts', 'Tees' and 'Bras & Tanks' subsections is displayed","2271","TC 01.03.05 display and interactivity of the ""Tops"" section of the ""Women"" section","tests","Sun Jul 27 01:51:24 GMT 2025","passed","Sun Jul 27 01:51:26 GMT 2025","TestHeader","test_header","",""
"Check if Email field is appropriately labeled ","0","TC 17.01.11 Verify FYP captcha input field is appropriately labeled","tests","Sun Jul 27 01:46:55 GMT 2025","skipped","Sun Jul 27 01:46:55 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
" Verify that customer can't Create An Account with empty first name","672","test 04.02.02 create an account with empty first name","tests","Sun Jul 27 01:43:24 GMT 2025","passed","Sun Jul 27 01:43:24 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that the price in list of items in the Shopping Cart
        contains item with correct price which was added from More Choices","4069","TC 07.02.28 Verify that the price in list of items in the Shopping Cart is displayed correct","tests","Sun Jul 27 02:08:01 GMT 2025","failed","Sun Jul 27 02:08:05 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check that the captcha image is present by default","0","TC 17.01.17 Verify captcha image is present by default","tests","Sun Jul 27 01:46:55 GMT 2025","skipped","Sun Jul 27 01:46:55 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
" Verify presence of Password Strength hint and warning color of weak password ","389","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Jul 27 01:43:59 GMT 2025","passed","Sun Jul 27 01:43:59 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
" Verify presence of Email label and the required asterisk ","939","TC 04_01_11 Verify presence of email label and the required asterisk","tests","Sun Jul 27 01:42:52 GMT 2025","passed","Sun Jul 27 01:42:53 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
