"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check if the password input field is of correct format (input-text) and clickable","49","TC 03.01.10 Verify Password field is correct format and clickable","tests","Thu Jan 30 01:53:59 GMT 2025","passed","Thu Jan 30 01:53:59 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"This test checks if info block in section 2 block 1 'home-pants' is displayed","6233","TC 13.01.17 - Check the display of the info block in block 1 'home-pants' in the Promo Block","tests","Thu Jan 30 01:42:41 GMT 2025","broken","Thu Jan 30 01:42:47 GMT 2025","TestMainPage","test_main_page","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","930","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Thu Jan 30 01:29:14 GMT 2025","passed","Thu Jan 30 01:29:15 GMT 2025","TestFooter","test_footer","",""
"Check 'Jackets' subsection link click in 'Women' section redirects to the Jackets-women page and         the 'Jackets' header is displayed","2795","TC 01.03.07 correctness of the ""Jackets"" link of the ""Women"" section","tests","Thu Jan 30 01:34:16 GMT 2025","passed","Thu Jan 30 01:34:19 GMT 2025","TestHeader","test_header","",""
"This test checks if block 2 'home-t-shirts' in section 2 in the Promo Block is present
            in the DOM tree on the main page","6255","TC 13.01.45 - Check block 2 'home-t-shirts' in section 2 of the Promo Block is present in the DOM tree","tests","Thu Jan 30 01:45:10 GMT 2025","broken","Thu Jan 30 01:45:16 GMT 2025","TestMainPage","test_main_page","",""
"Checks if Copyright text is visible on each page in DATA_1","955","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","tests","Thu Jan 30 01:30:05 GMT 2025","passed","Thu Jan 30 01:30:06 GMT 2025","TestFooter","test_footer","",""
"Check if items are visible","1010","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Thu Jan 30 01:56:23 GMT 2025","passed","Thu Jan 30 01:56:24 GMT 2025","TestWomenPage","test_women","",""
"Verify that the image in the block 'Luma shorts' is displayed on the Men page","0","TC 14.06.22 Verify the visibility of the image in the 'Luma shorts' promo block.","tests","Thu Jan 30 01:48:03 GMT 2025","skipped","Thu Jan 30 01:48:03 GMT 2025","TestMenPagePromoBlock","test_men","",""
"Check img existence of 2nd column in 3-columns Promo Block section","20","TC 10.04.12 - Verify that the sale-free-shipping contains an image","tests","Thu Jan 30 01:50:54 GMT 2025","passed","Thu Jan 30 01:50:54 GMT 2025","TestSalePage","test_sale","",""
"Checks if Footer is visible on each page specified in DATA_1","1025","TC 02.01.02 - Check Footer display on each page specified in DATA_1","tests","Thu Jan 30 01:28:34 GMT 2025","passed","Thu Jan 30 01:28:35 GMT 2025","TestFooter","test_footer","",""
"Check title-text and content-text in 3-columns block - sale-20-off","84","TC 10.04.11 - Verify the text in 3-columns block- sale-20-off","tests","Thu Jan 30 01:50:58 GMT 2025","passed","Thu Jan 30 01:50:58 GMT 2025","TestSalePage","test_sale","",""
"This test checks for the same titles after clicking on the product card and going to the product page","7237","test_check_for_duplicate_titles_after_clicking_on_the_card","tests","Thu Jan 30 01:34:54 GMT 2025","passed","Thu Jan 30 01:35:01 GMT 2025","TestMainPage","test_main_page","",""
" Verify that Personal Information heading is present ","40","TC 04_01_02 Verify Personal Information heading","tests","Thu Jan 30 01:27:15 GMT 2025","passed","Thu Jan 30 01:27:15 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Wish List' redirects to the account page with the header 'My Wish List' displayed","8112","TC 01.01.11 functionality of the ""My Wish List"" section in the dropdown list","tests","Thu Jan 30 01:33:51 GMT 2025","broken","Thu Jan 30 01:33:59 GMT 2025","TestHeader","test_header","",""
"Verify that the link ""here"" redirects to the main page.","2316","tc 07.01.04 Verify that here link leads to the main page","tests","Thu Jan 30 01:51:09 GMT 2025","passed","Thu Jan 30 01:51:11 GMT 2025","TestShoppingCart","test_shopping_cart","",""
" Verify presence of Password Strength hint and warning color of weak password ","295","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Thu Jan 30 01:28:22 GMT 2025","passed","Thu Jan 30 01:28:23 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that two links in Gear Deals section lead to the correct pages after click","582","TC 10.04.03, 10.04.06, 10.04.09 - Verify that links in Main block, 2 columns block open the correct pages","tests","Thu Jan 30 01:50:46 GMT 2025","passed","Thu Jan 30 01:50:47 GMT 2025","TestSalePage","test_sale","",""
"Check Shop By title is visible","1000","TC 12.01.01 Check side panel title Shop By is visible","tests","Thu Jan 30 01:56:14 GMT 2025","passed","Thu Jan 30 01:56:15 GMT 2025","TestWomenPage","test_women","",""
"Check if items are visible","978","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Thu Jan 30 01:56:20 GMT 2025","passed","Thu Jan 30 01:56:21 GMT 2025","TestWomenPage","test_women","",""
