"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that the list of items in the Shopping Cart contains title item which was added from More Choices","5130","TC 07.02.27 Verify that the list of items in the Shopping Cart is displayed correct","tests","Sun Aug 24 01:50:37 UTC 2025","passed","Sun Aug 24 01:50:42 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"Check that link in section 2 block 4 'home-performance' is correct","6335","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","tests","Sun Aug 24 01:42:16 UTC 2025","broken","Sun Aug 24 01:42:23 UTC 2025","TestMainPage","test_main_page","",""
"Check title-text and content-text in 3-columns block - sale-women-t-shirts","258","TC 10.04.15 - Verify the text in 3-columns block - sale-women-t-shirts","tests","Sun Aug 24 01:47:41 UTC 2025","passed","Sun Aug 24 01:47:41 UTC 2025","TestSalePage","test_sale","",""
"Check if all the fields are getting cleared after failed attempt to reset password with invalid captcha","0","TC 17.01.27 Verify all fields got cleared after the failed attempt to reset password","tests","Sun Aug 24 01:29:22 UTC 2025","skipped","Sun Aug 24 01:29:22 UTC 2025","TestForgotYourPasswordFunctionality","test_forgot_your_password","",""
"Verify the 'My Wish List' subtitle is visible","1351","TC 18.01.02 subtitle is displayed text My Wish List","tests","Sun Aug 24 01:54:17 UTC 2025","passed","Sun Aug 24 01:54:19 UTC 2025","TestTrainingVideoDownload","test_training_video_download","",""
"Checks if Subscribe Button is visible on each page in DATA_1","0","TC 02.01.41 - Check display of Subscribe Button on each page specified in DATA_1","tests","Sun Aug 24 01:28:22 UTC 2025","skipped","Sun Aug 24 01:28:22 UTC 2025","TestFooter","test_footer","",""
"Checks if Advanced Search link is visible on each page in DATA_1","2011","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","tests","Sun Aug 24 01:27:20 UTC 2025","passed","Sun Aug 24 01:27:22 UTC 2025","TestFooter","test_footer","",""
"Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Sun Aug 24 01:28:22 UTC 2025","skipped","Sun Aug 24 01:28:22 UTC 2025","TestFooter","test_footer","",""
"This test checks if block 1 'home-pants' in section 2 in the Promo Block is present
            in the DOM tree on the main page","6820","TC 13.01.44 - Check block 1 'home-pants' in section 2 of the Promo Block is present in the DOM tree","tests","Sun Aug 24 01:40:22 UTC 2025","broken","Sun Aug 24 01:40:29 UTC 2025","TestMainPage","test_main_page","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","12153","Check the display of the add to wish and add to compare buttons","tests","Sun Aug 24 01:35:37 UTC 2025","skipped","Sun Aug 24 01:35:49 UTC 2025","TestMainPage","test_main_page","",""
"Check if the Email input is of correct format (input-text) and clickable","45","TC 17.01.04 Verify FYP Email field is correct format and clickable","tests","Sun Aug 24 01:29:02 UTC 2025","passed","Sun Aug 24 01:29:02 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
"This test checks if block 4 'home-performance' in section 2 in Promo Block under header is clickable","6704","TC 13.01.53 - Check if block 4 'home-performance' in section 2 is clickablein the Promo Block on the main page","tests","Sun Aug 24 01:41:31 UTC 2025","broken","Sun Aug 24 01:41:38 UTC 2025","TestMainPage","test_main_page","",""
"Check that six elements in Women's Deals section are displayed and enabled","141","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","tests","Sun Aug 24 01:45:26 UTC 2025","passed","Sun Aug 24 01:45:26 UTC 2025","TestSalePage","test_sale","",""
"Verify that the link 'Women' correctly opens and redirects to a new webpage, the header 'Women' is
        displayed","8567","TC 01.03.04 correct redirection of the link ""Women""","tests","Sun Aug 24 01:30:53 UTC 2025","broken","Sun Aug 24 01:31:02 UTC 2025","TestHeader","test_header","",""
"Check img existence of Women's Deals section","152","TC 10.04.01 - Verify that the Women Deals contains an image","tests","Sun Aug 24 01:46:53 UTC 2025","passed","Sun Aug 24 01:46:53 UTC 2025","TestSalePage","test_sale","",""
"This test checks if the image in section 2 block 5 'home-eco' is correct","1605","TC 13.01.36_01 - Check correctness of the image in block 5 'home-eco' in the Promo Block","tests","Sun Aug 24 01:39:46 UTC 2025","broken","Sun Aug 24 01:39:48 UTC 2025","TestMainPage","test_main_page","",""
"Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed","3085","TC 01.01.05 correctness of the ""Sign In"" link","tests","Sun Aug 24 01:30:03 UTC 2025","passed","Sun Aug 24 01:30:06 UTC 2025","TestHeader","test_header","",""
"Check if the 'Reload captcha' button is present","0","TC 17.01.19 Verify Reset My Password button is present","tests","Sun Aug 24 01:29:16 UTC 2025","skipped","Sun Aug 24 01:29:16 UTC 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Checks if text of Search Terms link is correct on each page in DATA_1","0","TC 02.01.07 - Check text of Search Terms link on each page specified in DATA_1","tests","Sun Aug 24 01:26:45 UTC 2025","skipped","Sun Aug 24 01:26:45 UTC 2025","TestFooter","test_footer","",""
"Checks if text of 'Subscribe to our mailing list' link is correct on each page in DATA_1","0","TC 02.01.56 - Check text of 'Subscribe to our mailing list' link on each page specified in DATA_1","tests","Sun Aug 24 01:28:22 UTC 2025","skipped","Sun Aug 24 01:28:22 UTC 2025","TestFooter","test_footer","",""
"This test checks if the image in section 2 block 3 'home-erin' is visible","1603","TC 13.01.26 - Check the display of an image in block 3 'home-erin' in the Promo Block","tests","Sun Aug 24 01:38:45 UTC 2025","broken","Sun Aug 24 01:38:47 UTC 2025","TestMainPage","test_main_page","",""
"This test checks the color change of the add to wishlist button and add to compare button on hover","2584","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_compare]","tests","Sun Aug 24 01:35:29 UTC 2025","passed","Sun Aug 24 01:35:32 UTC 2025","TestMainPage","test_main_page","",""
"Checks if Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.47 - Check Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun Aug 24 01:28:22 UTC 2025","skipped","Sun Aug 24 01:28:22 UTC 2025","TestFooter","test_footer","",""
"Verify that the block 'Luma shorts' is displayed on the Men page","0","TC 14.06.21 Verify the visibility of 'Luma shorts' promo block.","tests","Sun Aug 24 01:43:48 UTC 2025","skipped","Sun Aug 24 01:43:48 UTC 2025","TestMenPagePromoBlock","test_men","",""
"Check if Sign In button is clickable","31","TC 03.01.15 Verify Sign in button is clickable","tests","Sun Aug 24 01:51:44 UTC 2025","passed","Sun Aug 24 01:51:44 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Check that six links in Women's Deals section lead to the correct pages after click","1534","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Aug 24 01:45:53 UTC 2025","passed","Sun Aug 24 01:45:54 UTC 2025","TestSalePage","test_sale","",""
"Check if the Email input is of correct format (input-text) and clickable","132","TC 03.01.05 Verify Email field is correct format and clickable","tests","Sun Aug 24 01:51:10 UTC 2025","passed","Sun Aug 24 01:51:10 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Check Registered Customers note is present ","45","TC 03.01.03 Verify Registered Customers note","tests","Sun Aug 24 01:51:04 UTC 2025","passed","Sun Aug 24 01:51:04 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
"Verify that the subhead 'TOPS' is displayed","1561","TC 14.03.01 Verify the 'TOPS' subhead is displayed","tests","Sun Aug 24 01:42:47 UTC 2025","passed","Sun Aug 24 01:42:49 UTC 2025","TestMenPage","test_men","",""
"","1444","TC 14.02.04 Verify the link 'Bottoms' is visible and clickable.","tests","Sun Aug 24 01:42:40 UTC 2025","passed","Sun Aug 24 01:42:41 UTC 2025","TestMenPage","test_men","",""
"Check Success and Failed Login, no error validation","3708","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Aug 24 01:52:45 UTC 2025","passed","Sun Aug 24 01:52:49 UTC 2025","TestFailedLogin","test_sign_in","",""
"Check that button 'Apply Discount' is displayed correct","1935","tc 07.02.26 Verify the button 'Apply Discount' is displayed correct","tests","Sun Aug 24 01:50:16 UTC 2025","passed","Sun Aug 24 01:50:18 UTC 2025","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","1817","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Sun Aug 24 01:26:59 UTC 2025","passed","Sun Aug 24 01:27:01 UTC 2025","TestFooter","test_footer","",""
"
        Check the Password field is activated with a cursor and gets highlighted when clicked
        ","701","TC 03.01.12 Verify Password field highlighting on click","tests","Sun Aug 24 01:51:33 UTC 2025","passed","Sun Aug 24 01:51:34 UTC 2025","TestRegisteredCustomers","test_sign_in","",""
" Verify presence of Password Strength hint and warning color of weak password ","318","TC 04_02_09_13 Verify presence of strong password strength hint","tests","Sun Aug 24 01:26:09 UTC 2025","passed","Sun Aug 24 01:26:10 UTC 2025","TestCreateAnAccount","test_create_an_account","",""
"This test checks if the image in section 2 block 3 'home-erin' is correct","1643","TC 13.01.26_01 - Check correctness of the image in block 3 'home-erin' in the Promo Block","tests","Sun Aug 24 01:38:49 UTC 2025","broken","Sun Aug 24 01:38:50 UTC 2025","TestMainPage","test_main_page","",""
"Checks if text on Subscribe Button is correct on each page in DATA_1","0","TC 02.01.46 - Check text on Subscribe Button on each page specified in DATA_1","tests","Sun Aug 24 01:28:22 UTC 2025","skipped","Sun Aug 24 01:28:22 UTC 2025","TestFooter","test_footer","",""
"This test check the cursor change when hovering over the cart buttons","2049","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_wish_list]","tests","Sun Aug 24 01:35:19 UTC 2025","passed","Sun Aug 24 01:35:22 UTC 2025","TestMainPage","test_main_page","",""
