"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check Success and Failed Login, no error validation","4760","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Nov 24 02:20:36 GMT 2024","passed","Sun Nov 24 02:20:41 GMT 2024","TestFailedLogin","test_sign_in","",""
"Check if Note is present under New Customers Heading","64","TC 03.01.20 Verify New Customers note","tests","Sun Nov 24 02:19:16 GMT 2024","passed","Sun Nov 24 02:19:16 GMT 2024","TestNewCustomers","test_sign_in","",""
"Check the 'Men' section click redirects to the Men page and the 'Men' header is displayed","3864","TC 01.03.16 correctness of the ""Men"" section link","tests","Sun Nov 24 01:56:36 GMT 2024","passed","Sun Nov 24 01:56:40 GMT 2024","TestHeader","test_header","",""
" Verify that Confirm Password input field highlighted when clicked","1053","TC 04_01_17 Verify Confirm Password input field highlighting on click","tests","Sun Nov 24 01:49:59 GMT 2024","passed","Sun Nov 24 01:50:00 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"This test checks if block 5 'home-eco' is displayed in section 2
            of Promo Block under header on the main page","2109","TC 13.01.14 - Check display of block 5 'home-eco' in section 2 in the Promo Block","tests","Sun Nov 24 02:02:00 GMT 2024","passed","Sun Nov 24 02:02:02 GMT 2024","TestMainPage","test_main_page","",""
"Check Success and Failed Login, no error validation","4415","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Nov 24 02:20:42 GMT 2024","passed","Sun Nov 24 02:20:46 GMT 2024","TestFailedLogin","test_sign_in","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","2227","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Nov 24 01:52:14 GMT 2024","passed","Sun Nov 24 01:52:17 GMT 2024","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","4085","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Nov 24 02:20:25 GMT 2024","passed","Sun Nov 24 02:20:29 GMT 2024","TestFailedLogin","test_sign_in","",""
"Check if Sign In button is clickable","54","TC 03.01.15 Verify Sign in button is clickable","tests","Sun Nov 24 02:18:57 GMT 2024","passed","Sun Nov 24 02:18:57 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"Check that link in section 2 block 3 'home-erin' is correct","4277","TC 13.02.04 - Check the link in section 2 block 3 'home-erin' in the Promo Block leads to the correct page","tests","Sun Nov 24 02:04:43 GMT 2024","passed","Sun Nov 24 02:04:47 GMT 2024","TestMainPage","test_main_page","",""
"This test check the cursor change when hovering over the block training erin","0","TC 16.02.07 Check the cursor change to block training erin","tests","Sun Nov 24 02:21:36 GMT 2024","skipped","Sun Nov 24 02:21:36 GMT 2024","TestMainPage","test_training","",""
"Check that two links in Gear Deals section lead to the correct pages after click","1356","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Nov 24 02:14:16 GMT 2024","passed","Sun Nov 24 02:14:17 GMT 2024","TestSalePage","test_sale","",""
"Checks if text of Privacy and Cookie Policy link matches expected on each page in DATA_1","1319","TC 02.01.12 - Check text of Privacy and Cookie Policy link on each page specified in DATA_1","tests","Sun Nov 24 01:51:39 GMT 2024","passed","Sun Nov 24 01:51:40 GMT 2024","TestFooter","test_footer","",""
"Check Sidebar Video Download title has correct text and is visible","107","TC 16.01.03 Verify Sidebar title Video Download is visible and contains text 'Video Download'","tests","Sun Nov 24 02:21:23 GMT 2024","passed","Sun Nov 24 02:21:24 GMT 2024","TestMainPage","test_training","",""
" Verify that First name input field highlighted when label is clicked","808","TC 04_01_04 Verify First name input field highlighting on label click","tests","Sun Nov 24 01:49:13 GMT 2024","passed","Sun Nov 24 01:49:13 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Check that five elements in Men's Deals section are displayed and enabled","28","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Sun Nov 24 02:13:37 GMT 2024","passed","Sun Nov 24 02:13:37 GMT 2024","TestSalePage","test_sale","",""
"Check that the captcha image is present by default","0","TC 17.01.18 Verify captcha image has alternative text","tests","Sun Nov 24 01:53:55 GMT 2024","skipped","Sun Nov 24 01:53:55 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Sun Nov 24 01:52:36 GMT 2024","skipped","Sun Nov 24 01:52:36 GMT 2024","TestFooter","test_footer","",""
"This test checks if the image in section 2 block 4 'home-performance' is correct","1472","TC 13.01.31_01 - Check correctness of the image in block 4 'home-performance' in the Promo Block","tests","Sun Nov 24 02:03:06 GMT 2024","passed","Sun Nov 24 02:03:07 GMT 2024","TestMainPage","test_main_page","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","2080","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Sun Nov 24 01:51:36 GMT 2024","passed","Sun Nov 24 01:51:38 GMT 2024","TestFooter","test_footer","",""
"Verify the link 'Gear' redirected to the page and the 'Gear' header is displayed","3531","TC 01.03.28 correctly redirected the link ""Gear""","tests","Sun Nov 24 01:56:17 GMT 2024","passed","Sun Nov 24 01:56:21 GMT 2024","TestHeader","test_header","",""
"","1964","TC 14.02.04 Verify the link 'Bottoms' is visible and clickable.","tests","Sun Nov 24 02:05:07 GMT 2024","passed","Sun Nov 24 02:05:09 GMT 2024","TestMenPage","test_men","",""
"Check that six links in Women's Deals section lead to the correct pages after click","1176","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Sun Nov 24 02:08:19 GMT 2024","broken","Sun Nov 24 02:08:21 GMT 2024","TestSalePage","test_sale","",""
"Checks if Search Terms link is visible on each page in DATA_1","2154","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","tests","Sun Nov 24 01:51:06 GMT 2024","passed","Sun Nov 24 01:51:08 GMT 2024","TestFooter","test_footer","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Sun Nov 24 01:52:36 GMT 2024","skipped","Sun Nov 24 01:52:36 GMT 2024","TestFooter","test_footer","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","1858","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Sun Nov 24 01:51:48 GMT 2024","passed","Sun Nov 24 01:51:50 GMT 2024","TestFooter","test_footer","",""
"Check 'Sign In' link is displayed and underlined","2189","TC 01.01.04 display and interactivity of the ""Sign In"" link","tests","Sun Nov 24 01:54:41 GMT 2024","passed","Sun Nov 24 01:54:43 GMT 2024","TestHeader","test_header","",""
"Check if items are visible","2438","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Nov 24 02:22:06 GMT 2024","passed","Sun Nov 24 02:22:08 GMT 2024","TestWomenPage","test_women","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Sun Nov 24 01:53:01 GMT 2024","skipped","Sun Nov 24 01:53:01 GMT 2024","TestFooter","test_footer","",""
"Verify subtotal in summary: subtotal = price * qty and displayed correctly.","3349","tc 07.02.22 Verify subtotal in Summury Card: subtotal = price * qty and displayed correctly.","tests","Sun Nov 24 02:16:28 GMT 2024","passed","Sun Nov 24 02:16:31 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check that quantity field is displayed and clickable.","1836","tc 07.02.03 Verify that quantity field is displayed and clickable","tests","Sun Nov 24 02:15:40 GMT 2024","passed","Sun Nov 24 02:15:41 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed","2930","TC 01.01.05 correctness of the ""Sign In"" link","tests","Sun Nov 24 01:54:44 GMT 2024","passed","Sun Nov 24 01:54:47 GMT 2024","TestHeader","test_header","",""
