"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if Copyright section is present in the DOM tree on each page specified in DATA_1","716","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","tests","Sun Apr 20 01:22:29 GMT 2025","passed","Sun Apr 20 01:22:30 GMT 2025","TestFooter","test_footer","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","589","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Sun Apr 20 01:39:41 GMT 2025","passed","Sun Apr 20 01:39:42 GMT 2025","TestShoppingCartFull","test_shopping_cart","",""
" Verify that Personal Information heading is present ","44","TC 04_01_02 Verify Personal Information heading","tests","Sun Apr 20 01:19:52 GMT 2025","passed","Sun Apr 20 01:19:52 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that Contact Us link in footer is correct","0","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","tests","Sun Apr 20 01:23:04 GMT 2025","skipped","Sun Apr 20 01:23:04 GMT 2025","TestFooter","test_footer","",""
"Check that watches is displayed and enabled","723","test_tc_11_01_06","tests","Sun Apr 20 01:23:42 GMT 2025","passed","Sun Apr 20 01:23:43 GMT 2025","TestGearPage","test_gear","",""
"This test checks block-promo training-main is displayed","0","TC 16.02.02 - Check the display of block 1 main","tests","Sun Apr 20 01:44:15 GMT 2025","skipped","Sun Apr 20 01:44:15 GMT 2025","TestMainPage","test_training","",""
"Check title of Men's Deals section","96","TC 10.02.01 - Verify 'MEN'S DEALS' title is correct","tests","Sun Apr 20 01:37:52 GMT 2025","skipped","Sun Apr 20 01:37:52 GMT 2025","TestSalePage","test_sale","",""
"Check if the Email input field is present","35","TC 17.01.03 Verify FYP Email field is present","tests","Sun Apr 20 01:23:10 GMT 2025","passed","Sun Apr 20 01:23:11 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is authorized
            ","0","Check the transition to the page my wish after clicking on the button. User is authorized","tests","Sun Apr 20 01:28:50 GMT 2025","skipped","Sun Apr 20 01:28:50 GMT 2025","TestMainPage","test_main_page","",""
"Verify message ""We can not find products matching the selection."" is visible","990","TC 18.02.02 Verify message ""We can not find products matching the selection."" is visible","tests","Sun Apr 20 01:44:29 GMT 2025","passed","Sun Apr 20 01:44:30 GMT 2025","TestTrainingVideoDownload","test_training_video_download","",""
