"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if block 3 'home-erin' is displayed in section 2 of Promo Block under header
            on the Main Page","6569","TC 13.01.12 - Check display of block 3 'home-erin' in section 2 in the Promo Block","tests","Sun Dec 22 01:54:01 GMT 2024","broken","Sun Dec 22 01:54:08 GMT 2024","TestMainPage","test_main_page","",""
"Check Login Page Heading is present ","43","TC 03.01.01 Verify Sign In Page h1 Header","tests","Sun Dec 22 02:05:10 GMT 2024","passed","Sun Dec 22 02:05:10 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"This test checks if block 2 'home-t-shirts' is displayed in section 2 of Promo Block under header
             on the Main Page","6347","TC 13.01.11 - Check display of block 2 'home-t-shirts' in section 2 in the Promo Block","tests","Sun Dec 22 01:53:53 GMT 2024","broken","Sun Dec 22 01:54:00 GMT 2024","TestMainPage","test_main_page","",""
"Check the 'Sign In' link is not displayed if the user is authorized","8223","TC 01.01.07 absence of the ""Sign In"" link display","tests","Sun Dec 22 01:50:08 GMT 2024","broken","Sun Dec 22 01:50:16 GMT 2024","TestHeader","test_header","",""
"Checks if text of Copyright section is correct on each page in DATA_1","0","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","tests","Sun Dec 22 01:47:27 GMT 2024","skipped","Sun Dec 22 01:47:27 GMT 2024","TestFooter","test_footer","",""
"Check if 'Create an Account' button has correct link and is clickable","54","TC 03.01.22 Verify Create an Account button link","tests","Sun Dec 22 02:06:00 GMT 2024","passed","Sun Dec 22 02:06:00 GMT 2024","TestNewCustomers","test_sign_in","",""
"Check if items are visible","825","TC 12.05.01/02/03/04 Check the Sidebar text is visible","tests","Sun Dec 22 02:07:49 GMT 2024","passed","Sun Dec 22 02:07:50 GMT 2024","TestWomenPage","test_women","",""
"Check img existence of 2nd column in 3-columns Promo Block section","19","TC 10.04.12 - Verify that the sale-free-shipping contains an image","tests","Sun Dec 22 02:02:34 GMT 2024","passed","Sun Dec 22 02:02:34 GMT 2024","TestSalePage","test_sale","",""
"Checking title of the Style section","920","test_tc_19_01_02","tests","Sun Dec 22 02:00:01 GMT 2024","passed","Sun Dec 22 02:00:01 GMT 2024","TestPromotionPantsPage","test_promotion_pants","",""
"Check 'Create an account' link is displayed and underlined","1556","TC 01.01.02 display and interactivity of the ""Create an account"" link","tests","Sun Dec 22 01:48:25 GMT 2024","passed","Sun Dec 22 01:48:27 GMT 2024","TestHeader","test_header","",""
"This test check the cursor change when hovering over the block training erin","0","TC 16.02.07 Check the cursor change to block training erin","tests","Sun Dec 22 02:07:25 GMT 2024","skipped","Sun Dec 22 02:07:25 GMT 2024","TestMainPage","test_training","",""
"Check greeting message == 'Default welcome msg!' and is visible","0","TC 01.01.01 greeting message is visible","tests","Sun Dec 22 01:48:24 GMT 2024","skipped","Sun Dec 22 01:48:24 GMT 2024","TestHeader","test_header","",""
"Check that two links in Gear Deals section lead to the correct pages after click","584","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Sun Dec 22 02:02:09 GMT 2024","passed","Sun Dec 22 02:02:09 GMT 2024","TestSalePage","test_sale","",""
"This test check the cursor change when hovering over the block training on demand","0","TC 16.02.08 Check the cursor change to block training on demand","tests","Sun Dec 22 02:07:25 GMT 2024","skipped","Sun Dec 22 02:07:25 GMT 2024","TestMainPage","test_training","",""
"Check 'Hoodies & Sweatshirts' subsection link click in 'Men' section redirects to the         Hoodies & Sweatshirts-men page and the 'Hoodies & Sweatshirts' header is displayed","2758","TC 01.03.20 correctness of the ""Hoodies & Sweatshirts"" link of the ""Men"" section","tests","Sun Dec 22 01:50:44 GMT 2024","passed","Sun Dec 22 01:50:47 GMT 2024","TestHeader","test_header","",""
"Verify that the click on the block 'Save up to $24!' correctly redirects to a new webpage","0","TC 14.06.14 Verify the click on the block 'Save up to $24!' redirects to a correct page.","tests","Sun Dec 22 01:59:51 GMT 2024","skipped","Sun Dec 22 01:59:51 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Verify that the link 'Hoodies&Sweatshirts' is displayed and clickable","1331","TC 14.03.02 Verify the link 'Hoodies&Sweatshirts' is visible and clickable.","tests","Sun Dec 22 01:59:16 GMT 2024","passed","Sun Dec 22 01:59:17 GMT 2024","TestMenPage","test_men","",""
"Check Success and Failed Login, no error validation","2247","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Sun Dec 22 02:06:37 GMT 2024","passed","Sun Dec 22 02:06:39 GMT 2024","TestFailedLogin","test_sign_in","",""
"Check img existence of 3rd column in 3-columns Promo Block section","40","TC 10.04.14 - Verify that the sale-women-t-shirts contains an image","tests","Sun Dec 22 02:02:36 GMT 2024","passed","Sun Dec 22 02:02:36 GMT 2024","TestSalePage","test_sale","",""
"Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 22 01:47:27 GMT 2024","skipped","Sun Dec 22 01:47:27 GMT 2024","TestFooter","test_footer","",""
"Checks if placeholder in Subscribe Email Field is visible on each page in DATA_1","0","TC 02.01.50 - Check display of placeholder in Subscribe Email Field on each page specified in DATA_1","tests","Sun Dec 22 01:47:27 GMT 2024","skipped","Sun Dec 22 01:47:27 GMT 2024","TestFooter","test_footer","",""
"Check img existence of Gear Deals section","42","TC 10.04.07 - Verify that the Gear Deals contains an image","tests","Sun Dec 22 02:02:16 GMT 2024","passed","Sun Dec 22 02:02:16 GMT 2024","TestSalePage","test_sale","",""
" Verify that Confirm Password input field highlighted when clicked","703","TC 04_01_17 Verify Confirm Password input field highlighting on click","tests","Sun Dec 22 01:45:19 GMT 2024","passed","Sun Dec 22 01:45:19 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 22 01:45:52 GMT 2024","skipped","Sun Dec 22 01:45:52 GMT 2024","TestFooter","test_footer","",""
"Check if Password field is appropriately labeled ","68","TC 03.01.11 Verify Password field is appropriately labeled","tests","Sun Dec 22 02:05:33 GMT 2024","passed","Sun Dec 22 02:05:33 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"Checks if Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.47 - Check Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 22 01:47:27 GMT 2024","skipped","Sun Dec 22 01:47:27 GMT 2024","TestFooter","test_footer","",""
"This test checks if the info block text in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","1470","TC 13.01.39 - Check the display of the text in block 5 'home-eco' in the Promo Block","tests","Sun Dec 22 01:56:39 GMT 2024","broken","Sun Dec 22 01:56:40 GMT 2024","TestMainPage","test_main_page","",""
"Verify that the block 'Luma hoodies' is displayed on the Men page","0","TC 14.06.33 Verify the visibility of 'Luma hoodies' promo block.","tests","Sun Dec 22 01:59:51 GMT 2024","skipped","Sun Dec 22 01:59:51 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Verify that the click on the block 'Luma shorts' correctly redirects to a new webpage","0","TC 14.06.26 Verify the click on the block 'Luma shorts' redirects to a correct page.","tests","Sun Dec 22 01:59:51 GMT 2024","skipped","Sun Dec 22 01:59:51 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 22 01:45:52 GMT 2024","skipped","Sun Dec 22 01:45:52 GMT 2024","TestFooter","test_footer","",""
"Check title-text and content-text in 2 columns block - Gear Deals","78","TC 10.04.08 - Verify the text in 2 columns block - Gear Deals","tests","Sun Dec 22 02:02:22 GMT 2024","passed","Sun Dec 22 02:02:22 GMT 2024","TestSalePage","test_sale","",""
"Verify that the link 'Pants' correctly opens and redirects to a new webpage, the header 'Pants' is
              displayed","1383","TC 14.04.03 Verify the link 'Pants' redirects to a correct page.","tests","Sun Dec 22 01:59:42 GMT 2024","passed","Sun Dec 22 01:59:43 GMT 2024","TestMenPage","test_men","",""
"Check Sidebar Video Download title has correct text and is visible","46","TC 16.01.03 Verify Sidebar title Video Download is visible and contains text 'Video Download'","tests","Sun Dec 22 02:07:16 GMT 2024","passed","Sun Dec 22 02:07:16 GMT 2024","TestMainPage","test_training","",""
"Checks if text on Subscribe Button is visible on each page in DATA_1","0","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","tests","Sun Dec 22 01:47:27 GMT 2024","skipped","Sun Dec 22 01:47:27 GMT 2024","TestFooter","test_footer","",""
"Checks if Copyright section is visible on each page in DATA_1","801","TC 02.01.34 - Check display of Copyright section on each page specified in DATA_1","tests","Sun Dec 22 01:47:17 GMT 2024","passed","Sun Dec 22 01:47:18 GMT 2024","TestFooter","test_footer","",""
" Verify that Last name input field highlighted when label is clicked","654","TC 04_01_07 Verify Last name input field highlighting on label click","tests","Sun Dec 22 01:44:54 GMT 2024","passed","Sun Dec 22 01:44:54 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Check Sidebar Video Download contains URL","41","TC 16.01.04 Verify Sidebar panel title Video Download contains URL","tests","Sun Dec 22 02:07:18 GMT 2024","passed","Sun Dec 22 02:07:18 GMT 2024","TestMainPage","test_training","",""
"This test checks that if a product has a review, then the product card has a rating","1190","test_check_card_rating","tests","Sun Dec 22 01:52:14 GMT 2024","passed","Sun Dec 22 01:52:15 GMT 2024","TestMainPage","test_main_page","",""
"Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1","1189","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","tests","Sun Dec 22 01:46:51 GMT 2024","passed","Sun Dec 22 01:46:52 GMT 2024","TestFooter","test_footer","",""
