"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check Sidebar Category title has correct text and is visible","44","TC 16.01.06 Verify Sidebar panel title My Wish List is visible and contains text 'My Wish List'","tests","Sun May 18 01:48:34 GMT 2025","passed","Sun May 18 01:48:34 GMT 2025","TestMainPage","test_training","",""
"Verify that the 'Forgot your password?' link is present","51","TC 03.01.16 Verify Forgot Your Password link is present","tests","Sun May 18 01:46:48 GMT 2025","passed","Sun May 18 01:46:48 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
" Verify that Password input field highlighted when clicked","691","TC 04_01_14 Verify Password input field highlighting on click","tests","Sun May 18 01:24:36 GMT 2025","passed","Sun May 18 01:24:36 GMT 2025","TestCreateAnAccount","test_create_an_account","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Sun May 18 01:27:25 GMT 2025","skipped","Sun May 18 01:27:25 GMT 2025","TestFooter","test_footer","",""
"Check that the captcha image is present by default","0","TC 17.01.18 Verify captcha image has alternative text","tests","Sun May 18 01:27:45 GMT 2025","skipped","Sun May 18 01:27:45 GMT 2025","TestForgotYourPassword","test_forgot_your_password","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","1400","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Sun May 18 01:48:15 GMT 2025","passed","Sun May 18 01:48:16 GMT 2025","TestFailedLogin","test_sign_in","",""
"This test checks if block 5 'home-eco' in section 2 in the Promo Block is present
            in the DOM tree on the main page","7259","TC 13.01.48 - Check block 5 'home-eco' in section 2 of the Promo Block is present in the DOM tree","tests","Sun May 18 01:37:38 GMT 2025","broken","Sun May 18 01:37:45 GMT 2025","TestMainPage","test_main_page","",""
"Check Sidebar Video Download contains URL","45","TC 16.01.04 Verify Sidebar panel title Video Download contains URL","tests","Sun May 18 01:48:29 GMT 2025","passed","Sun May 18 01:48:29 GMT 2025","TestMainPage","test_training","",""
"Check Category title is visible","914","TC 12.02.01 Check side panel title Category is visible","tests","Sun May 18 01:48:56 GMT 2025","passed","Sun May 18 01:48:57 GMT 2025","TestWomenPage","test_women","",""
"Checks if text of Search Terms link is correct on each page in DATA_1","0","TC 02.01.07 - Check text of Search Terms link on each page specified in DATA_1","tests","Sun May 18 01:25:47 GMT 2025","skipped","Sun May 18 01:25:47 GMT 2025","TestFooter","test_footer","",""
