"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if the image in section 2 block 5 'home-eco' is correct","1221","TC 13.01.36_01 - Check correctness of the image in block 5 'home-eco' in the Promo Block","tests","Thu Feb 06 01:49:57 GMT 2025","broken","Thu Feb 06 01:49:58 GMT 2025","TestMainPage","test_main_page","",""
"Check that two elements in Gear Deals section are displayed and enabled","26","TC 10.03.02, 10.02.04 - Verify 2 links in Gear Deals section are visible and clickable","tests","Thu Feb 06 01:55:50 GMT 2025","passed","Thu Feb 06 01:55:50 GMT 2025","TestSalePage","test_sale","",""
"Check that bags link is correct","1530","test_TC_11_01_03","tests","Thu Feb 06 01:41:20 GMT 2025","passed","Thu Feb 06 01:41:21 GMT 2025","TestGearPage","test_gear","",""
"This test check the color change when hovering over the Add to Cart button","1336","TC 06.01.09 - check the color change to add to cart button","tests","Thu Feb 06 01:45:49 GMT 2025","passed","Thu Feb 06 01:45:51 GMT 2025","TestMainPage","test_main_page","",""
"This test checks the color change of the add to wishlist button and add to compare button on hover","1515","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_wish_list]","tests","Thu Feb 06 01:46:00 GMT 2025","passed","Thu Feb 06 01:46:02 GMT 2025","TestMainPage","test_main_page","",""
"Verify 'Training - Video Download' link click redirected to the 'Video Download' page
            and the 'Video Download' header is displayed","2935","TC 01.03.34 correctly redirected the link ""Training Video Download""","tests","Thu Feb 06 01:42:11 GMT 2025","passed","Thu Feb 06 01:42:14 GMT 2025","TestHeader","test_header","",""
"","43","TC 03.01.14 Verify Sign in button is present","tests","Thu Feb 06 01:59:58 GMT 2025","passed","Thu Feb 06 01:59:58 GMT 2025","TestRegisteredCustomers","test_sign_in","",""
"Verify that text-2 in 'Save up to $24!' block correctly displayed","0","TC 14.06.12 Verify that the 'Buy 3 Luma tees' text in the 'Save up to $24!' promo block is visible.","tests","Thu Feb 06 01:53:30 GMT 2025","skipped","Thu Feb 06 01:53:30 GMT 2025","TestMenPagePromoBlock","test_men","",""
"This test checks if Promo Block is present in the DOM tree on the main page","1137","TC 13.01.41 - Check Promo Block is present in the DOM tree","tests","Thu Feb 06 01:50:16 GMT 2025","passed","Thu Feb 06 01:50:17 GMT 2025","TestMainPage","test_main_page","",""
"Check Sidebar Shop By title has correct text and is visible","85","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","Thu Feb 06 02:01:36 GMT 2025","passed","Thu Feb 06 02:01:36 GMT 2025","TestMainPage","test_training","",""
