"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks if the info block text in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page","1172","TC 13.01.29 - Check the display of the text in block 3 'home-erin' in the Promo Block","tests","Mon Dec 23 01:51:41 GMT 2024","broken","Mon Dec 23 01:51:42 GMT 2024","TestMainPage","test_main_page","",""
"This test checks if Section 1 in Promo Block under header is displayed on the Main Page","1246","TC 13.01.02 - Check the display of Section 1 in the Promo Block","tests","Mon Dec 23 01:49:19 GMT 2024","passed","Mon Dec 23 01:49:20 GMT 2024","TestMainPage","test_main_page","",""
"Check that quantity field is displayed and clickable.","1504","tc 07.02.03 Verify that quantity field is displayed and clickable","tests","Mon Dec 23 01:59:16 GMT 2024","passed","Mon Dec 23 01:59:18 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"This test checks that the card is interactive","1485","TC 06.01.02 - verify the card is interactive on hover","tests","Mon Dec 23 01:47:58 GMT 2024","passed","Mon Dec 23 01:48:00 GMT 2024","TestMainPage","test_main_page","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","11824","Check the display of the add to wish and add to compare buttons","tests","Mon Dec 23 01:48:47 GMT 2024","skipped","Mon Dec 23 01:48:59 GMT 2024","TestMainPage","test_main_page","",""
"Check that two links in Gear Deals section lead to the correct pages after click","568","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","tests","Mon Dec 23 01:58:15 GMT 2024","passed","Mon Dec 23 01:58:15 GMT 2024","TestSalePage","test_sale","",""
"This test checks block-promo training-main is displayed","0","TC 16.02.02 - Check the display of block 1 main","tests","Mon Dec 23 02:04:00 GMT 2024","skipped","Mon Dec 23 02:04:00 GMT 2024","TestMainPage","test_training","",""
"This test checks if the info block text in section 2 block 1 'home-pants' is correct
            in the Promo Block under header on the Main Page","6413","TC 13.01.19 - Check the display of the text in block 1 'home-pants' in the Promo Block","tests","Mon Dec 23 01:50:48 GMT 2024","broken","Mon Dec 23 01:50:54 GMT 2024","TestMainPage","test_main_page","",""
"This test check the cursor change when hovering over the block training main","0","TC 16.02.06 Check the cursor change to block training main ","tests","Mon Dec 23 02:04:00 GMT 2024","skipped","Mon Dec 23 02:04:00 GMT 2024","TestMainPage","test_training","",""
"Checks if the Search Terms link is present in the DOM tree on each page specified in DATA_1","1190","TC 02.01.03 - Check Search Terms link is present in the DOM tree on each page specified in DATA_1","tests","Mon Dec 23 01:41:42 GMT 2024","passed","Mon Dec 23 01:41:44 GMT 2024","TestFooter","test_footer","",""
"Check 'Create an account' link is displayed and underlined","1462","TC 01.01.02 display and interactivity of the ""Create an account"" link","tests","Mon Dec 23 01:44:19 GMT 2024","passed","Mon Dec 23 01:44:20 GMT 2024","TestHeader","test_header","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Mon Dec 23 01:42:55 GMT 2024","skipped","Mon Dec 23 01:42:55 GMT 2024","TestFooter","test_footer","",""
"Check if Email field is appropriately labeled ","72","TC 17.01.05 Verify FYP Email field is appropriately labeled","tests","Mon Dec 23 01:43:46 GMT 2024","passed","Mon Dec 23 01:43:46 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Check img existence of 2nd column in 3-columns Promo Block section","29","TC 10.04.12 - Verify that the sale-free-shipping contains an image","tests","Mon Dec 23 01:58:45 GMT 2024","passed","Mon Dec 23 01:58:45 GMT 2024","TestSalePage","test_sale","",""
"This test checks if block 2 'home-t-shirts' in section 2 in Promo Block under header is clickable","6273","TC 13.01.51 - Check if block 2 'home-t-shirts' in section 2 is clickablein the Promo Block on the main page","tests","Mon Dec 23 01:53:42 GMT 2024","broken","Mon Dec 23 01:53:48 GMT 2024","TestMainPage","test_main_page","",""
"Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","tests","Mon Dec 23 01:43:15 GMT 2024","skipped","Mon Dec 23 01:43:15 GMT 2024","TestFooter","test_footer","",""
"Verify that the image in the block 'Luma shorts' is displayed on the Men page","0","TC 14.06.22 Verify the visibility of the image in the 'Luma shorts' promo block.","tests","Mon Dec 23 01:55:50 GMT 2024","skipped","Mon Dec 23 01:55:50 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check img existence of Men's Deals section","62","TC 10.04.04 - Verify that the Men's Deals contains an image","tests","Mon Dec 23 01:58:23 GMT 2024","passed","Mon Dec 23 01:58:23 GMT 2024","TestSalePage","test_sale","",""
"
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is authorized
            ","0","Check the transition to the page my wish after clicking on the button. User is authorized","tests","Mon Dec 23 01:49:13 GMT 2024","skipped","Mon Dec 23 01:49:13 GMT 2024","TestMainPage","test_main_page","",""
"Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page","1482","TC 01.02.04 display and interactivity of the logo","tests","Mon Dec 23 01:44:31 GMT 2024","passed","Mon Dec 23 01:44:33 GMT 2024","TestHeader","test_header","",""
"Check that Privacy and Cookie Policy link in footer is correct","1828","TC 02.02.02 - Check Privacy and Cookie Policy link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Dec 23 01:43:20 GMT 2024","passed","Mon Dec 23 01:43:21 GMT 2024","TestFooter","test_footer","",""
"Verify that the link 'Jackets' correctly opens and redirects to a new webpage, the header 'Jackets' is
          displayed","1665","TC 14.03.05 Verify the link 'Jackets' redirects to a correct page.","tests","Mon Dec 23 01:55:20 GMT 2024","passed","Mon Dec 23 01:55:22 GMT 2024","TestMenPage","test_men","",""
"Check that fitness_equipment is displayed and enabled","955","test_tc_11_01_04","tests","Mon Dec 23 01:44:09 GMT 2024","passed","Mon Dec 23 01:44:10 GMT 2024","TestGearPage","test_gear","",""
"Check Training title has correct text and is visible","43","TC 16.02.01 Verify title Training is visible and contains text 'Training'","tests","Mon Dec 23 02:04:00 GMT 2024","passed","Mon Dec 23 02:04:00 GMT 2024","TestMainPage","test_training","",""
"Checks if 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","0","TC 02.01.53 - Check 'Subscribe to our mailing list' link is visible on each page specified in DATA_1","tests","Mon Dec 23 01:43:15 GMT 2024","skipped","Mon Dec 23 01:43:15 GMT 2024","TestFooter","test_footer","",""
"Check title-text and content-text in 2 columns block - Men's Deals","88","TC 10.04.05 - Verify the text in 2 columns block - Men's Deals","tests","Mon Dec 23 01:58:29 GMT 2024","passed","Mon Dec 23 01:58:30 GMT 2024","TestSalePage","test_sale","",""
"Check Shop By title is visible","1036","TC 12.01.01 Check side panel title Shop By is visible","tests","Mon Dec 23 02:04:17 GMT 2024","passed","Mon Dec 23 02:04:18 GMT 2024","TestWomenPage","test_women","",""
" Verify that First name input field highlighted when label is clicked","744","TC 04_01_04 Verify First name input field highlighting on label click","tests","Mon Dec 23 01:40:26 GMT 2024","passed","Mon Dec 23 01:40:26 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Checks if placeholder in Subscribe Email Field is visible on each page in DATA_1","0","TC 02.01.50 - Check display of placeholder in Subscribe Email Field on each page specified in DATA_1","tests","Mon Dec 23 01:43:15 GMT 2024","skipped","Mon Dec 23 01:43:15 GMT 2024","TestFooter","test_footer","",""
"Check that six links in Women's Deals section lead to the correct pages after click","655","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Mon Dec 23 01:57:25 GMT 2024","passed","Mon Dec 23 01:57:25 GMT 2024","TestSalePage","test_sale","",""
"Check that remove button deletes item from the shipping page","1511","tc 07.02.10 Verify that remove button deletes item from the shipping page","tests","Mon Dec 23 02:00:18 GMT 2024","passed","Mon Dec 23 02:00:20 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"This test checks if the sign in info block in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page","1204","TC 13.01.40 - Check the display of the sign in block 5 'home-eco' in the Promo Block","tests","Mon Dec 23 01:52:36 GMT 2024","broken","Mon Dec 23 01:52:37 GMT 2024","TestMainPage","test_main_page","",""
"Checks if Copyright section is present in the DOM tree on each page specified in DATA_1","955","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","tests","Mon Dec 23 01:42:59 GMT 2024","passed","Mon Dec 23 01:43:00 GMT 2024","TestFooter","test_footer","",""
