"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks if Copyright text is visible on each page in DATA_1","2422","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","tests","Mon Nov 18 01:49:37 GMT 2024","passed","Mon Nov 18 01:49:40 GMT 2024","TestFooter","test_footer","",""
"This test checks if 'Contact us' link is clickable on each page specified in DATA_1","0","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","tests","Mon Nov 18 01:49:15 GMT 2024","skipped","Mon Nov 18 01:49:15 GMT 2024","TestFooter","test_footer","",""
"Checks if Copyright text is present in the DOM tree on each page specified in DATA_1","2455","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","tests","Mon Nov 18 01:49:29 GMT 2024","passed","Mon Nov 18 01:49:31 GMT 2024","TestFooter","test_footer","",""
"Checks if text of Advanced Search link is correct on each page in DATA_1","2488","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","tests","Mon Nov 18 01:48:39 GMT 2024","passed","Mon Nov 18 01:48:41 GMT 2024","TestFooter","test_footer","",""
"Verify that the image in the block 'Luma tees' is displayed on the Men page","0","TC 14.06.28 Verify the visibility of the image in the 'Luma tees' promo block.","tests","Mon Nov 18 02:14:04 GMT 2024","skipped","Mon Nov 18 02:14:04 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Verify that the link 'Shorts' correctly opens and redirects to a new webpage, the header 'Pants' is
              displayed","4517","TC 14.04.05 Verify the link 'Shorts' redirects to a correct page.","tests","Mon Nov 18 02:13:56 GMT 2024","passed","Mon Nov 18 02:14:01 GMT 2024","TestMenPage","test_men","",""
"This test checks if info block in section 2 block 2 'home-t-shirts' is displayed
            in the Promo Block under header on the main page","2502","TC 13.01.22 - Check the display of the info block in block 2 't-shirts' in the Promo Block","tests","Mon Nov 18 01:59:45 GMT 2024","passed","Mon Nov 18 01:59:48 GMT 2024","TestMainPage","test_main_page","",""
"This test checks the color change of the add to wishlist button and add to compare button on hover","1840","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_wish_list]","tests","Mon Nov 18 01:57:38 GMT 2024","passed","Mon Nov 18 01:57:40 GMT 2024","TestMainPage","test_main_page","",""
"Check that two links in Gear Deals section lead to the correct pages after click","1175","TC 10.04.03, 10.04.06, 10.04.09 - Verify that links in Main block, 2 columns block open the correct pages","tests","Mon Nov 18 02:27:24 GMT 2024","broken","Mon Nov 18 02:27:25 GMT 2024","TestSalePage","test_sale","",""
"Check if the Email input is of correct format (input-text) and clickable","168","TC 17.01.04 Verify FYP Email field is correct format and clickable","tests","Mon Nov 18 01:50:30 GMT 2024","passed","Mon Nov 18 01:50:31 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Check Registered Customers note is present ","71","TC 17.01.02 Verify Forgot Your Password note","tests","Mon Nov 18 01:50:24 GMT 2024","passed","Mon Nov 18 01:50:24 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Check greeting message == 'Default welcome msg!' and is visible","0","TC 01.01.01 greeting message is visible","tests","Mon Nov 18 01:51:25 GMT 2024","skipped","Mon Nov 18 01:51:25 GMT 2024","TestHeader","test_header","",""
"This test checks if Write for us link is clickable on each page specified in DATA_1","0","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","tests","Mon Nov 18 01:49:15 GMT 2024","skipped","Mon Nov 18 01:49:15 GMT 2024","TestFooter","test_footer","",""
"Verify that the link 'Tees' correctly opens and redirects to a new webpage, the header 'Tees' is
        displayed","4144","TC 14.03.07 Verify the link 'Tees' redirects to a correct page.","tests","Mon Nov 18 02:13:18 GMT 2024","passed","Mon Nov 18 02:13:22 GMT 2024","TestMenPage","test_men","",""
"Check that two elements in Gear Deals section are displayed and enabled","40","TC 10.03.02, 10.02.04 - Verify 2 links in Gear Deals section are visible and clickable","tests","Mon Nov 18 02:26:49 GMT 2024","passed","Mon Nov 18 02:26:50 GMT 2024","TestSalePage","test_sale","",""
" Verify presence of Password label and the required asterisk ","935","TC 04_01_13 Verify presence of Password label and the required asterisk","tests","Mon Nov 18 01:46:05 GMT 2024","passed","Mon Nov 18 01:46:06 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"","305","TC 03.01.14 Verify Sign in button is present","tests","Mon Nov 18 02:32:06 GMT 2024","passed","Mon Nov 18 02:32:06 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"Check that link in section 2 block 4 'home-performance' is correct","4268","TC 13.02.05 - Check the link in section 2 block 4 'home-performance' in the Promo Block leads to the correct page","tests","Mon Nov 18 02:02:14 GMT 2024","passed","Mon Nov 18 02:02:19 GMT 2024","TestMainPage","test_main_page","",""
"Check Success Login with correct credentials","1422","TC 03.02.09 Verify login with valid mail containing trailing leading_spaces - Positive","tests","Mon Nov 18 02:33:01 GMT 2024","broken","Mon Nov 18 02:33:02 GMT 2024","TestLogin","test_sign_in","",""
"Check Registered Customers Heading is present ","231","TC 03.01.02 Verify Registered Customers Heading","tests","Mon Nov 18 02:31:25 GMT 2024","passed","Mon Nov 18 02:31:25 GMT 2024","TestRegisteredCustomers","test_sign_in","",""
"Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Mon Nov 18 01:49:44 GMT 2024","skipped","Mon Nov 18 01:49:44 GMT 2024","TestFooter","test_footer","",""
"Verify that the click on the block 'Luma shorts' correctly redirects to a new webpage","0","TC 14.06.26 Verify the click on the block 'Luma shorts' redirects to a correct page.","tests","Mon Nov 18 02:14:04 GMT 2024","skipped","Mon Nov 18 02:14:04 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check Top Videos title has correct text and is visible","0","TC 16.02.05 Verify title Training is visible and contains text 'Top Videos'","tests","Mon Nov 18 02:34:38 GMT 2024","skipped","Mon Nov 18 02:34:38 GMT 2024","TestMainPage","test_training","",""
"This test checks ""Orders and Returns"" form header is visible and has correct text","84","TC 05.01.02 - Verify that 'Order and Returns' form header is present","tests","Mon Nov 18 02:14:12 GMT 2024","passed","Mon Nov 18 02:14:12 GMT 2024","TestOrdersAndReturnsPage","test_orders_and_returns","",""
"Check error message on attempt to log in with empty email","1351","TC 03.02.04 Verify error on attempting to log in with empty email - Negative","tests","Mon Nov 18 02:32:47 GMT 2024","broken","Mon Nov 18 02:32:48 GMT 2024","TestLogin","test_sign_in","",""
"Verify subtotal in summary: subtotal = price * qty and displayed correctly.","1344","tc 07.02.22 Verify subtotal in Summury Card: subtotal = price * qty and displayed correctly.","tests","Mon Nov 18 02:29:20 GMT 2024","broken","Mon Nov 18 02:29:22 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Verify the 'My Wish List' subtitle is visible","1627","TC 18.01.02 subtitle is displayed text My Wish List","tests","Mon Nov 18 02:34:46 GMT 2024","passed","Mon Nov 18 02:34:47 GMT 2024","TestTrainingVideoDownload","test_training_video_download","",""
"Checks if the footer is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.01 - Check Footer is present in the DOM tree on each page specified in DATA_1","tests","Mon Nov 18 01:47:11 GMT 2024","skipped","Mon Nov 18 01:47:11 GMT 2024","TestFooter","test_footer","",""
"Check that five elements in Men's Deals section are displayed and enabled","44","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Mon Nov 18 02:26:08 GMT 2024","passed","Mon Nov 18 02:26:08 GMT 2024","TestSalePage","test_sale","",""
"Check the ""Search"" field is activated with a vertical flashing symbol ""|"" and highlighted","3400","TC 01.02.01 display and interactivity of the ""Search"" field","tests","Mon Nov 18 01:52:07 GMT 2024","passed","Mon Nov 18 01:52:10 GMT 2024","TestHeader","test_header","",""
"Check Success and Failed Login, no error validation","4384","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Mon Nov 18 02:33:35 GMT 2024","passed","Mon Nov 18 02:33:40 GMT 2024","TestFailedLogin","test_sign_in","",""
"Verify that text-3 in 'Save up to $24!' block correctly displayed","0","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","tests","Mon Nov 18 02:14:04 GMT 2024","skipped","Mon Nov 18 02:14:04 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Verify message 'You have no items to compare.' is visible","1746","TC 18.01.03 message ""You have no items to compare."" is displayed","tests","Mon Nov 18 02:34:49 GMT 2024","passed","Mon Nov 18 02:34:50 GMT 2024","TestTrainingVideoDownload","test_training_video_download","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Nov 18 01:50:18 GMT 2024","skipped","Mon Nov 18 01:50:18 GMT 2024","TestFooter","test_footer","",""
