"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is authorized
            ","0","Check the transition to the page my wish after clicking on the button. User is authorized","tests","Mon Nov 25 02:02:33 GMT 2024","skipped","Mon Nov 25 02:02:33 GMT 2024","TestMainPage","test_main_page","",""
"Check title-text and content-text in main block - Women's Deals","88","TC 10.04.02 - Verify the text in main block - Women's Deals","tests","Mon Nov 25 02:21:37 GMT 2024","passed","Mon Nov 25 02:21:37 GMT 2024","TestSalePage","test_sale","",""
"This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","1975","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","tests","Mon Nov 25 01:52:35 GMT 2024","passed","Mon Nov 25 01:52:37 GMT 2024","TestFooter","test_footer","",""
"Check title-text and content-text in 3-columns block - sale-20-off","104","TC 10.04.11 - Verify the text in 3-columns block- sale-20-off","tests","Mon Nov 25 02:22:12 GMT 2024","passed","Mon Nov 25 02:22:12 GMT 2024","TestSalePage","test_sale","",""
"This test checks if the image in section 2 block 5 'home-eco' is visible","1812","TC 13.01.36 - Check the display of an image in block 5 'home-eco' in the Promo Block","tests","Mon Nov 25 02:14:58 GMT 2024","passed","Mon Nov 25 02:15:00 GMT 2024","TestMainPage","test_main_page","",""
"Verify the subtotal amounts in the item cart and in the summary cart are the same.","0","tc 07.02.05 Verify the subtotal amounts in the item cart and in the Summary cart are the same.","tests","Mon Nov 25 02:22:56 GMT 2024","broken","Mon Nov 25 02:22:56 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check 'Bottoms' subsection link in 'Women' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed","4461","TC 01.03.12 correctness of the ""Bottoms"" link of the ""Women"" section","tests","Mon Nov 25 02:01:10 GMT 2024","passed","Mon Nov 25 02:01:14 GMT 2024","TestHeader","test_header","",""
"Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces","1447","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","tests","Mon Nov 25 02:33:06 GMT 2024","broken","Mon Nov 25 02:33:07 GMT 2024","TestFailedLogin","test_sign_in","",""
"Check that Write for us link in footer is correct","0","TC 02.02.06 - Check Write for us link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Nov 25 01:54:42 GMT 2024","skipped","Mon Nov 25 01:54:42 GMT 2024","TestFooter","test_footer","",""
"Check that bags link is correct","4675","test_TC_11_01_03","tests","Mon Nov 25 01:55:30 GMT 2024","passed","Mon Nov 25 01:55:35 GMT 2024","TestGearPage","test_gear","",""
"This test checks if the sign in info block in section 2 block 4 'home-performance' is correct
            in the Promo Block under header on the main page","1686","TC 13.01.35 - Check the display of the sign in block 4 'home-performance' in the Promo Block","tests","Mon Nov 25 02:14:51 GMT 2024","passed","Mon Nov 25 02:14:53 GMT 2024","TestMainPage","test_main_page","",""
"Checks if text of 'Subscribe to our mailing list' link is correct on each page in DATA_1","0","TC 02.01.56 - Check text of 'Subscribe to our mailing list' link on each page specified in DATA_1","tests","Mon Nov 25 01:54:10 GMT 2024","skipped","Mon Nov 25 01:54:10 GMT 2024","TestFooter","test_footer","",""
"Checks if text of Copyright section is correct on each page in DATA_1","0","TC 02.01.37 - Check text of Copyright section on each page specified in DATA_1","tests","Mon Nov 25 01:54:10 GMT 2024","skipped","Mon Nov 25 01:54:10 GMT 2024","TestFooter","test_footer","",""
"Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","0","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","tests","Mon Nov 25 01:54:10 GMT 2024","skipped","Mon Nov 25 01:54:10 GMT 2024","TestFooter","test_footer","",""
"This test checks that the card has a price and a price in USD","2081","test_check_card_price","tests","Mon Nov 25 02:01:42 GMT 2024","passed","Mon Nov 25 02:01:45 GMT 2024","TestMainPage","test_main_page","",""
"Check 'Bottoms' subsection link in 'Men' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed","4721","TC 01.03.24 correctness of the ""Bottoms"" link of the ""Men"" section","tests","Mon Nov 25 01:57:27 GMT 2024","passed","Mon Nov 25 01:57:31 GMT 2024","TestHeader","test_header","",""
"The test checks if the displayed captcha matches the entered value in the captcha field","0","TC 17.01.13 Verify displayed captcha matches the entered value in FYP captcha field","tests","Mon Nov 25 01:55:13 GMT 2024","skipped","Mon Nov 25 01:55:13 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"This test checks if an image in section 1 'home-main' is visible","2106","TC 13.01.03 - Check the display of an image in section 1 'home-main' in the Promo Block","tests","Mon Nov 25 02:02:45 GMT 2024","passed","Mon Nov 25 02:02:47 GMT 2024","TestMainPage","test_main_page","",""
"Check Success and Failed Login, no error validation","3653","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Mon Nov 25 02:31:54 GMT 2024","broken","Mon Nov 25 02:31:58 GMT 2024","TestFailedLogin","test_sign_in","",""
"Check the 'Men' section click redirects to the Men page and the 'Men' header is displayed","4251","TC 01.03.16 correctness of the ""Men"" section link","tests","Mon Nov 25 01:58:13 GMT 2024","passed","Mon Nov 25 01:58:17 GMT 2024","TestHeader","test_header","",""
"Check that Orders and Returns link in footer is correct","4689","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Nov 25 01:54:37 GMT 2024","passed","Mon Nov 25 01:54:42 GMT 2024","TestFooter","test_footer","",""
"Check that five elements in Men's Deals section are displayed and enabled","29","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","tests","Mon Nov 25 02:20:34 GMT 2024","passed","Mon Nov 25 02:20:34 GMT 2024","TestSalePage","test_sale","",""
"Verify that the image in the block 'Luma tees' is displayed on the Men page","0","TC 14.06.28 Verify the visibility of the image in the 'Luma tees' promo block.","tests","Mon Nov 25 02:18:14 GMT 2024","skipped","Mon Nov 25 02:18:14 GMT 2024","TestMenPagePromoBlock","test_men","",""
"Check that quantity field is displayed and clickable.","0","tc 07.02.03 Verify that quantity field is displayed and clickable","tests","Mon Nov 25 02:22:45 GMT 2024","broken","Mon Nov 25 02:22:45 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check that remove button deletes item from the shipping page","0","tc 07.02.10 Verify that remove button deletes item from the shipping page","tests","Mon Nov 25 02:23:35 GMT 2024","broken","Mon Nov 25 02:23:35 GMT 2024","TestShoppingCartFull","test_shopping_cart","",""
"Check Success and Failed Login, no error validation","3662","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Mon Nov 25 02:32:20 GMT 2024","broken","Mon Nov 25 02:32:23 GMT 2024","TestFailedLogin","test_sign_in","",""
"Verify that the link 'Tanks' is displayed and clickable","3545","TC 14.03.08 Verify the link 'Tanks' is visible and clickable.","tests","Mon Nov 25 02:17:36 GMT 2024","passed","Mon Nov 25 02:17:40 GMT 2024","TestMenPage","test_men","",""
"This test checks if Promo Block is present in the DOM tree on the main page","2199","TC 13.01.41 - Check Promo Block is present in the DOM tree","tests","Mon Nov 25 02:15:19 GMT 2024","passed","Mon Nov 25 02:15:21 GMT 2024","TestMainPage","test_main_page","",""
"Check error message for incorrect email format in email field","307","TC 17.01.08 Verify Email field for correct email format","tests","Mon Nov 25 01:55:13 GMT 2024","passed","Mon Nov 25 01:55:13 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Check Sidebar Shop By title has correct text and is visible","46","TC 16.01.01 Verify Sidebar panel title Shop By is visible and contains text 'Shop By'","tests","Mon Nov 25 02:33:11 GMT 2024","passed","Mon Nov 25 02:33:11 GMT 2024","TestMainPage","test_training","",""
"
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 5 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        ","3585","TC 01_15_01 Verify possibility to vote with 5 stars","tests","Mon Nov 25 02:19:09 GMT 2024","skipped","Mon Nov 25 02:19:12 GMT 2024","TestReviews","test_reviews_page","",""
"This test checks if the info block text in section 1 'home-main' is correct
            in the Promo Block under header on the Main Page","2439","TC 13.01.06 - Check the display of the info block text in section 1 'home-main' in the Promo Block","tests","Mon Nov 25 02:02:52 GMT 2024","passed","Mon Nov 25 02:02:55 GMT 2024","TestMainPage","test_main_page","",""
"Check that six links in Women's Deals section lead to the correct pages after click","2106","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","tests","Mon Nov 25 02:19:59 GMT 2024","passed","Mon Nov 25 02:20:02 GMT 2024","TestSalePage","test_sale","",""
"Check title of Gear Deals section","48","TC 10.03.01 - Verify 'GEAR DEALS' title is correct","tests","Mon Nov 25 02:21:07 GMT 2024","passed","Mon Nov 25 02:21:07 GMT 2024","TestSalePage","test_sale","",""
"Check if the Email input is of correct format (input-text) and clickable","80","TC 17.01.04 Verify FYP Email field is correct format and clickable","tests","Mon Nov 25 01:54:58 GMT 2024","passed","Mon Nov 25 01:54:58 GMT 2024","TestForgotYourPassword","test_forgot_your_password","",""
"Check that 'Subscribe to our mailing list' link in footer is correct","0","TC 02.02.07 - Check 'Subscribe to our mailing list' link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Nov 25 01:54:42 GMT 2024","skipped","Mon Nov 25 01:54:42 GMT 2024","TestFooter","test_footer","",""
"
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is not authorized
            ","3929","Check the transition to the page my wish after clicking on the button. User is not authorized","tests","Mon Nov 25 02:02:29 GMT 2024","skipped","Mon Nov 25 02:02:33 GMT 2024","TestMainPage","test_main_page","",""
"This test checks if Section 1 in Promo Block under header is displayed on the Main Page","2415","TC 13.01.02 - Check the display of Section 1 in the Promo Block","tests","Mon Nov 25 02:02:42 GMT 2024","passed","Mon Nov 25 02:02:44 GMT 2024","TestMainPage","test_main_page","",""
"Verify that the link 'Tanks' correctly opens and redirects to a new webpage,         the header 'Tanks' is displayed","4585","TC 14.03.09 Verify the link 'Tanks' redirects to a correct page.","tests","Mon Nov 25 02:17:41 GMT 2024","passed","Mon Nov 25 02:17:46 GMT 2024","TestMenPage","test_men","",""
"Verify that the link 'Hoodies&Sweatshirts' is displayed and clickable","4269","TC 14.03.02 Verify the link 'Hoodies&Sweatshirts' is visible and clickable.","tests","Mon Nov 25 02:17:04 GMT 2024","passed","Mon Nov 25 02:17:08 GMT 2024","TestMenPage","test_men","",""
"Check that five links in Men's Deals section lead to the correct pages after click","1169","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","tests","Mon Nov 25 02:20:52 GMT 2024","broken","Mon Nov 25 02:20:53 GMT 2024","TestSalePage","test_sale","",""
"Checks if Advanced Search link is present in the DOM tree on each page specified in DATA_1","2360","TC 02.01.13 - Check Advanced Search link is present in the DOM tree on each page specified in DATA_1","tests","Mon Nov 25 01:52:45 GMT 2024","passed","Mon Nov 25 01:52:47 GMT 2024","TestFooter","test_footer","",""
"Check Success and Failed Login, no error validation","3743","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","tests","Mon Nov 25 02:32:39 GMT 2024","broken","Mon Nov 25 02:32:43 GMT 2024","TestFailedLogin","test_sign_in","",""
"Checks if text of Write for us link is correct on each page in DATA_1","0","TC 02.01.32 - Check text of Write for us link on each page specified in DATA_1","tests","Mon Nov 25 01:53:42 GMT 2024","skipped","Mon Nov 25 01:53:42 GMT 2024","TestFooter","test_footer","",""
"Verify that the header 'Men' is displayed","1699","TC 14.06.01 Verify the 'Men' header is displayed","tests","Mon Nov 25 02:18:12 GMT 2024","passed","Mon Nov 25 02:18:14 GMT 2024","TestMenPagePromoBlock","test_men","",""
"This test checks if the image in section 2 block 2 'home-t-shirts' is visible","1984","TC 13.01.21 - Check the display of an image in block 2 'home-t-shirts' in the Promo Block","tests","Mon Nov 25 02:03:54 GMT 2024","passed","Mon Nov 25 02:03:56 GMT 2024","TestMainPage","test_main_page","",""
"
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            ","2867","Check the display of the add to wish and add to compare buttons","tests","Mon Nov 25 02:02:25 GMT 2024","passed","Mon Nov 25 02:02:28 GMT 2024","TestMainPage","test_main_page","",""
" Verify that Personal Information heading is present ","68","TC 04_01_02 Verify Personal Information heading","tests","Mon Nov 25 01:44:47 GMT 2024","passed","Mon Nov 25 01:44:47 GMT 2024","TestCreateAnAccount","test_create_an_account","",""
"Check the 'Bottoms' subsection in 'Men' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed","2950","TC 01.03.23 display and interactivity of the ""Bottoms"" section of the ""Men"" section","tests","Mon Nov 25 01:57:22 GMT 2024","passed","Mon Nov 25 01:57:25 GMT 2024","TestHeader","test_header","",""
"Check that Orders and Returns link in footer is correct","3323","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","tests","Mon Nov 25 01:54:32 GMT 2024","broken","Mon Nov 25 01:54:36 GMT 2024","TestFooter","test_footer","",""
"Checking title of the Style section","2448","test_tc_19_01_02","tests","Mon Nov 25 02:18:29 GMT 2024","passed","Mon Nov 25 02:18:32 GMT 2024","TestPromotionPantsPage","test_promotion_pants","",""
"Checks if Write for us link is visible on each page in DATA_1","0","TC 02.01.29 - Check display of Write for us link on each page specified in DATA_1","tests","Mon Nov 25 01:53:42 GMT 2024","skipped","Mon Nov 25 01:53:42 GMT 2024","TestFooter","test_footer","",""
"Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'Sign Out' redirects to the account page with the header 'You are signed out' displayed         and redirected to the Main Page after 5 seconds","11666","TC 01.01.12 functionality of the ""Sign In"" section in the dropdown list","tests","Mon Nov 25 02:00:16 GMT 2024","broken","Mon Nov 25 02:00:28 GMT 2024","TestHeader","test_header","",""
"This test checks if Write for us link is clickable on each page specified in DATA_1","0","TC 02.01.30 - Check if Write for us link is clickable on each page specified in DATA_1","tests","Mon Nov 25 01:53:42 GMT 2024","skipped","Mon Nov 25 01:53:42 GMT 2024","TestFooter","test_footer","",""
